query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
Which flight-control requirement provides the engine-out detection and automatic rudder-trim behavior referenced by the autopilot single-engine-out altitude-hold test?,1-hop,graphrag,azure,none,1,2076,1261,164,1425,ALX2-FCC-003;ALX2-AUTO-003,ALX2-FCC-003;ALX2-AUTO-003;HMI-020;ENG-044;ALX2-AUTO-001;ENG-018;AUTO-037;STR7-FCC-002;ALX2-FCC-002;AUTO-012;ENG-028;FCC-003;ALX2-FCC-001;ALX2-INS-001;ENG-017,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which landing-gear weight-on-wheels discretes must the inertial system rely on to enable ZUPT while stationary on the ground?,1-hop,vanilla,azure,none,1,2165,517,79,596,INS-032,INS-032;STR-035;STR-040;LDG-002;LDG-022,5,0,,,,,1.0,0.5,0.6667,0.5,0.2,1,2,1,1-hop,True
Which landing-gear weight-on-wheels discretes must the inertial system rely on to enable ZUPT while stationary on the ground?,1-hop,graphrag,azure,none,1,2796,1219,167,1386,INS-032;LDG-015,INS-032;STR-035;STR-040;LDG-002;LDG-022;NBC3-LDG-001;STR7-LDG-001;FCC-048;LDG-015;TCS-018;FCC-008;LDG-001;LDG-031;LGT-007,14,0,,,,,1.0,1.0,1.0,1.0,0.1429,2,2,1,1-hop,True
"Which flight-test verification demonstrates that EO/IR geolocation from line-of-sight, navigation, and ranging meets 10 m CEP out to 15 km?",1-hop,vanilla,azure,none,1,1596,540,142,682,EOIR-029;EOIR-014,EOIR-029;SAR-024;EOIR-014;EOIR-013;NAV-034,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
"Which flight-test verification demonstrates that EO/IR geolocation from line-of-sight, navigation, and ranging meets 10 m CEP out to 15 km?",1-hop,graphrag,azure,none,1,2187,1371,122,1493,EOIR-029;EOIR-014,EOIR-029;SAR-024;EOIR-014;EOIR-013;NAV-034;RADAR-024;RADAR-023;EOIR-028;EOIR-010;NAV-006;NAV-020;RADAR-005;RADAR-009;SAR-009;CDL-005,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,vanilla,azure,none,1,1782,580,93,673,CDL-001;DLNK-002;DLNK-003,DLNK-002;DLNK-003;DLNK-004;CDL-003;CDL-028,5,0,,,,,0.3333,0.5,0.4,0.5,0.2,3,2,1,1-hop,True
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,graphrag,azure,none,1,965,1378,70,1448,DLNK-002;CDL-001,DLNK-002;DLNK-003;DLNK-004;CDL-003;CDL-028;DLNK-015;TCS-008;BIT-035;CDL-001;COMM-001;DLNK-020;FCC-004;GCS-032;STR7-CDL-002;CDL-002,15,0,,,,,0.5,0.5,0.5,1.0,0.1333,2,2,1,1-hop,True
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,1-hop,vanilla,azure,none,1,2472,564,126,690,APM-015;PWR-028,PWR-028;APM-015;EPS-007;APM-002;APM-006,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,1-hop,graphrag,azure,none,1,1479,1365,120,1485,APM-015;PWR-028,PWR-028;APM-015;EPS-007;APM-002;APM-006;GCS-015;APM-008;APM-026;BIT-025;BIT-028;EMS-016;EPS-001;PWR-002;PWR-015;TCS-012,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,vanilla,azure,none,1,1468,460,97,557,NAV-021,NAV-021;INS-038;NAV-020;NAV-019;NAV-011,5,0,,,,,1.0,0.5,0.6667,0.5,0.2,1,2,1,1-hop,True
Which GNSS dilution-of-precision outputs feed the navigation fusion QoS score computation for operator display?,1-hop,graphrag,azure,none,1,2107,1211,127,1338,NAV-021;INS-038;GPS-020,NAV-021;INS-038;NAV-020;NAV-019;NAV-011;NAV-028;NAV-002;NAV-027;ADS-020;EOIR-014;FDR-004;FMS-006;FMS-034;GCS-020;GPS-010,15,0,,,,,0.6667,1.0,0.8,0.5,0.0667,3,2,1,1-hop,True
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,vanilla,azure,none,1,1537,536,86,622,FCC-007;GCS-022,FCC-007;GCS-022;COMM-018;GCS-001;GCS-006,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,graphrag,azure,none,1,3055,1444,186,1630,FCC-007;GCS-022;AUTO-001,FCC-007;GCS-022;COMM-018;GCS-001;GCS-006;FCC-006;SEC-014;COMM-017;AUTO-001;BIT-005;CDL-002;CDL-024;CDL-030;COMM-029;EMS-004,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What INS 1-sigma attitude accuracy values define the navigation fusion residual threshold for dual-INS arbitration in GPS-aided cruise and turning?,1-hop,vanilla,azure,none,1,2229,571,199,770,NAV-013;INS-021,INS-021;NAV-013;INS-033;FCC-017;NBC3-INS-001,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
What INS 1-sigma attitude accuracy values define the navigation fusion residual threshold for dual-INS arbitration in GPS-aided cruise and turning?,1-hop,graphrag,azure,none,1,3635,1395,251,1646,INS-021;NAV-013,INS-021;NAV-013;INS-033;FCC-017;NBC3-INS-001;FCC-016;NAV-015;SKT1-NAV-001;HMI-010;INS-001;INS-012;INS-020;INS-022;INS-036;INS-054,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,vanilla,azure,none,1,2718,491,297,788,GPS-010;NAV-027,NAV-027;GPS-010;NAV-022;INS-037;FCC-034,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,graphrag,azure,none,1,7514,1274,511,1785,GPS-010;GPS-028;INS-037;FCC-034;NAV-027;PLD-019,NAV-027;GPS-010;NAV-022;INS-037;FCC-034;PLD-019;NAV-011;NAV-021;DLNK-007;FDR-004;GCS-020;GPS-020;GPS-028;INS-019;INS-038,15,0,,,,,0.3333,1.0,0.5,1.0,0.1333,6,2,1,1-hop,True
Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,vanilla,azure,none,1,2005,515,131,646,EMS-032;PWR-015,EMS-032;APM-032;EMS-031;PWR-015;BIT-036,5,0,,,,,0.5,0.5,0.5,0.5,0.2,2,2,1,1-hop,True
Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,graphrag,azure,none,1,1882,1857,103,1960,EMS-032;PWR-015;PWR-026,EMS-032;APM-032;EMS-031;PWR-015;BIT-036;NAV-010;COMM-024;PWR-026;ADS-002;APM-004;APM-034;BIT-040;CDL-005;ENG-040;FCC-050,15,0,,,,,0.3333,0.5,0.4,0.5,0.0667,3,2,1,1-hop,True
Which power requirement provides the FCC’s hold-up energy basis for maintaining uninterrupted inner-loop operation through a 50 ms primary power interruption?,1-hop,vanilla,azure,none,1,1206,563,101,664,PWR-018;FCC-036,FCC-036;PWR-013;PWR-018;CDL-025;INS-035,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which power requirement provides the FCC’s hold-up energy basis for maintaining uninterrupted inner-loop operation through a 50 ms primary power interruption?,1-hop,graphrag,azure,none,1,2228,1283,83,1366,FCC-036;PWR-018,FCC-036;PWR-013;PWR-018;CDL-025;INS-035;PLD-028;FCC-045;NAV-026;EMS-029;FCC-055;GPS-026;INS-046;PWR-008;PWR-035,14,0,,,,,1.0,1.0,1.0,1.0,0.1429,2,2,1,1-hop,True
Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,vanilla,azure,none,1,1617,549,80,629,DLNK-025;ALX2-FMS-001,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,graphrag,azure,none,1,2328,1427,110,1537,DLNK-025;ALX2-FMS-001,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012;HMI-037;PLD-015;GCS-011;CDL-030;CDL-040;DLNK-009;FMS-001;FMS-012;FMS-035;HMI-210,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
"What message definition table governs the 1 Hz primary-bus APM status broadcast, and what fields must that status message contain?",1-hop,vanilla,azure,none,1,3842,1185,276,1461,APM-034;APM-032,APM-032;APM-034;EPS-020;FUEL-024;PLD-032,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
"What message definition table governs the 1 Hz primary-bus APM status broadcast, and what fields must that status message contain?",1-hop,graphrag,azure,none,1,5790,2632,437,3069,APM-032;APM-034,APM-032;APM-034;EPS-020;PLD-032;FUEL-024;TCS-023;ENG-038;EMS-031;ENG-020;FDR-016;ADS-020;AUTO-031;BIT-036;CDL-029;FCC-038,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
What verification evidence demonstrates the navigation solution’s 5 ms end-to-end publish-latency requirement at 200 Hz is met?,1-hop,vanilla,azure,none,1,2828,544,178,722,NAV-010;INS-053;ENG-041;GCS-037;CDL-038,INS-053;ENG-041;NAV-010;GCS-037;CDL-038,5,0,,,,,0.2,0.5,0.2857,0.5,0.2,5,2,1,1-hop,False
What verification evidence demonstrates the navigation solution’s 5 ms end-to-end publish-latency requirement at 200 Hz is met?,1-hop,graphrag,azure,none,1,2499,1353,77,1430,NAV-010,INS-053;ENG-041;NAV-010;GCS-037;CDL-038;AUTO-011;CDL-011;FMS-041;ADS-002;COMM-006;ENG-010;FCC-014;FMS-007;FMS-012;GCS-006,15,0,,,,,0.0,0.0,0.0,0.5,0.0667,1,2,1,1-hop,False
"For high-altitude operation to 44,000 ft, what GPS-aided NAV position accuracy limit must the INS still meet?",1-hop,vanilla,azure,none,1,1835,526,112,638,INS-022;STR7-INS-002;INS-021,INS-022;STR7-INS-002;INS-021;INS-009;NBC3-INS-001,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
"For high-altitude operation to 44,000 ft, what GPS-aided NAV position accuracy limit must the INS still meet?",1-hop,graphrag,azure,none,1,2073,1342,97,1439,INS-022;STR7-INS-002,INS-022;STR7-INS-002;INS-021;INS-009;NBC3-INS-001;INS-011;GPS-011;SKT1-NAV-001;FCC-043;GPS-012;GPS-013;GPS-015;INS-001;INS-036;INS-054,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,vanilla,azure,none,1,2106,531,80,611,FDR-028;PWR-015,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,graphrag,azure,none,1,1497,1523,125,1648,FDR-028;PWR-015;EPS-016,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030;PWR-026;FDR-022;FDR-008;APM-023;APM-030;BIT-002;EPS-016;FCC-012;FCC-047;FDR-016,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,vanilla,azure,none,1,3332,548,183,731,AUTO-020;HMI-005,AUTO-020;GCS-017;HMI-005;RADAR-017;NBC3-AUTO-002,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
What autopilot DAA advisory behavior must be available for presentation as traffic on the navigation display?,1-hop,graphrag,azure,none,1,3265,1540,222,1762,AUTO-020;HMI-005;AUTO-035,AUTO-020;GCS-017;HMI-005;RADAR-017;NBC3-AUTO-002;AUTO-021;AUTO-006;AUTO-007;AUTO-005;AUTO-022;AUTO-027;AUTO-035;AUTO-038;CDL-030;DLNK-009,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,vanilla,azure,none,1,7540,527,222,749,FCC-013;FCC-015;FCC-014;BIT-007,FCC-015;FCC-013;FCC-014;BIT-007;FCC-025,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,False
How must the FCC’s 10 Hz background BIT scheduling preserve compliance with the inner-loop 200 Hz jitter requirement?,1-hop,graphrag,azure,none,1,1729,1442,153,1595,FCC-015;FCC-013;FCC-014,FCC-015;FCC-013;FCC-014;BIT-007;FCC-025;FCC-047;BIT-023;BIT-008;AUTO-002;AUTO-011;AUTO-025;FCC-019;FCC-038;FCC-046;FCC-052,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,vanilla,azure,none,1,1463,526,88,614,FDR-040;PLD-020,INS-039;FDR-022;FDR-040;FCC-012;GCS-010,5,0,,,,,1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,True
What published payload status data must the flight data recorder timestamp and log for sensor and external-store events?,1-hop,graphrag,azure,none,1,2366,1616,213,1829,FDR-040;PLD-020;STR7-PLD-001,INS-039;FDR-022;FDR-040;FCC-012;GCS-010;NBC3-GPS-002;FDR-008;FDR-020;FCC-037;FDR-045;PLD-020;STR7-PLD-001;CDL-031;EMS-008;FCC-005,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,vanilla,azure,none,1,2148,520,123,643,FDR-030;APM-023,FDR-030;APM-023;APM-008;EPS-011;APM-021,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,graphrag,azure,none,1,2684,1413,144,1557,FDR-030;APM-023,FDR-030;APM-023;APM-008;EPS-011;APM-021;APM-022;APM-030;FUEL-020;APM-020;APM-036;AUTO-022;BIT-025;EPS-024;FMS-034;APM-009,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,vanilla,azure,none,1,2768,524,153,677,FCC-015;FCC-013;FCC-014,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,graphrag,azure,none,1,3609,1671,228,1899,FCC-015;FCC-013;FCC-014,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011;FCC-027;FCC-036;ENG-010;AUTO-002;AUTO-025;ENG-041;FCC-002;FCC-038;FCC-039;FCC-052,15,0,,,,,0.6667,1.0,0.8,1.0,0.1333,3,2,1,1-hop,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,vanilla,azure,none,1,3406,605,272,877,PWR-008;FCC-045,FCC-045;PWR-008;PWR-005;STR-021;COMM-025,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,graphrag,azure,none,1,5580,1519,418,1937,FCC-045;PWR-008,FCC-045;PWR-008;PWR-005;STR-021;COMM-025;PWR-003;PWR-002;EPS-012;APM-001;APM-002;EPS-001;FCC-041;FCC-046;PWR-012;ADS-003,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,vanilla,azure,none,1,1666,499,134,633,AUTO-040;AUTO-029,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,graphrag,azure,none,1,1266,1336,98,1434,AUTO-040;AUTO-029,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001;STR7-FCC-004;STR7-INS-003;STR7-AUTO-003;AUTO-005;FMS-029;RADAR-008;AUTO-007;AUTO-008;FMS-044;NAV-030,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,vanilla,azure,none,1,2999,609,156,765,FMS-006;SEC-020;FMS-010,FMS-006;SEC-020;FMS-010;SEC-028;INS-013,5,0,,,,,0.6667,1.0,0.8,1.0,0.4,3,2,1,1-hop,True
Which INIT-mode navigation database loading requirement fulfills the security requirement for signed load authentication and rejection of invalid or expired data?,1-hop,graphrag,azure,none,1,2368,1672,142,1814,FMS-006;SEC-020,FMS-006;SEC-020;FMS-010;SEC-028;INS-013;SEC-004;FMS-042;SEC-032;BIT-033;CDL-021;DLNK-014;EMS-005;EMS-021;EMS-033;FMS-033,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,vanilla,azure,none,1,3937,491,265,756,LGT-007;LDG-015;LDG-020;LDG-002,LGT-007;LDG-020;LDG-002;STR-035;LGT-006,5,0,,,,,0.5,1.0,0.6667,0.5,0.2,4,2,1,1-hop,True
What landing-gear weight-on-wheels discretes support the taxi-light ground-only inhibit and maintenance override behavior?,1-hop,graphrag,azure,none,1,2092,1197,189,1386,LDG-015;LGT-007,LGT-007;LDG-020;LDG-002;STR-035;LGT-006;STR-016;NBC3-LDG-001;FCC-048;FCC-044;LDG-011;LDG-015;BIT-031;FCC-008;FDR-055;FMS-035,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,vanilla,azure,none,1,1108,475,76,551,INS-038;NAV-021,NAV-021;INS-038;NAV-010;NAV-019;NAV-011,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,True
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,graphrag,azure,none,1,1375,1473,88,1561,NAV-021;INS-038,NAV-021;INS-038;NAV-010;NAV-019;NAV-011;NAV-018;NAV-030;INS-012;ADS-002;ADS-020;FCC-016;FMS-007;GPS-020;GPS-030;INS-019,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,True
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,vanilla,azure,none,1,3378,526,254,780,SKT1-NAV-001;NAV-006,SKT1-NAV-001;SKT1-AUTO-001;SKT1-GPS-001;SKT1-ADS-001;NAV-035,5,0,,,,,1.0,1.0,1.0,0.5,0.2,2,2,1,1-hop,False
How does the Skyrunner-T1 hybrid-mode test requirement refine the higher-level navigation-mode accuracy and output requirement?,1-hop,graphrag,azure,none,1,2942,1525,325,1850,SKT1-NAV-001;SKT1-INS-001;NAV-006;FMS-012,SKT1-NAV-001;SKT1-AUTO-001;SKT1-GPS-001;SKT1-ADS-001;NAV-035;SKT1-INS-001;NAV-006;SKT1-INS-002;ADS-012;AUTO-005;FCC-004;FMS-012;GPS-009;INS-001;INS-003,15,0,,,,,0.5,1.0,0.6667,1.0,0.1333,4,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,vanilla,azure,none,1,2288,547,102,649,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;SEC-008;SEC-032,5,0,,,,,1.0,1.0,1.0,1.0,0.4,2,2,1,1-hop,False
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,graphrag,azure,none,1,1854,1420,101,1521,COMM-030;COMM-019,COMM-030;COMM-019;DLNK-023;SEC-008;SEC-032;SEC-023;DLNK-024;FCC-011;CDL-013;CDL-021;DLNK-008;DLNK-014;EMS-030;FCC-031;FCC-040,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,vanilla,azure,none,1,1744,623,91,714,FCC-013;FCC-052;FCC-014;FCC-015,FCC-013;ENG-041;INS-053;FCC-052;ALX2-INS-001,5,0,,,,,0.5,1.0,0.6667,1.0,0.4,4,2,1,1-hop,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,graphrag,azure,none,1,2154,1418,109,1527,FCC-052;FCC-013,FCC-013;ENG-041;INS-053;FCC-052;ALX2-INS-001;NBC3-FCC-002;FCC-053;CDL-038;ALX2-FCC-002;AUTO-002;AUTO-025;CDL-011;ENG-010;FCC-014;FCC-015,15,0,,,,,1.0,1.0,1.0,1.0,0.1333,2,2,1,1-hop,False
Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,vanilla,azure,none,1,1929,553,117,670,NBC3-FCC-003,NBC3-FCC-003;ENG-041;ENG-043;ALX2-INS-001;INS-053,5,0,,,,,1.0,0.5,0.6667,0.5,0.2,1,2,1,1-hop,True
Which flight-control test requirement verifies the payload-jettison general requirement’s preconfigured transient attitude compensation and its 100 ms execution timing?,1-hop,graphrag,azure,none,1,2602,1330,135,1465,NBC3-FCC-003;PLD-030,NBC3-FCC-003;ENG-041;ENG-043;ALX2-INS-001;INS-053;FCC-055;STR7-FCC-006;FCC-052;ALX2-FCC-002;EMS-023;EMS-026;EMS-030;ENG-010;ENG-036;FCC-013,15,0,,,,,1.0,1.0,1.0,0.5,0.0667,2,2,1,1-hop,True
"Under what aircraft conditions may the FCC maintenance Ethernet port be used, and what multifactor operator authentication must be completed before any maintenance commands are accepted?",2-hop,vanilla,azure,none,1,4337,569,249,818,LDG-020;FCC-044;GCS-008;SEC-015,FCC-044;SEC-015;FDR-055;FCC-011;SEC-003_1,5,0,,,,,0.75,1.0,0.8571,0.6667,0.4,4,3,2,2-hop,True
"Under what aircraft conditions may the FCC maintenance Ethernet port be used, and what multifactor operator authentication must be completed before any maintenance commands are accepted?",2-hop,graphrag,azure,none,1,2657,1214,188,1402,FCC-044;LDG-020;GCS-008;SEC-015,FCC-044;SEC-015;FDR-055;FCC-011;SEC-003_1;EMS-030;FMS-035;LDG-020;APM-029;BIT-020;BIT-031;GCS-008;GPS-029;INS-045;PWR-027,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"During the 60-minute HIL verification, how should you confirm the flight recorder captures the emergency management system status information at the required cadence with valid timestamps?",2-hop,vanilla,azure,none,1,3381,589,350,939,FDR-070;FDR-016;EMS-018;FCC-012,EMS-034;FCC-012;FCC-009;FDR-070;EMS-018,5,0,,,,,0.5,0.6667,0.5714,0.3333,0.2,4,3,2,2-hop,True
"During the 60-minute HIL verification, how should you confirm the flight recorder captures the emergency management system status information at the required cadence with valid timestamps?",2-hop,graphrag,azure,none,1,2322,1481,202,1683,FDR-070;EMS-031,EMS-034;FCC-012;FCC-009;FDR-070;EMS-018;FDR-012;FDR-005;EMS-031;AUTO-009;COMM-022;EMS-001;EMS-006;EMS-010;EMS-033;FCC-010,15,0,,,,,1.0,0.6667,0.8,0.6667,0.1333,2,3,2,2-hop,True
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,vanilla,azure,none,1,1589,645,114,759,CDL-029;FDR-004,FDR-005;COMM-020;CDL-029;FCC-051;FDR-004,5,0,,,,,1.0,0.6667,0.8,0.6667,0.4,2,3,2,2-hop,True
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,graphrag,azure,none,1,2603,1653,272,1925,CDL-029;FDR-016;FDR-004,FDR-005;COMM-020;CDL-029;FCC-051;FDR-004;FCC-047;FCC-042;FDR-028;BIT-008;CDL-031;EPS-016;FCC-029;FDR-016;FDR-070;NAV-027,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"Does the selected VHF transceiver transmit power remain compliant with EMC coexistence expectations for the CDL, GPS, and radar altimeter under DO-160G Category Y?",2-hop,vanilla,azure,none,1,2912,564,192,756,COMM-018;COMM-029,CDL-024;COMM-018;COMM-029;RADAR-024;RADAR-009,5,0,,,,,0.5,0.3333,0.4,0.6667,0.4,2,3,2,2-hop,False
"Does the selected VHF transceiver transmit power remain compliant with EMC coexistence expectations for the CDL, GPS, and radar altimeter under DO-160G Category Y?",2-hop,graphrag,azure,none,1,3245,1395,218,1613,COMM-018;COMM-029;CDL-024;RADAR-009;DLNK-017,CDL-024;COMM-018;COMM-029;RADAR-024;RADAR-009;SAR-017;DLNK-017;PLD-027;CDL-005;COMM-005;GPS-009;STR-038;EMS-032;PLD-003;SKT1-GPS-001,15,0,,,,,0.4,0.6667,0.5,1.0,0.2,5,3,2,2-hop,False
"If the primary INS attitude stream degrades below required rate or validity, how quickly must the FCC switch to the backup GPS-aided AHRS to maintain flight-control attitude input?",2-hop,vanilla,azure,none,1,1798,634,73,707,FCC-017;NAV-015,FCC-017;INS-013;FCC-016;NAV-007;FCC-009,5,0,,,,,1.0,0.6667,0.8,0.6667,0.4,2,3,2,2-hop,True
"If the primary INS attitude stream degrades below required rate or validity, how quickly must the FCC switch to the backup GPS-aided AHRS to maintain flight-control attitude input?",2-hop,graphrag,azure,none,1,2154,1522,74,1596,FCC-017,FCC-017;INS-013;FCC-016;NAV-007;FCC-009;NAV-008;INS-014;INS-031;ADS-015;AUTO-009;EMS-001;EMS-005;EMS-006;EMS-010;EMS-033,15,0,,,,,1.0,0.3333,0.5,0.6667,0.1333,1,3,2,2-hop,True
"If an operator commands an emergency return or diversion, what encryption, authentication, and key-validity conditions must the communications link and secure UHF voice satisfy before execution?",2-hop,vanilla,azure,none,1,4379,547,283,830,COMM-019;COMM-030;SEC-003_1;SEC-008,COMM-019;COMM-030;SEC-008;EMS-023;SEC-003_1,5,0,,,,,0.25,0.3333,0.2857,0.3333,0.2,4,3,2,2-hop,True
