query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,2-hop,vanilla,azure,none,0,2401,956,71,1027,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04,MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18;MQ-110-P04,5,0,,,,,True,"The answer is empty, so it makes no unsupported factual claims.",True,Every claim about Greyhound services and the terminal location at 1001 Filbert Street is directly supported by the retrieved contexts.,,skipped,True
When did the luxury division of the maker of the Toyopet Master change the body style of the rx 350?,2-hop,agentic-graph,azure,none,0,14893,4793,504,5297,MQ-083-P15;MQ-122-P13,MQ-083-P15;MQ-116-P14;MQ-083-P07;MQ-116-P07;MQ-122-P13,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,False,"The answer introduces details about Toyota being the maker, Lexus as the luxury division, and a 'body-style update,' none of which are directly stated as a body style change of the RX 350 in the provi",,skipped,True
Who did Hayek work for upon being hired by the author of Omnipotent Government?,1-hop,agentic-graph,azure,none,0,6933,2208,128,2336,,,0,3,continue,semantic,,,False,"No retrieved contexts were provided, so the answer cannot be verified from the context.",True,The answer refrains from making any unsupported claims due to the lack of context.,,skipped,False
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,3+-hop,agentic-graph,azure,none,0,16034,4400,577,4977,MQ-149-P04,MQ-149-P04;MQ-096-P11;MQ-173-P14;MQ-194-P13;MQ-154-P00,5,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,True,"The answer correctly states that the retrieved contexts do not provide information on the county in which Miller Electric is headquartered, any bordering county, or that county’s seat.",,skipped,True
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,agentic-graph,azure,none,0,13611,4722,357,5079,MQ-186-P09;MQ-117-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,MQ-186-P09;MQ-117-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,5,3,continue,semantic,,,False,The answer is empty and does not provide any supported response to the question.,True,All factual claims about the timing and participants of the Tripartite discussions are directly supported by the contexts.,,skipped,False
Who was the first president in the country where the Kamchatka Peninsula is located?,1-hop,agentic-graph,azure,none,0,9653,2981,241,3222,,,0,3,continue,semantic,,,False,The answer provides no supported response and there are no retrieved contexts to verify any claim.,False,The answer includes information not present in the retrieved contexts.,,skipped,True
What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?,2-hop,vanilla,azure,none,0,3129,520,91,611,MQ-098-P06;MQ-098-P17;MQ-072-P02;MQ-113-P11;MQ-072-P01,MQ-098-P06;MQ-098-P17;MQ-072-P02;MQ-113-P11;MQ-072-P01,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,Every factual claim about SEAL meaning and Navy context is supported by the retrieved contexts.,,skipped,True
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country that Minyekyawdin lived in?",2-hop,agentic-graph,azure,none,0,16858,4900,558,5458,MQ-092-P08;MQ-143-P16,MQ-092-P08;MQ-143-P16;MQ-164-P16;MQ-073-P07;MQ-143-P12,5,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,True,All factual claims about the Rohingya's expulsion and Minyekyawdin living in Burma/Myanmar are directly supported by the contexts.,,skipped,True
How long had the city where Qing lost in 1853 been the capital of the administrative territorial entity Guangling District is located?,2-hop,graphrag,azure,none,0,4453,1771,168,1939,MQ-086-P08;MQ-134-P19;MQ-134-P08;MQ-086-P15;MQ-134-P09;MQ-134-P17;MQ-109-P17;MQ-129-P15;MQ-086-P18,MQ-086-P08;MQ-134-P19;MQ-134-P08;MQ-086-P15;MQ-134-P09;MQ-134-P17;MQ-109-P17;MQ-129-P15;MQ-086-P18,9,0,,,,,False,"The contexts identify Nanjing and say it had been Yangzhou's capital for about 400 years, but they do not establish Guangling District's administrative entity as Yangzhou in the way the answer require",True,All claims in the answer are directly supported and explicitly grounded in the retrieved contexts.,,skipped,False
There is a video game named after the sports association that chooses where the super bowl is held. What was Nintendo's limit on games per developer per year on that game's platform?,3+-hop,graphrag,azure,none,0,4812,2892,126,3018,MQ-074-P19;MQ-187-P12;MQ-074-P00;MQ-187-P06;MQ-187-P01;MQ-191-P03;MQ-074-P09;MQ-187-P00;MQ-074-P11;MQ-187-P02;MQ-187-P05;MQ-191-P00;MQ-191-P12;MQ-074-P01;MQ-191-P14,MQ-074-P19;MQ-187-P12;MQ-074-P00;MQ-187-P06;MQ-187-P01;MQ-191-P03;MQ-074-P09;MQ-187-P00;MQ-074-P11;MQ-187-P02;MQ-187-P05;MQ-191-P00;MQ-191-P12;MQ-074-P01;MQ-191-P14,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about the NFL, its role in choosing the Super Bowl location, the NFL video game on NES, and Nintendo's five-games-per-year limit are supported and cited in the retrieved contexts.",,skipped,True
When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,3+-hop,graphrag,azure,none,0,5161,1291,225,1516,MQ-136-P00;MQ-167-P18;MQ-051-P10;MQ-136-P13;MQ-167-P16;MQ-136-P02;MQ-136-P15;MQ-167-P14,MQ-136-P00;MQ-167-P18;MQ-051-P10;MQ-136-P13;MQ-167-P16;MQ-136-P02;MQ-136-P15;MQ-167-P14,8,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,"The answer makes inference about Saudi Arabia's borders and associates Strangers No More with Yemen, which is not supported by the provided contexts.",,skipped,False
"The People's Socialist Republic of Albania was a member of an organization which was dissolved in Country A. Who invaded the country where many expelled French Jews relocated, other than Country A?",3+-hop,graphrag,azure,none,0,5012,1832,135,1967,MQ-001-P11;MQ-169-P17;MQ-015-P07;MQ-147-P04;MQ-073-P18;MQ-143-P07;MQ-172-P00;MQ-147-P00;MQ-147-P05;MQ-147-P06,MQ-001-P11;MQ-169-P17;MQ-015-P07;MQ-147-P04;MQ-073-P18;MQ-143-P07;MQ-172-P00;MQ-147-P00;MQ-147-P05;MQ-147-P06,10,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer only uses facts from the contexts and clearly says when the information is not available in the contexts.,,skipped,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,vanilla,azure,none,0,2845,1279,95,1374,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15,5,0,,,,,False,The answer is empty and does not provide a supported response to the question.,True,The answer correctly states that the composer's birthplace is not given and that the number of plague occurrences in Venice is explicitly mentioned in the contexts.,,skipped,False
"Despite being located in East Belgium, the Carnival of the birth place of Guido Maus harks purely to an area. What was the language having the same name as this area of the era with Fastrada's spouse's name later known as?",3+-hop,agentic-graph,azure,none,0,15969,4646,490,5136,MQ-178-P12;MQ-178-P11;MQ-178-P00,MQ-178-P12;MQ-178-P00;MQ-178-P11;MQ-178-P08;MQ-080-P03,5,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,True,"All claims are directly supported by the retrieved contexts, specifically that Malmedy is the birthplace of Guido Maus, has a Walloon carnival, and Fastrada's spouse was Charlemagne.",,skipped,True
When did the stalemate happen in the war where UN troops approached the Yalu River?,1-hop,graphrag,azure,none,0,4577,1655,162,1817,MQ-049-P01;MQ-049-P14;MQ-049-P09;MQ-049-P07;MQ-049-P16;MQ-049-P19;MQ-152-P15;MQ-147-P10,MQ-049-P01;MQ-049-P14;MQ-049-P09;MQ-049-P07;MQ-049-P16;MQ-049-P19;MQ-152-P15;MQ-147-P10,8,0,,,,,True,The answer is empty and makes no factual claims.,True,All claims about the timing and duration of the stalemate are explicitly supported by the contexts.,,skipped,True
When did the city where Hillcrest High School is located become capitol of the state in which a statue of a Latin mother goddess is located?,3+-hop,agentic-graph,azure,none,0,14599,4563,441,5004,MQ-155-P16;MQ-155-P17;MQ-155-P04,MQ-155-P17;MQ-155-P16;MQ-142-P14;MQ-155-P04;MQ-082-P15,5,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,True,All claims in the answer are directly supported or cautiously inferred from the retrieved contexts without introducing unsupported information.,,skipped,True
When did the majority party of the branch of government that the President calls to support appointments to the USAF gain control in the House?,2-hop,graphrag,azure,none,0,5183,1773,194,1967,MQ-105-P14;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-081-P18;MQ-081-P10;MQ-081-P05;MQ-105-P13;MQ-081-P16;MQ-105-P11;MQ-105-P19,MQ-105-P14;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-081-P18;MQ-081-P10;MQ-081-P05;MQ-105-P13;MQ-081-P16;MQ-105-P11;MQ-105-P19,11,0,,,,,False,The answer is empty and thus does not answer the question from the provided contexts.,False,"The claim that the party gained control in the House in the 2006 elections, for the 110th Congress beginning in 2007, requires an inference about the timing of House control not stated explicitly in t",,skipped,True
"Among the top five largest urban areas in the state where Infest's performer was formed, where does Tammy Leitner's birth city rank?",3+-hop,graphrag,azure,none,0,5991,1562,172,1734,MQ-183-P13;MQ-183-P04;MQ-198-P11;MQ-144-P07;MQ-194-P02;MQ-154-P17;MQ-165-P12;MQ-173-P02;MQ-183-P06;MQ-183-P16,MQ-183-P13;MQ-183-P04;MQ-198-P11;MQ-144-P07;MQ-194-P02;MQ-154-P17;MQ-165-P12;MQ-173-P02;MQ-183-P06;MQ-183-P16,10,0,,,,,False,The answer is empty and does not provide any supported response to the question.,False,"The answer is correct that San Diego ranks third, but incorrectly says the context does not rank San Diego; context [MQ-183-P16] explicitly states San Diego is the third-largest urban area in Californ",,skipped,True
Who won the Indy Car Race in the largest populated city of the state where the performer of Tijuana Moods is from?,3+-hop,agentic-graph,azure,none,0,17511,5290,512,5802,MQ-166-P12;MQ-181-P09;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-166-P12;MQ-181-P09;MQ-020-P09;MQ-046-P08;MQ-088-P00;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,10,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer only discusses information found in the contexts and acknowledges missing details, making no unsupported claims.",,skipped,True
Where do greyhound buses leave from in the city where the headquarters of Care Bears: Journey to Joke-a-lot's production company is located?,2-hop,agentic-graph,azure,none,0,13905,4314,395,4709,MQ-112-P02;MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18,MQ-112-P02;MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18,5,3,continue,semantic,,,True,"The answer is empty, so it makes no unsupported factual claims.",True,All claims are directly supported by the retrieved contexts and no unsupported details are added.,,skipped,True
There is a video game named after the sports association that chooses where the super bowl is held. What was Nintendo's limit on games per developer per year on that game's platform?,3+-hop,vanilla,azure,none,0,2843,1150,71,1221,MQ-074-P19;MQ-187-P12;MQ-074-P00;MQ-187-P06;MQ-187-P01,MQ-074-P19;MQ-187-P12;MQ-074-P00;MQ-187-P06;MQ-187-P01,5,0,,,,,True,The contexts identify the game as NFL on the NES and state Nintendo limited third-party developers to five games per year.,True,"Every factual claim about the five-game limit per year, its application to NES third parties, and the identification of NFL as an NES game is supported by the retrieved contexts.",,skipped,True
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,agentic-graph,azure,none,0,16311,5321,427,5748,MQ-094-P00;MQ-127-P02;MQ-094-P11;MQ-127-P07,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15,5,3,continue,semantic,,,True,The answer is empty and thus makes no factual claims unsupported by the contexts.,True,The answer correctly states that the retrieved contexts do not identify the president of East Timor at the time the commission was formed.,,skipped,True
"This cast member in ""Search for the Gods"" also plays a character in which film?",1-hop,agentic-graph,azure,none,0,8005,2373,249,2622,,,0,3,continue,semantic,,,False,"No contexts were retrieved, so the answer cannot be supported by the provided evidence.",True,The answer makes no unsupported claims and acknowledges the lack of context.,,skipped,False
"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",3+-hop,vanilla,azure,none,0,3941,874,153,1027,MQ-073-P18;MQ-143-P07;MQ-150-P00;MQ-073-P07;MQ-143-P12,MQ-073-P18;MQ-143-P07;MQ-150-P00;MQ-073-P07;MQ-143-P12,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,False,The answer contains claims about Marie Antoinette's mother and Slovakia that are not supported or mentioned in the retrieved contexts.,,skipped,True
"What were the Genesis's advantages over the platform with a three letter abbreviation, that had a video game named after the league in charge of the Super Bowl halftime show?",3+-hop,vanilla,azure,none,0,5454,989,214,1203,MQ-191-P00;MQ-191-P06;MQ-191-P07;MQ-191-P16;MQ-074-P19,MQ-191-P00;MQ-191-P06;MQ-191-P07;MQ-191-P16;MQ-074-P19,5,0,,,,,False,The answer is empty and does not state any supported advantages of the Genesis over the SNES.,False,"The answer infers details about the NES and the competitive effect, but only the Genesis being a 16-bit console and ending exclusive NES practices are directly supported; the rest is interpretation.",,skipped,True
What league does the team that uses Dick's Sporting Goods Park play for?,1-hop,graphrag,azure,none,0,3169,1038,53,1091,MQ-050-P07;MQ-128-P00;MQ-050-P15;MQ-050-P13;MQ-128-P18;MQ-050-P01;MQ-120-P16;MQ-120-P00,MQ-050-P07;MQ-128-P00;MQ-050-P15;MQ-050-P13;MQ-128-P18;MQ-050-P01;MQ-120-P16;MQ-120-P00,8,0,,,,,False,The answer is empty and does not answer the question.,True,All factual claims about the Colorado Rapids and their league affiliation are directly supported by the retrieved contexts.,,skipped,False
Who is the child of Sigrid Eskilsdotter's child?,1-hop,agentic-graph,azure,none,0,8604,2281,235,2516,,,0,3,continue,semantic,,,False,"No contexts were retrieved, so the answer cannot be verified from the provided requirements.",True,The answer correctly states that no information is available in the retrieved contexts to address the question.,,skipped,False
"In what region of the country where Châu Đức is found, is the birthplace of John Phan?",2-hop,vanilla,azure,none,0,2689,493,96,589,MQ-089-P17;MQ-099-P12;MQ-099-P00;MQ-089-P13;MQ-089-P03,MQ-089-P17;MQ-099-P12;MQ-099-P00;MQ-089-P13;MQ-089-P03,5,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,The answer only uses facts present in the contexts and does not infer the region of Da Nang beyond what is given.,,skipped,False
What other types of theater performance are seen in the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,vanilla,azure,none,0,3694,1287,120,1407,MQ-109-P14;MQ-129-P04;MQ-129-P13;MQ-109-P00;MQ-100-P03,MQ-109-P14;MQ-129-P04;MQ-129-P13;MQ-109-P00;MQ-100-P03,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,The answer correctly claims that the retrieved contexts do not include information about types of theater performance in Nanjing.,,skipped,True
What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,3+-hop,graphrag,azure,none,0,4591,1308,85,1393,MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-164-P03;MQ-171-P12;MQ-176-P01;MQ-156-P12;MQ-164-P06,MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-164-P03;MQ-171-P12;MQ-176-P01;MQ-156-P12;MQ-164-P06,8,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,The answer correctly states that the provided contexts do not contain enough information to answer the question.,,skipped,True
"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",3+-hop,agentic-graph,azure,none,0,7102,2256,172,2428,,,0,3,continue,semantic,,,False,"No contexts were retrieved, so the answer cannot support any factual claim.",False,No information is present in the retrieved contexts to support any part of the answer.,,skipped,True
What university did the author of 1967: The Last Good Year attend?,1-hop,graphrag,azure,none,0,3779,1195,73,1268,MQ-023-P00;MQ-054-P05;MQ-026-P09;MQ-013-P07;MQ-026-P16;MQ-047-P12;MQ-026-P13;MQ-008-P09;MQ-023-P02,MQ-023-P00;MQ-054-P05;MQ-026-P09;MQ-013-P07;MQ-026-P16;MQ-047-P12;MQ-026-P13;MQ-008-P09;MQ-023-P02,9,0,,,,,False,"The contexts support University of British Columbia, but the answer is empty and does not answer the question.",True,All claims about the author's identity and university attendance are directly supported by the retrieved contexts.,,skipped,False
What was the last year of the Castle of Riddles publisher?,1-hop,vanilla,azure,none,0,2684,1057,74,1131,MQ-041-P16;MQ-074-P13;MQ-041-P00;MQ-074-P08;MQ-187-P19,MQ-041-P16;MQ-074-P13;MQ-041-P00;MQ-074-P08;MQ-187-P19,5,0,,,,,True,The answer is empty and makes no factual claims.,True,The answer is directly supported by the statement that Castle of Riddles became unavailable after 1985 when Acorn Computers pulled out of the market.,,skipped,True
New coins by the Somali Muslim Ajuran Empire were a proclamation of independence from a nation. How were the people of that nation expelled from country that borders Thailand and Ban Nampo village's country?,3+-hop,vanilla,azure,none,0,5004,904,179,1083,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer only summarizes and refers to the provided contexts, makes no unsupported claims, and correctly states insufficiency of information.",,skipped,True
In what county is the city that shares a border with the capital of the state where Levi Casey was born?,3+-hop,vanilla,azure,none,0,3857,1203,160,1363,MQ-165-P13;MQ-195-P02;MQ-155-P18;MQ-195-P01;MQ-177-P17,MQ-165-P13;MQ-195-P02;MQ-155-P18;MQ-195-P01;MQ-177-P17,5,0,,,,,True,The answer is empty and makes no factual claims.,False,The answer makes unsupported claims about the city and county in Illinois that are not connected to Levi Casey or his birthplace in the retrieved contexts.,,skipped,False
What day is the Feast in the city where the headquarters of the only group larger than Desde El Principio's record label held on?,3+-hop,graphrag,azure,none,0,4410,1354,163,1517,MQ-160-P01;MQ-199-P03;MQ-024-P19;MQ-199-P12;MQ-024-P12;MQ-160-P09;MQ-088-P02;MQ-020-P18;MQ-160-P07;MQ-199-P08;MQ-160-P08;MQ-199-P10,MQ-160-P01;MQ-199-P03;MQ-024-P19;MQ-199-P12;MQ-024-P12;MQ-160-P09;MQ-088-P02;MQ-020-P18;MQ-160-P07;MQ-199-P08;MQ-160-P08;MQ-199-P10,12,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,All factual claims are directly supported and the answer clearly states when context is insufficient.,,skipped,False
In which county is the city sharing a border with the capitol of the state that won the Battle of Sullivan's Island?,3+-hop,graphrag,azure,none,0,5641,2002,206,2208,MQ-180-P16;MQ-174-P10;MQ-158-P19;MQ-165-P15;MQ-180-P03;MQ-173-P11;MQ-183-P01;MQ-049-P04;MQ-158-P13;MQ-165-P13;MQ-180-P09;MQ-180-P10;MQ-158-P06;MQ-165-P09,MQ-180-P16;MQ-174-P10;MQ-158-P19;MQ-165-P15;MQ-180-P03;MQ-173-P11;MQ-183-P01;MQ-049-P04;MQ-158-P13;MQ-165-P13;MQ-180-P09;MQ-180-P10;MQ-158-P06;MQ-165-P09,14,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer correctly points out that Forest Acres is in Richland County and is part of Columbia's metropolitan area but does not claim it borders Columbia, matching the information present in the cont",,skipped,True
Who wrote the song sung by the performer of The Story?,1-hop,vanilla,azure,none,0,3966,610,68,678,MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-007-P01;MQ-032-P08,MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-007-P01;MQ-032-P08,5,0,,,,,False,The answer is empty and does not answer the question using the provided context.,True,All claims about the performer and songwriter of 'The Story' are directly supported by the retrieved contexts.,,skipped,False
What continent is the country located near the country of citizenship of The Book Thief's author part of?,3+-hop,vanilla,azure,none,0,3762,845,141,986,MQ-169-P02;MQ-169-P14;MQ-130-P11;MQ-126-P04;MQ-169-P16,MQ-169-P02;MQ-169-P14;MQ-130-P11;MQ-126-P04;MQ-169-P16,5,0,,,,,False,The contexts do not state Markus Zusak's country of citizenship or identify the continent of a nearby country.,True,The answer correctly states that the retrieved context lacks sufficient information to determine the continent.,,skipped,False
Who was the first black student admitted to where Robert Khayat was educated?,1-hop,graphrag,azure,none,0,3941,1208,82,1290,MQ-062-P18;MQ-062-P16;MQ-105-P04;MQ-069-P13;MQ-097-P14;MQ-062-P03;MQ-062-P08;MQ-062-P09,MQ-062-P18;MQ-062-P16;MQ-105-P04;MQ-069-P13;MQ-097-P14;MQ-062-P03;MQ-062-P08;MQ-062-P09,8,0,,,,,False,The answer is empty and does not answer the question posed by the contexts.,True,All claims are directly and explicitly supported by the retrieved contexts MQ-062-P16 and MQ-062-P18.,,skipped,False
Who married the man who wanted to reform the institution behind the denomination constituting 12.6% of Christians in New Zealand?,3+-hop,graphrag,azure,none,0,4398,2497,81,2578,MQ-153-P13;MQ-153-P15;MQ-183-P17;MQ-153-P08;MQ-175-P13;MQ-188-P13;MQ-146-P19;MQ-104-P12;MQ-104-P06;MQ-153-P09;MQ-153-P17;MQ-104-P03;MQ-153-P02,MQ-153-P13;MQ-153-P15;MQ-183-P17;MQ-153-P08;MQ-175-P13;MQ-188-P13;MQ-146-P19;MQ-104-P12;MQ-104-P06;MQ-153-P09;MQ-153-P17;MQ-104-P03;MQ-153-P02,13,0,,,,,False,"The answer is empty and does not answer the question, so it is not supported by the provided contexts.",False,The contexts do not explicitly connect Martin Luther with the institution behind Roman Catholicism in New Zealand; they also do not state that Katharina von Bora married the man who wanted to reform t,,skipped,True
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,1-hop,agentic-graph,azure,none,0,15137,4578,428,5006,MQ-048-P02;MQ-048-P05,MQ-048-P05;MQ-048-P18;MQ-048-P01;MQ-048-P02;MQ-048-P13,5,3,continue,semantic,,,False,The answer is empty and therefore does not answer the question from the provided contexts.,True,The answer accurately reflects that manufacturer linkage is not present and only names ATS-6 as an experimental satellite based strictly on the provided contexts.,,skipped,False
What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,3+-hop,agentic-graph,azure,none,0,13660,4430,388,4818,MQ-137-P06;MQ-137-P05;MQ-137-P02,MQ-137-P06;MQ-137-P02;MQ-004-P15;MQ-102-P12;MQ-137-P05,5,3,continue,semantic,,,False,The answer is empty and therefore does not answer the question from the provided contexts.,True,The answer only uses the retrieved contexts and correctly states that there is not enough information to answer the question based on these sources.,,skipped,False
Which missionary helped spread the religion widely practiced in region having the second largest rain-forest in the world?,2-hop,agentic-graph,azure,none,0,15007,4474,350,4824,MQ-106-P04;MQ-106-P06,MQ-106-P11;MQ-106-P04;MQ-106-P06;MQ-106-P12;MQ-057-P12,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims and conclusions are directly supported by the contexts and any missing information is explicitly acknowledged.,,skipped,False
"Who employs the author of ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""?",1-hop,agentic-graph,azure,none,0,12119,3928,318,4246,MQ-064-P07;MQ-064-P12,MQ-064-P12;MQ-064-P11;MQ-064-P10;MQ-006-P14;MQ-064-P07,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer only cites supportable information from the contexts regarding Kate Bronfenbrenner and notes the absence of information for Tom Juravich.,,skipped,False
"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides their locations in that country, what other differences are there between Real Madrid and the football team from the city where Aleran died?",3+-hop,graphrag,azure,none,0,7345,1408,266,1674,MQ-185-P12;MQ-185-P11;MQ-185-P16;MQ-185-P19;MQ-079-P01;MQ-185-P18;MQ-142-P08;MQ-185-P07;MQ-185-P04,MQ-185-P12;MQ-185-P11;MQ-185-P16;MQ-185-P19;MQ-079-P01;MQ-185-P18;MQ-142-P08;MQ-185-P07;MQ-185-P04,9,0,,,,,False,"The answer is empty and does not address the question, so it cannot be verified from the contexts.",True,All factual claims in the answer are grounded in the retrieved contexts and no unsupported details are introduced.,,skipped,False
Who was the spouse of the person the Bible says was the first king of Israel?,1-hop,graphrag,azure,none,0,3473,1142,82,1224,MQ-066-P17;MQ-066-P15;MQ-066-P05;MQ-066-P08;MQ-066-P12;MQ-066-P18;MQ-066-P16;MQ-000-P15,MQ-066-P17;MQ-066-P15;MQ-066-P05;MQ-066-P08;MQ-066-P12;MQ-066-P18;MQ-066-P16;MQ-000-P15,8,0,,,,,False,The answer is empty and does not provide any supported response to the question.,True,"The provided contexts state Saul was the first king of Israel and refer to Ahinoam as Saul's wife, supporting all claims in the answer.",,skipped,False
How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,3+-hop,graphrag,azure,none,0,4177,1617,104,1721,MQ-189-P16;MQ-139-P03;MQ-196-P02;MQ-179-P13;MQ-162-P05;MQ-168-P02;MQ-189-P12;MQ-139-P08,MQ-189-P16;MQ-139-P03;MQ-196-P02;MQ-179-P13;MQ-162-P05;MQ-168-P02;MQ-189-P12;MQ-139-P08,8,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer correctly states there is no information on the Somali Muslim Ajuran Empire, That Dam, or relevant expulsions in the retrieved contexts.",,skipped,True
"During British rule, what wood was mostly produced in the nation that's the boundary between the host of the 2020 AFC U-23 Championship qualification, and the nation containing A Don?",3+-hop,graphrag,azure,none,0,5733,1954,162,2116,MQ-176-P02;MQ-156-P09;MQ-171-P06;MQ-189-P05;MQ-164-P18;MQ-190-P01;MQ-111-P09;MQ-168-P08;MQ-156-P08;MQ-156-P15;MQ-164-P16;MQ-171-P04;MQ-171-P19;MQ-176-P05;MQ-189-P00,MQ-176-P02;MQ-156-P09;MQ-171-P06;MQ-189-P05;MQ-164-P18;MQ-190-P01;MQ-111-P09;MQ-168-P08;MQ-156-P08;MQ-156-P15;MQ-164-P16;MQ-171-P04;MQ-171-P19;MQ-176-P05;MQ-189-P00,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,All factual claims about Myanmar's teak production under British rule are supported in the retrieved contexts.,,skipped,True
What league does the team that uses Dick's Sporting Goods Park play for?,1-hop,vanilla,azure,none,0,2039,639,47,686,MQ-050-P07;MQ-128-P00;MQ-050-P15;MQ-050-P13;MQ-128-P18,MQ-050-P07;MQ-128-P00;MQ-050-P15;MQ-050-P13;MQ-128-P18,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,Both the stadium usage and league affiliation claims are directly supported by the retrieved contexts.,,skipped,False
What was the story that included the character from The Bourne Betrayal based on?,1-hop,graphrag,azure,none,0,5523,1339,204,1543,MQ-018-P18;MQ-018-P13;MQ-018-P15;MQ-018-P04;MQ-018-P19;MQ-018-P17;MQ-018-P03;MQ-018-P07,MQ-018-P18;MQ-018-P13;MQ-018-P15;MQ-018-P04;MQ-018-P19;MQ-018-P17;MQ-018-P03;MQ-018-P07,8,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims are cautious restatements or summaries of the retrieved contexts, with no unsupported factual assertions.",,skipped,True
