query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",2-hop,vanilla,local,none,2,8145,533,378,911,BIT-033;SEC-020;SEC-022;GCS-011;GCS-009,BIT-033;SEC-020;SEC-022;GCS-011;GCS-009,5,0,,,,,True,"SEC-022 says flight-plan upload uses the same signature scheme as SEC-020 with GCS counter-signature, and SEC-020 requires rejecting invalid, expired, or revoked loads.",True,"All features—public-key signature verification, GCS countersignature, and rejection of invalid, expired, or revoked loads—are directly supported per SEC-020 and SEC-022.",,skipped,True
"Which flight control requirement ultimately drives the cockpit interface behavior referenced through the control-chain dependency, and how does that end-to-end traceability flow across avionics and HMI?",3+-hop,agentic,local,none,0,26323,6274,842,7116,FCC-003;HMI-020;FCC-001,FCC-001;FCC-C5;FCC-038;ALX2-FCC-003;SKT1-FCC-003;ICE-001;ICE-019;ICE-010;ICE-002;ICE-012;ADS-023;ADS-014;ADS-022;ADS-001;ADS-002,15,3,continue,semantic,,,False,"The answer is empty and does not address the requested traceability, so no supported claim identifies the driving requirement or flow.",False,"No answer provided, so no claims can be verified against contexts.",,skipped,True
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",3+-hop,agentic-graph,local,none,2,24016,5325,419,5744,FCC-006;EMS-004,FCC-052;FCC-056;FCC-030;FCC-051;FCC-009;NBC3-FCC-004;FCC-006;FCC-010;FCC-015;FCC-040,10,3,continue,semantic,,,False,The answer is empty and does not identify any requirement trace supported by the contexts.,False,No context provides a flight-control requirement traced from built-in test through environmental monitoring to an EMS requirement.,,skipped,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,agentic-graph,local,none,2,11693,2297,278,2575,SAR-005;PLD-006,SAR-005;PLD-006;SAR-004;EOIR-004;INS-006,5,0,sufficient,semantic,,,True,SAR-005 is the higher-level SAR mode requirement that satisfies and traces to platform mandate PLD-006 for operator authorisation before leaving STANDBY for a transmitting mode.,True,SAR-005 states the SAR mode requirement traces to platform mandate for operator authorisation before leaving STANDBY for a transmitting state and satisfies PLD-006.,,skipped,True
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,agentic,local,none,1,18407,2782,603,3385,SEC-008;FMS-022;CDL-040;CDL-013;CDL-039,CDL-035;SEC-009;CDL-013;CDL-039;FMS-022;FCC-040;FCC-055;FCC-004;FCC-031;FCC-052,10,0,sufficient,semantic,,,False,The answer is empty and does not identify any traceable security requirement from the provided chain.,False,No security requirement is explicitly shown to be traceable from the initial CDL requirement through FMS and downstream CDL verification in the provided contexts.,,skipped,True
Which flight data recorder requirement captures APM battery/APU data around fault transitions to support the APU health exceedance shutdown logging requirement?,1-hop,agentic,local,none,2,21337,3639,391,4030,FDR-030;APM-023,FDR-030;EPS-024;APM-023;APM-008;APM-016,5,3,continue,semantic,,,True,FDR-030 is explicitly the flight data recorder requirement that records APM battery and APU data around APM fault transitions and is referenced by APM-023.,True,FDR-030 specifies that the FDR records APM battery and APU data around APM fault transitions to support APU health exceedance shutdown logging as required by APM-023.,,skipped,True
"Which flight-control capability traces through the security and ground-control requirements to ultimately satisfy the aircraft power-management requirement, and what intermediate constraints must be met end-to-end?",3+-hop,vanilla,local,none,0,13507,632,862,1494,SEC-002;SEC-003;GCS-001;APM-024;FCC-001,SEC-002;SEC-003;GCS-001;APM-024;FCC-001,5,0,,,,,False,The answer is empty and does not identify any traced capability or constraints from the provided contexts.,False,"The contexts do not describe any flight-control capability tracing through security and ground-control requirements to the aircraft power-management requirement, nor do they specify intermediate const",,skipped,True
"Which interface power requirement defines the 50 ms ride-through capability, and which general requirement establishes the DO-160G Category Z interruption profile?",1-hop,agentic-graph,local,none,2,14810,2772,407,3179,EPS-009;EPS-022;EPS-017,EPS-009;EPS-014;EPS-012;EPS-022;EPS-010;EPS-017;EPS-003;EPS-008;EPS-020;EPS-016,10,0,sufficient,semantic,,,False,The contexts support the 50 ms ride-through via EPS-009 but do not identify any general requirement establishing a DO-160G Category Z interruption profile.,False,Neither the 50 ms ride-through capability nor the DO-160G Category Z interruption profile are explicitly defined or established by any retrieved requirement.,,skipped,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,adaptive,local,none,0,6398,1856,239,2095,COMM-022;CDL-001;SEC-028;FCC-050;STR-038;SEC-010;FCC-030;CDL-011;APM-033;AUTO-006;AUTO-034;CDL-012;CDL-024;CDL-038;COMM-002,COMM-022;CDL-001;SEC-028;FCC-050;STR-038;SEC-010;FCC-030;CDL-011;APM-033;AUTO-006;AUTO-034;CDL-012;CDL-024;CDL-038;COMM-002,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,"The contexts support SEC-010 via CDL-012 and EMS-009, but they do not provide any secure-communications requirement or an EMS cross-subsystem trace path to identify an ultimate fulfilling requirement.",True,"The answer can be supported: SEC-010 specifies secure communications requirements satisfied by CDL-012, SEC-010 and CDL-012 reference CDL and COMM command-and-data links, and the chain to EMS is shown",,skipped,False
"For secure UHF voice operation, what encryption/authentication scheme and key-rotation policy apply, and what happens if no valid key is loaded?",2-hop,graphrag,local,none,2,14042,1988,431,2419,COMM-019;COMM-030;SEC-020;CDL-012;SEC-010;FCC-040;PWR-032;CDL-021;APM-009;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-035;CDL-040,COMM-019;COMM-030;SEC-020;CDL-012;SEC-010;FCC-040;PWR-032;CDL-021;APM-009;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-035;CDL-040,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"All claims about UHF voice encryption via an embedded cryptographic module, key rotation per SEC.SEC-010, and transmission inhibition if no valid key is loaded are explicitly supported by the retrieve",,skipped,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,agentic-graph,local,none,0,19082,4224,558,4782,AUTO-040;AUTO-029;AUTO-002,AUTO-040;AUTO-029;STR7-AUTO-002;STR7-ADS-001;STR7-AUTO-004,5,2,sufficient,semantic,,,True,The contexts state that AUTO-040 verifies AUTO-029 by 30 simulated approaches showing at least 95% of touchdowns within ±3 m of the centreline.,True,"Verification is by 30 simulated approaches with representative wind, demonstrating ≥ 95% of touchdowns within ±3 m of centreline as stated in the retrieved contexts.",,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,adaptive,local,none,1,10465,1749,464,2213,AUTO-002;FCC-038;FCC-001;FCC-024;FDR-002;FMS-C5;FMS-002;INS-002;ADS-001;ADS-003;ALX2-FCC-004;AUTO-025;AUTO-028;ENG-021;FCC-013,AUTO-002;FCC-038;FCC-001;FCC-024;FDR-002;FMS-C5;FMS-002;INS-002;ADS-001;ADS-003;ALX2-FCC-004;AUTO-025;AUTO-028;ENG-021;FCC-013,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,The answer is missing; no factual claims to assess against retrieved contexts.,,skipped,False
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,1-hop,agentic-graph,local,none,0,26663,4480,863,5343,LDG-031;LDG-015;FCC-048,LDG-031;LDG-015;FCC-048;ENG-044;FCC-040,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer is fully supported: LDG-031 describes fault injection and 2-out-of-3 voting to verify correct WoW output under a single-sensor fault.,,skipped,False
Which flight dynamics verification requirement traces through navigation references to the downstream navigation requirement governing the related guidance behavior?,3+-hop,vanilla,local,none,0,6225,653,278,931,FMS-C5;FMS-004;AUTO-002;HMI-003;AUTO-004,FMS-C5;FMS-004;AUTO-002;HMI-003;AUTO-004,5,0,,,,,False,"The contexts contain no flight dynamics verification requirement, no navigation trace links, and no downstream navigation requirement governing guidance behavior.",False,"The answer field is empty, so no claims are supported or unsupported by the contexts.",,skipped,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,adaptive,local,none,1,6809,577,199,776,DLNK-017;PLD-027;DLNK-016;COMM-018;PLD-015,DLNK-017;PLD-027;DLNK-016;COMM-018;PLD-015,5,0,,,vanilla,R5: numeric_hint + single_module (DLNK) → top-K,False,The answer is empty and does not state any supported GNSS frequencies or constellations from the provided contexts.,False,The contexts specify coexistence with GPS but do not mention specific GNSS frequencies or constellations.,,skipped,True
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,2-hop,agentic,local,none,1,21309,3372,608,3980,FCC-047;FDR-005;BIT-008;BIT-036,FCC-047;FCC-015;FCC-051;FCC-029;FCC-043;BIT-008;BIT-036;BIT-028;BIT-027;BIT-026;BIT-008;FDR-005;FCC-051;FCC-015;FCC-047;FCC-029;CDL-029;ENG-020,18,0,sufficient,semantic,,,False,"The answer is empty and does not address the question, so it is not supported by the provided contexts.",True,"FCC BIT status reporting at 1 Hz feeds both FDR health-record storage (per FCC-047, FDR-005) and BIT subsystem health-status publication (per BIT-008), as shown in contexts.",,skipped,False
How does payload-bay thermal management need to accommodate the SAR’s platform-specific steady-state and transmit-pulse power loads while keeping sensor electronics within operating range?,2-hop,agentic,local,none,0,25852,6792,737,7529,ICE-006;ICE-020;ICE-008;ICE-009;ICE-011;ICE-012;ADS-002;ADS-005;ADS-014;ADS-021;ADS-022;ADS-023,ICE-006;ICE-020;ICE-012;ICE-008;ICE-011;ADS-023;ADS-C5;ADS-002;ADS-022;ADS-021;ICE-009;ADS-005;ADS-014,13,3,continue,semantic,,,False,"The contexts contain no payload-bay or SAR thermal-management requirements, so the answer cannot be supported from them.",False,"None of the retrieved contexts address payload-bay thermal management, SAR platform-specific power loads, or sensor electronics operating range.",,skipped,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,adaptive,local,none,0,12593,1818,297,2115,AUTO-040;AUTO-029;AUTO-002,AUTO-040;AUTO-029;STR7-AUTO-002;STR7-ADS-001;STR7-AUTO-004,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",True,"The contexts state that AUTO-040 verifies touchdown accuracy by 30 simulated approaches with representative winds, showing at least 95% of touchdowns within ±3 m of centreline.",True,"AUTO-040 specifies verification by 30 simulated approaches with wind profiles, demonstrating ≥ 95% of touchdowns within ±3 m of centreline for AUTOLAND-certified Stratos-7.",,skipped,True
What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,adaptive,local,none,2,37908,5845,479,6324,ICE-019,NAV-C5;NAV-035;NAV-017;ALX2-NAV-001;NAV-002;ICE-020;ICE-017;ICE-008;ICE-019;ICE-012;ADS-026;ADS-023;ADS-014;ADS-022;ADS-019,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=False)",True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,False,No contexts mention INS maintenance port authentication or access requirements for firmware updates during ground fault-injection testing.,,skipped,False
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,graphrag,local,none,2,12316,1749,533,2282,AUTO-002;FCC-038;FCC-001;FCC-024;FDR-002;FMS-C5;FMS-002;INS-002;ADS-001;ADS-003;ALX2-FCC-004;AUTO-025;AUTO-028;ENG-021;FCC-013,AUTO-002;FCC-038;FCC-001;FCC-024;FDR-002;FMS-C5;FMS-002;INS-002;ADS-001;ADS-003;ALX2-FCC-004;AUTO-025;AUTO-028;ENG-021;FCC-013,15,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",False,The answer is missing; no claims are made to judge for faithfulness.,,skipped,False
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,graphrag,local,none,2,8588,1698,249,1947,FCC-001;SEC-001;DLNK-001;SEC-003;SEC-016;FDR-001;AUTO-004;CDL-001;BIT-002;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-031;SEC-017,FCC-001;SEC-001;DLNK-001;SEC-003;SEC-016;FDR-001;AUTO-004;CDL-001;BIT-002;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-031;SEC-017,15,0,,,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",False,No retrieved context describes a flight computer control requirement being justified by the FDR requirement through a linked security and built-in-test trace chain.,,skipped,False
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",2-hop,adaptive,local,none,1,34739,7160,877,8037,GPS-022;NAV-028;SEC-028;NAV-011,NAV-028;NAV-016;NAV-017;NAV-011;NAV-C5;ICE-012;ICE-002;ICE-020;ICE-016;ICE-007;ADS-014;ADS-026;ADS-002;ADS-023;ADS-015,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=1, trace_kw=False, chain_ind=True, numeric=False)",True,"The empty answer makes no factual claims, so all claims are vacuously supported.",False,"Detection, fusion handling, and security logging for GPS spoofing are only described (deweight and notify) in NAV-028; specifics about inertial filter detection or propagation to logging are not detai",,skipped,False
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",3+-hop,agentic-graph,local,none,0,34185,7735,968,8703,SEC-019;SEC-008;CDL-013;FCC-031;FCC-040;CDL-035,FCC-C5;CDL-001;CDL-040;SEC-012;FMS-039;DLNK-001;FCC-040;SEC-035;SEC-019;CDL-012;CDL-021;FMS-022;CDL-035;FCC-031;SEC-008,15,3,continue,semantic,,,False,"The answer is empty and does not address the question, so it cannot be verified from the contexts.",True,"SEC-008 traces to FCC-031, FCC-040, CDL-013, and FCC constraint; FCC-040 satisfies SEC-008, which closes the chain back to SEC-008 as required by the question.",,skipped,False
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,graphrag,local,none,0,10132,1461,433,1894,BIT-009;BIT-025;EMS-019;BIT-011;FDR-070;BIT-026;BIT-037;BIT-032;APM-008;BIT-029;BIT-040;EOIR-024;FDR-004;FDR-016;SAR-019,BIT-009;BIT-025;EMS-019;BIT-011;FDR-070;BIT-026;BIT-037;BIT-032;APM-008;BIT-029;BIT-040;EOIR-024;FDR-004;FDR-016;SAR-019,15,0,,,,,False,The answer is empty and does not address the question using the provided requirements.,False,The answer would need context about HIL data review confirming the BIT fault records are captured from the mandatory parameter set in FDR-016; the mapping to BIT_STATUS_MSG fields and specifics of hea,,skipped,True
"Which built-in test verifies the power requirement tied to the cited security control, and what ground-control interface constraint is ultimately referenced through that chain?",3+-hop,agentic-graph,local,none,1,11769,2731,383,3114,PWR-027;SEC-015;BIT-020;BIT-C4,BIT-C4;FCC-055;PWR-027;EPS-024;SEC-016;BIT-001;BIT-003;FCC-006;BIT-020;PWR-003,10,0,sufficient,semantic,,,False,The answer is empty and does not address the question using the provided contexts.,False,The answer is missing; there are no claims to evaluate for faithfulness.,,skipped,True
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,adaptive,local,none,2,6444,1662,120,1782,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,APM-009 is referenced as the endurance-capacity requirement verified by laboratory discharge for the 30-minute RTB load profile per APM-037.,,skipped,True
"How is an uplinked flight plan modification protected if cryptographic keys are zeroised, and what verification demonstrates the data link goes safely OFF afterward?",2-hop,graphrag,local,none,0,9622,1360,393,1753,CDL-040;DLNK-024;CDL-021;SEC-023;CDL-003;CDL-012;SEC-016;FMS-022;CDL-030;DLNK-014;FDR-012;GCS-011;HMI-037;SEC-009;SEC-010,CDL-040;DLNK-024;CDL-021;SEC-023;CDL-003;CDL-012;SEC-016;FMS-022;CDL-030;DLNK-014;FDR-012;GCS-011;HMI-037;SEC-009;SEC-010,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",False,No context explains how an uplinked flight plan modification is protected if cryptographic keys are zeroised or specifies what verification demonstrates the data link goes OFF afterward.,,skipped,False
Which security requirement traces through autonomy functions to the radar interface constraint ultimately governing the referenced radar behavior?,3+-hop,agentic,local,none,2,28723,6188,848,7036,SEC-010;AUTO-006;AUTO-020;RADAR-025;HMI-150;PLD-006;SAR-005,RADAR-001;PLD-006;RADAR-025;AUTO-006;SAR-005;ADS-017;ADS-021;ADS-023;ADS-004;ADS-022;ADS-001;ADS-012;ADS-004;ADS-016;ADS-023,15,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"Requirement [AUTO-006] specifies that the Autopilot must authenticate engagement requests per SEC.SEC-010, directly tracing a security requirement (SEC.SEC-010) through autonomy functions, supporting ",,skipped,True
"For loss of INS with no valid GPS/barometric fallback, what autonomous emergency transition and priority-tagged GCS mode-change notification are required?",2-hop,adaptive,local,none,0,21002,4011,617,4628,FCC-009;EMS-010,FCC-009;INS-013;INS-040;INS-009;INS-029,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=3, trace_kw=False, chain_ind=False, numeric=False)",False,"The emergency transition to EMERGENCY within 50 ms is supported, but the answer omits the required specific GCS notification details from EMS.EMS-010 and no priority-tagged mode-change notification co",True,FCC-009 explicitly requires autonomous emergency mode transition and priority GCS notification for loss of INS with no GPS/barometric fallback.,,skipped,False
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",2-hop,agentic,local,none,0,19469,3624,458,4082,SEC-015;GPS-029,GPS-029;GPS-023;GPS-019;GPS-004;GPS-021,5,3,continue,semantic,,,False,"The context says authentication is required per SEC-015, but does not state what authentication must be completed first or where it is enforced.",False,"The specific operator authentication required (SEC.SEC-015) is mentioned, but the context does not specify where it is enforced.",,skipped,True
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,agentic-graph,local,none,2,18346,4166,483,4649,NAV-027;NAV-022,NAV-027;NAV-022;ALX2-NAV-001;NAV-001;NAV-002,5,2,sufficient,semantic,,,True,The answer is empty and therefore makes no factual claims beyond the provided contexts.,True,NAV-027 supports the UTC sensor timestamping accuracy (≤10 µs) and source-selection behavior (GPS or OCXO) as described.,,skipped,True
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,agentic,local,none,0,24985,4884,740,5624,FCC-045;EPS-002;EPS-014;EPS-006,FCC-001;FCC-045;FCC-040;FCC-038;FCC-C5;EPS-014;EPS-010;EPS-012;EPS-002;EPS-006,10,2,sufficient,semantic,,,False,The answer is empty and does not address the question using the provided contexts.,True,"FCC-045 states the FCC consumes 28 VDC from the primary essential bus with an operating range of 22-32 VDC and undervoltage shutdown below 18 VDC; thus, the bus power specification satisfies the FCC i",,skipped,False
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",2-hop,agentic,local,none,1,12716,2118,460,2578,FDR-016;AUTO-031;HMI-060,AUTO-031;AUTO-011;AUTO-038;HMI-060;FDR-016,5,0,sufficient,semantic,,,False,The answer is empty and does not state how compliance is shown from the provided requirements.,True,"The retrieved contexts specify that the autopilot mode parameter is recorded at 2 Hz from ##AUTO.AUTO-031 and that AUTO-031 provides the annunciation output at 2 Hz, supporting the answer about compli",,skipped,False
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,adaptive,local,none,1,7679,594,242,836,EPS-024;EPS-011;APM-023;EPS-005;EPS-004,EPS-024;EPS-011;APM-023;EPS-005;EPS-004,5,0,,,vanilla,R5: numeric_hint + single_module (EPS) → top-K,True,"The contexts support that an APU self-shutdown on monitored health exceedance during start must lead EPS to declare BATT_ONLY and issue RTB to AUTO, demonstrable by fault-injection mode-transition tes",True,The answer is supported: EPS-011 specifies transition to BATT_ONLY and RTB to AUTO upon APU self-shutdown during start caused by health exceedance.,,skipped,True
"Which flight computer security requirement flows through the data link to satisfy the communication subsystem requirement, and what intermediate security rationale connects them?",3+-hop,adaptive,local,none,1,10236,1723,473,2196,CDL-001;FCC-001;COMM-001;SEC-003_1;SEC-002;DLNK-001;SEC-003;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-001;GCS-031;SEC-017;SEC-019,CDL-001;FCC-001;COMM-001;SEC-003_1;SEC-002;DLNK-001;SEC-003;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-001;GCS-031;SEC-017;SEC-019,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,False,"No context directly specifies which flight computer security requirement flows through the data link to satisfy the communication subsystem requirement, nor is an intermediate security rationale expli",,skipped,False
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,adaptive,local,none,1,20773,5330,483,5813,STR-038;PLD-003;DLNK-017;CDL-024,STR-038;PLD-003;STR-004;STR-021;STR-019;STR-027;STR-002;STR-005;STR-016;STR-C4;STR-007,11,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The answer is empty and does not identify any structural requirement from the provided contexts.,True,"STR-038 defines the dedicated payload-bus routing and shielding to support the payload controller’s single-LRU installation near the bay rack, as supported by both STR-038 and PLD-003.",,skipped,False
"Which control law requirement, ultimately linked from the fuel system requirement through the payload design trace, is referenced by the same control document and then traced onward to the flight control computer?",3+-hop,graphrag,local,none,1,9468,1442,291,1733,FUEL-001;FCC-001;AUTO-004;FUEL-003;PLD-001;ENG-003;AUTO-001;FCC-C5;EOIR-002;FCC-007;FCC-005;GCS-022;PLD-013,FUEL-001;FCC-001;AUTO-004;FUEL-003;PLD-001;ENG-003;AUTO-001;FCC-C5;EOIR-002;FCC-007;FCC-005;GCS-022;PLD-013,13,0,,,,,False,The contexts do not provide the fuel-to-payload design trace or any control law traced onward to the FCC beyond a generic reference to AUTO-001.,False,"No control law requirement is explicitly linked from the fuel system requirement through the payload design trace, nor is any traced onward to the flight control computer in the provided contexts.",,skipped,True
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",3+-hop,agentic,local,none,0,33977,6349,1227,7576,FCC-004;GPS-006;GPS-031;NAV-008;NAV-005,FCC-038;STR7-FCC-004;FCC-001;FCC-037;FCC-010;GPS-003;GPS-006;GPS-001;GPS-009;GPS-031;NAV-016;NAV-001;NAV-008;NAV-035;NAV-005,15,3,continue,semantic,,,False,The answer is empty and does not identify any requirement chain or behavior from the provided contexts.,False,"No context specifies a flight control requirement that traces through the GPS subsystem to an inertial navigation requirement, nor does any context describe an explicit end-to-end behavior or dependen",,skipped,True
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",3+-hop,vanilla,local,none,1,8223,680,357,1037,FMS-002;GPS-003;INS-002;INS-013;FMS-C5,FMS-002;GPS-003;INS-002;INS-013;FMS-C5,5,0,,,,,False,The answer is empty and does not identify any requirement chain or behavior from the provided contexts.,False,"No flight control requirement is identified that traces through the GPS subsystem to an inertial navigation requirement; context only details INS and GPS module requirements and their interactions, no",,skipped,True
What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,agentic-graph,local,none,1,18428,2891,758,3649,NAV-027;GPS-010;GPS-028;NAV-030;GPS-031,NAV-027;NAV-022;NAV-020;NAV-021;NAV-030;GPS-028;GPS-031;GPS-010;GPS-013;GPS-029,10,0,sufficient,semantic,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,The answer can be fully justified by the retrieved contexts specifying GNSS UTC timing output (≤ 50 ns via 1PPS and ARINC 429) and interfaces providing a GPS-derived accuracy source for the 1 Hz time-,,skipped,True
"For AeroLynx-X2, how is single-engine-out detection and asymmetric-thrust compensation validated from injected N1 loss through FCC response and operator notification timing?",2-hop,vanilla,local,none,1,10114,508,505,1013,ENG-018;ENG-044;ALX2-FCC-003;ENG-026;ENG-027,ENG-018;ENG-044;ALX2-FCC-003;ENG-026;ENG-027,5,0,,,,,False,"The answer is missing, so no factual claims can be evaluated against the provided contexts.",True,"All claims regarding validation of single-engine-out detection and asymmetric-thrust compensation timing, using HIL injection of N1 loss, are directly supported by ENG-018, ENG-044, and ALX2-FCC-003 i",,skipped,False
"How is autonomous or operator-requested autopilot mode engagement authenticated over the data link, and what terminal cryptographic capability must support that protection?",2-hop,graphrag,local,none,1,10610,1679,415,2094,AUTO-006;CDL-003;AUTO-005;AUTO-022;AUTO-038;EMS-011;SEC-010;CDL-006;APM-009;APM-033;AUTO-007;AUTO-008;AUTO-020;AUTO-034;AUTO-039,AUTO-006;CDL-003;AUTO-005;AUTO-022;AUTO-038;EMS-011;SEC-010;CDL-006;APM-009;APM-033;AUTO-007;AUTO-008;AUTO-020;AUTO-034;AUTO-039,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about authentication of autopilot engagement and required cryptographic capability are explicitly supported by the contexts, citing SEC-010 and describing HMAC-SHA-256 use per CDL link.",,skipped,True
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",2-hop,graphrag,local,none,2,8407,1509,272,1781,ENG-030;ENG-017;EMS-013;EMS-014;STR7-FCC-004;TCS-018;ENG-007;EMS-020;ALX2-FCC-002;EMS-033;FCC-003;FCC-010;FUEL-013;LDG-001;STR-008,ENG-030;ENG-017;EMS-013;EMS-014;STR7-FCC-004;TCS-018;ENG-007;EMS-020;ALX2-FCC-002;EMS-033;FCC-003;FCC-010;FUEL-013;LDG-001;STR-008,15,0,,,,,False,The answer is empty and does not address the question using the provided contexts.,True,"All claims about thrust-to-surface coordination logic at high N1, maintaining N1 reserve limit, and Stratos-7 compliance during takeoff and emergency power are supported by ENG-030 and ENG-017.",,skipped,False
Which built-in test requirement ultimately satisfies the security control referenced by the flight data recorder requirement through the flight control computer trace chain?,3+-hop,agentic-graph,local,none,2,19544,4403,494,4897,FDR-001;FCC-001;SEC-003;SEC-001;SEC-016,FCC-001;FDR-001;SEC-003;SEC-001;SEC-016,5,3,continue,semantic,,,False,The answer is missing or no built-in test requirement trace chain from FDR through FCC to a security control is provided in the contexts.,False,No retrieved context traces a flight data recorder requirement through flight control computer to a specific built-in test requirement.,,skipped,True
