query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,answer,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"Which verification requirement demonstrates, by negative UHF secure-mode testing, compliance with the no-valid-key transmit-inhibit voice-encryption requirement?",1-hop,graphrag,azure,none,1,1854,1420,101,1521,,COMM-030;COMM-019;DLNK-023;SEC-008;SEC-032;SEC-023;DLNK-024;FCC-011;CDL-013;CDL-021;DLNK-008;DLNK-014;EMS-030;FCC-031;FCC-040,15,0,,,,,"The verification requirement that demonstrates compliance with the no-valid-key transmit-inhibit voice-encryption requirement in UHF secure mode, by negative testing, is **[COMM-030]**. It requires an attempt to transmit on UHF with no valid key loaded, confirms transmit is inhibited, and mandates an operator alert within 200 ms. This directly verifies [COMM-019], which requires UHF secure-mode transmit to be inhibited if no valid key is loaded [COMM-030][COMM-019].",True,All claims are directly supported by COMM-030 and COMM-019.,True,"[COMM-030] directly specifies negative test for UHF transmit-inhibit with no valid key, and verifies [COMM-019], as described in the answer.",,skipped,True
Do the payload-bay mounting rails and bus routing provide enough EMC shielding for coexistence with the selectable-power VHF transceiver under the CDL’s DO-160G Category Y requirement?,2-hop,vanilla,azure,none,1,2880,568,311,879,,STR-038;COMM-018;COMM-029;CDL-024;RADAR-024,5,0,,,,,"The requirements set specifies that the payload bay mounting rails and bus routing must provide EMC shielding adequate to meet the CDL's DO-160G §20 Category Y coexistence requirement with other subsystems, referencing ##CDL.CDL-024 [STR-038]. 

Requirement [CDL-024] states that the CDL must operate within DO-160G §20 Category Y EMC without being degraded by, or degrading, the radar altimeter, GPS, or SATCOM communications. Although [STR-038] ties the shielding performance to meeting CDL’s Category Y requirement, there is no direct mention of the VHF transceiver in the context provided. Additionally, requirements [COMM-018] and [COMM-029] specifically discuss the EMC requirements for the COMM subsystem (including possible VHF), but restrict their detailed claims of coexistence to GPS, radar altimeter, and CDL—not explicitly the payload or its mounting system.

**Conclusion:**  
Based on the requirements retrieved, the payload bay mounting rails and bus routing are required to provide EMC shielding sufficient for the CDL’s DO-160G Category Y coexistence (with systems specifically enumerated in [CDL-024] and [STR-038]). However, the context does not contain an explicit statement confirming that this shielding is adequate for coexistence with the selectable-power VHF transceiver. There is insufficient information to make a definitive claim regarding the VHF transceiver.

**Cited:** [STR-038], [CDL-024], [COMM-018], [COMM-029]",False,"The answer adds unsupported details about a selectable-power VHF transceiver and implies COMM may include VHF, which are not stated in the provided contexts.",True,"Every claim is accurately based on the contexts, which confirm shielding requirements for CDL coexistence but do not explicitly mention the VHF transceiver.",,skipped,False
What test demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions?,1-hop,graphrag,azure,none,1,1193,1601,113,1714,,GPS-034;SAR-025;FMS-044;GPS-017;GPS-014;COMM-029;RADAR-024;SEC-028;COMM-018;EMS-021;EMS-033;FMS-029;GPS-022;GPS-023;GPS-032,15,0,,,,,"The test that demonstrates the receiver meets integrity alert timing for unresolved protection-level exceedances under simulated satellite-fault conditions is specified in [GPS-034]. It requires satellite-fault injection on an RF simulator by introducing pseudorange step errors of 50 m, 100 m, and 500 m. The receiver must raise the integrity alert within the applicable time-to-alert as defined in [GPS-032]: 6 s (enroute), 4 s (terminal), and 2 s (approach) [GPS-017], [GPS-014].",True,"All claims are supported by GPS-034, GPS-032, GPS-017, and GPS-014.",True,"All claims in the answer are supported in the retrieved contexts, including satellite-fault injection, pseudorange step errors values, integrity alert timing, and referenced requirement IDs.",,skipped,True
What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,vanilla,azure,none,1,3610,531,222,753,,DLNK-007;GPS-010;DLNK-022;INS-037;FCC-034,5,0,,,,,"The data link terminal's 1 µs network time alignment requirement ([DLNK-007]) is grounded in the GNSS receiver’s precise timing output and its validity logic:

- Timing Output: The GNSS receiver must output UTC time with accuracy ≤ 50 ns (1-sigma) via a 1 pulse-per-second (1PPS) hardware discrete and a time-of-week message when NAV is valid ([GPS-010]).
- Validity Condition: Output timing accuracy is guaranteed only when GNSS navigation (“NAV”) is valid ([GPS-010]). This time is referenced to UTC and supports downstream systems—including the data link terminal—for synchronisation.
- Cross-reference: The DLNK terminal explicitly requires synchronisation with onboard GPS time as defined in [GPS-010] ([DLNK-007]).

**Summary:**  
The GNSS receiver’s UTC timing output (≤ 50 ns accuracy, valid only when NAV is valid) is the basis supporting the data link terminal’s ≤ 1 µs network time alignment requirement ([GPS-010], [DLNK-007]).",False,"It adds that GPS-010 supports the data link terminal specifically, but GPS-010 only names INS-037 and FCC-034 as downstream systems.",True,"All claims about GNSS timing accuracy, output method, validity condition (NAV valid), and DLNK synchronization are directly supported by the retrieved contexts.",,skipped,False
"Which communications capability document is explicitly excluded from the tactical Link‑16 terminal scope, and what assurance levels govern it?",1-hop,vanilla,azure,none,1,1782,580,93,673,,DLNK-002;DLNK-003;DLNK-004;CDL-003;CDL-028,5,0,,,,,"The primary CDL (referenced as ##CDL.CDL-001) is explicitly excluded from the tactical Link-16 terminal scope per [DLNK-002]. The assurance levels governing the DLNK module are RTCA DO-178C (software assurance), RTCA DO-254 (hardware assurance), RTCA DO-160G (environmental), and RTCA DO-326A (airborne security), as listed in [DLNK-003].",False,"It correctly identifies the excluded primary CDL, but the cited assurance levels add DO-160G and DO-326A roles not stated in the contexts and no governing assurance levels are explicitly given for tha",True,All claims about exclusion of CDL and governing assurance levels are directly supported by the retrieved contexts.,,skipped,False
"Which transceiver fault condition forces EMS into CAUTION, and what communication subsystem response and operator notification are required?",1-hop,vanilla,azure,none,1,3572,592,242,834,,EMS-005;COMM-021;FCC-009;EMS-006;EMS-004,5,0,,,,,"A transceiver fault forces the EMS into CAUTION if it triggers a P2 (priority 2) fault as specified in [EMS-005]. Specifically, EMS transitions to CAUTION on ""any P2 fault,"" which includes ""##COMM.COMM-021 transceiver failure"" [EMS-005].

A transceiver fault is defined in [COMM-021] as any of the following:
- failed self-test,
- excessive VSWR,
- loss of local-oscillator lock.

When such a fault occurs, the COMM subsystem:
1. Shall disable transmit on the faulted transceiver within 100 ms [COMM-021].
2. Shall notify the operator per ##HMI.HMI-105 [COMM-021].

EMS must then notify the operator of CAUTION status within 500 ms [EMS-005].

**Summary:**
- Condition: transceiver fault (failed self-test, excessive VSWR, or loss of LO lock) triggers CAUTION mode in EMS [EMS-005].
- Communication subsystem action: disable transmit within 100 ms, notify operator [COMM-021].
- EMS action: notify operator of CAUTION status within 500 ms [EMS-005].",True,"All claims are supported by EMS-005 and COMM-021, with only light inference connecting COMM-021 transceiver faults to the EMS-005 transceiver failure condition.",True,"All claims about fault conditions, subsystem responses, and notification timing are directly supported by the retrieved contexts.",,skipped,True
Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,graphrag,azure,none,1,1882,1857,103,1960,,EMS-032;APM-032;EMS-031;PWR-015;BIT-036;NAV-010;COMM-024;PWR-026;ADS-002;APM-004;APM-034;BIT-040;CDL-005;ENG-040;FCC-050,15,0,,,,,"Yes, the equipment management system (EMS) ingests power-subsystem (PWR) mode/status over the primary avionics bus at a minimum 5 Hz update rate. Specifically, [EMS-032] states that the EMS shall accept inputs from PWR (among other subsystems) via the primary avionics bus, ""all aggregated at 5 Hz minimum."" PWR publishes mode/status at 10 Hz per [PWR-015] and [PWR-026], which satisfies this requirement.",True,All claims are supported by EMS-032 and the PWR telemetry/message requirements in the provided contexts.,True,"EMS-032 states EMS ingests PWR data via the primary avionics bus at a minimum 5 Hz, and PWR-015/PWR-026 support PWR publishes at 10 Hz.",,skipped,True
Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,graphrag,azure,none,1,2328,1427,110,1537,,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012;HMI-037;PLD-015;GCS-011;CDL-030;CDL-040;DLNK-009;FMS-001;FMS-012;FMS-035;HMI-210,15,0,,,,,"The requirement verifying coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation is **[DLNK-025]**. It specifies that compliance must be demonstrated by a live-network test with two aircraft (or one aircraft plus a ground surrogate), showing sustained inter-aircraft separation of at least 1 nmi lateral and 500 ft vertical using PPLI exchange. This directly verifies and satisfies the coordination and separation constraints of [ALX2-FMS-001] [DLNK-025], [ALX2-FMS-001].",True,All factual claims are directly supported by DLNK-025 and ALX2-FMS-001.,False,"The answer includes repetitive references and an unnecessary listing of [DLNK-025], [ALX2-FMS-001] at the end, which are not directly supported by the context.",,skipped,False
Which inertial-system QoS input does navigation fusion reference when deriving the operator-displayed 2 Hz 0–100 quality score?,1-hop,graphrag,azure,none,1,1375,1473,88,1561,,NAV-021;INS-038;NAV-010;NAV-019;NAV-011;NAV-018;NAV-030;INS-012;ADS-002;ADS-020;FCC-016;FMS-007;GPS-020;GPS-030;INS-019,15,0,,,,,"The navigation fusion function references the INS’s running quality-of-service indicator (QoS), which is maintained in the range 0 to 100 and computed from Kalman-filter covariance, GPS availability, and IMU health. This INS QoS is published at 2 Hz for operator display and is cited as an input when NAV Fusion computes the overall QoS score at 2 Hz for display [NAV-021, INS-038].",True,All claims are directly supported by NAV-021 and INS-038.,True,"All claims about INS QoS, its computation, frequency, and being referenced by NAV Fusion are directly supported by NAV-021 and INS-038.",,skipped,True
"When a validated DAA advisory arrives, how quickly must the GCS alert the crew, and what manoeuvre rates can the autopilot command in resolution mode?",2-hop,vanilla,azure,none,1,3225,636,162,798,,AUTO-020;GCS-017;AUTO-035;AUTO-038;AUTO-021,5,0,,,,,"On receipt of a validated DAA resolution advisory, the GCS must display DAA resolution advisories, including audio and visual cues, within 500 ms of receipt [GCS-017].

When the Autopilot enters DAA RESOLUTION mode in response to a validated advisory, it executes manoeuvres at the following maximum rates specified in the DAA_Resolution_Rates table [AUTO-020], [AUTO-035]:

- Climb: 1500 ft/min (max deviation +2000 ft)
- Descend: 1500 ft/min (max deviation -2000 ft)
- Turn left/right: 3 deg/s (max deviation 90 deg)
- Speed decrease: 5 kt/s (max deviation -30 kt)

These rates are maintained until conflict resolution is achieved.",True,"All claims match the cited contexts, including the 500 ms GCS alerting and the listed DAA resolution manoeuvre rates and durations.",True,All claims about GCS alert timing and autopilot manoeuvre rates are directly supported by the retrieved contexts.,,skipped,True
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,3+-hop,graphrag,azure,none,1,3266,1504,297,1801,,EMS-030;EMS-032;COMM-022;FCC-010;EMS-021;EMS-018;AUTO-009;EMS-031;APM-004;BIT-040;CDL-005;EMS-006;EMS-020;ENG-040;FCC-009,15,0,,,,,"The FCC requirement that traces the EMS command/data link (CDL) interface constraint back to the originating EMS behavior requirement is **FCC-009**. 

- **FCC-009** defines the EMERGENCY mode triggers for the FCC and requires the FCC to notify the GCS per EMS-010 (""notify the GCS per ##EMS.EMS-010"") when these triggers are asserted. This notification passes through the CDL interface, which is the data link between the FCC and the GCS [FCC-009].
- **EMS-006** then references FCC-009, requiring the EMS to transition to EMERGENCY on any of the FCC-009-listed conditions and coordinate with FCC EMERGENCY mode entry per FCC-010 [EMS-006]. 
- **CDL-005** specifies the required operational modes of the CDL interface, enabling the command/data link operation [CDL-005].
- The chain starts with the EMS behavior requirement (EMS-006), flows through FCC-009 (EMERGENCY detection and GCS notification via CDL), and is constrained by CDL-005 (interface modes).

**Summary**:  
**FCC-009** is the requirement in the FCC set that ultimately links the EMS command/data link interface constraint (CDL-005) to the originating EMS behavior requirement (EMS-006) by mandating EMERGENCY notifications to the GCS using the data link [FCC-009, EMS-006, CDL-005].",False,"The answer invents a trace chain via EMS-010/CDL usage and says EMS-006 originates it, none of which is supported by the retrieved contexts.",False,The contexts do not explicitly state that FCC-009 mandates notification via the CDL or trace the CDL interface constraint back to the EMS behavior requirement; FCC-009 only references notification per,,skipped,True
Which system-level security requirement is realized by the flight control computer’s command validation and rejection of invalid GCS commands?,1-hop,graphrag,azure,none,1,1875,1660,141,1801,,FCC-031;FCC-040;SEC-008;SEC-014;FCC-007;SEC-003_1;EMS-025;GCS-011;AUTO-001;CDL-013;CDL-030;CDL-035;FCC-005;FCC-011;FMS-022,15,0,,,,,"The system-level security requirement realized by the FCC’s command validation and rejection of invalid GCS commands is:

[SEC-008]: “The system shall enforce a command-validation discipline per ##FCC.FCC-031 and ##CDL.CDL-013, rejecting commands with invalid range, rate, sequence, or authentication.”

This is directly implemented by FCC requirements [FCC-031] and [FCC-040], which specify validation of GCS-originated commands for range, rate, sequence, and authentication, and rejection of non-conforming commands. The FCC’s actions (validation and rejection) satisfy [SEC-008] by ensuring only valid, properly authenticated, and sequenced commands affect flight control.",False,"The answer adds that FCC-031/FCC-040 themselves specify authentication checks, but authentication is only explicitly supported in FCC-040 for cmd_mode and at system/CDL level in SEC-008/CDL-013.",True,"All factual claims about SEC-008, FCC-031, and FCC-040 are explicitly supported in the retrieved contexts.",,skipped,False
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,vanilla,azure,none,1,3463,552,160,712,,INS-020;INS-019;FCC-016;INS-039;FDR-020,5,0,,,,,"The INS publishes the INS_STATE_MSG containing the following relevant state elements: attitude (quaternion), position (lat/lon/alt WGS-84), and velocity (NED) at 200 Hz [INS-020]. These directly support the flight data recorder’s requirement to capture mandatory attitude, position, and velocity parameters [FDR-020], as these states comprise the full set needed for FDR compliance.

Additionally, per [INS-039], the INS logs a sensor-snapshot including the EKF state (which contains position, velocity, and attitude components) to non-volatile memory at 10 Hz for FDR purposes.

Cited requirements:  
- State elements: [INS-020]  
- Logging mechanism: [INS-039], [FDR-020]",False,"The answer adds unsupported claims about FDR-020 requiring attitude/position/velocity capture and INS-039 EKF contents, which are not stated in the provided contexts.",True,"All claims about published state elements, their relevance to FDR requirements, and cited requirements are directly supported by the retrieved contexts.",,skipped,False
"For the Nimbus-C3 external cargo pod interface, what FCC lane architecture is the PMC’s MIL-STD-1760 umbilical implementation referencing?",1-hop,graphrag,azure,none,1,1848,1353,103,1456,,PLD-026;PLD-030;ENG-033;NBC3-FCC-003;PLD-031;PLD-001;PLD-023;NBC3-CDL-001;EOIR-002;EOIR-025;FCC-003;HMI-155;SAR-021;ALX2-AUTO-003;ALX2-FCC-001,15,0,,,,,"The retrieved requirements do not specify a Nimbus-C3 FCC lane architecture. [PLD-026] and [NBC3-FCC-003] reference pod management, MIL-STD-1760 umbilical, and attitude compensation, but do not detail FCC lane architecture. [FCC-003] describes a general FCC architecture (two or three independent lanes, cross-channel data link), but does not confirm Nimbus-C3’s configuration.

Conclusion: The context does not contain Nimbus-C3 FCC lane architecture details.",True,"The answer only states that Nimbus-C3 lane architecture is not specified in the provided contexts, which is supported.",True,"Every claim is directly supported or appropriately cautious per the contexts, with no unsupported assertions.",,skipped,True
"Which flight-control initialization constraint governs the termination-mode full nose-down, throttle-cut command before subsequent recovery commands are rejected?",1-hop,vanilla,azure,none,1,3233,465,145,610,,EMS-026;STR7-FCC-006;EMS-025;FCC-007;ENG-005,5,0,,,,,"The constraint governing flight-control initialization during termination mode is specified in [EMS-026] and [STR7-FCC-006]: Upon flight termination, the FCC must command full nose-down pitch (−25°) with throttle cut within 200 ms and shall not accept any subsequent recovery commands [EMS-026], [STR7-FCC-006]. After initiating this mode, any attempt to recover or reverse the termination is categorically rejected per [EMS-025].

Thus, the primary initialization constraint is:
- On authenticated termination, the FCC executes full nose-down and throttle cut within 200 ms and rejects all recovery commands thereafter [EMS-026], [STR7-FCC-006], [EMS-025].",False,It adds an unsupported 'initialization' characterization and overstates EMS-025 as rejecting all recovery attempts rather than cancellation attempts.,True,"All claims about termination-mode full nose-down, throttle-cut command and rejection of recovery commands are directly supported by EMS-026, STR7-FCC-006, and EMS-025 in the retrieved contexts.",,skipped,False
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,graphrag,azure,none,1,3878,1537,257,1794,,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006;EOIR-018;HMI-120;EOIR-027;EMS-009;ENG-008;HMI-210;PLD-018;RADAR-017;SAR-005;AUTO-020,15,0,,,,,"Authorising entry into EOIR DESIGNATE mode for laser operation requires the following HMI controls and indications:

1. **Explicit Operator Authorisation**: The HMI must require explicit operator authorisation before permitting EOIR laser DESIGNATE mode entry. This is both an HMI requirement [HMI-160] and mandated by EOIR [EOIR-006].
   
2. **Eye-Safety Warning**: The HMI must provide an eye-safety warning as part of the authorisation process [HMI-160], satisfying the safety interlock mandates of EOIR laser operation [EOIR-006, PLD-018].

3. **Persistent Indicator During Active Laser**: While the laser is active in DESIGNATE mode, a persistent indicator must be visible to the operator [HMI-160].

4. **Interlock Enforcement**: The sensor safety interlock (inhibit below a configured altitude) is also enforced by the PMC, but HMI must provide notification and feedback as part of the authorisation workflow [PLD-018, EOIR-006].

These controls and indications collectively ensure operator intent, safety awareness, and ongoing status is communicated per laser safety and operational requirements [HMI-160, EOIR-006, PLD-018].",False,"The answer adds unsupported HMI notification/feedback as part of the authorisation workflow beyond explicit authorisation, eye-safety warning, and persistent active-laser indication.",False,The claim that HMI must provide notification and feedback about interlock enforcement is not stated in the retrieved contexts.,,skipped,True
Which flight control computer requirement is ultimately implicated by the flight data recorder verification path through navigation and GPS references?,3+-hop,graphrag,azure,none,1,5064,1552,375,1927,,FDR-022;FMS-004;SEC-035;AUTO-004;NAV-002;GPS-006;COMM-018;NAV-008;ADS-020;CDL-024;COMM-029;ENG-037;FMS-006;GPS-009;GPS-030,15,0,,,,,"The requirement on the flight control computer (FCC) that is ultimately implicated by the flight data recorder (FDR) verification path through navigation (NAV) and GPS references is [ENG-037]. This is deduced as follows:

- The FDR is required to record the GPS raw-measurement datastream as specified in ##GPS.NBC3-GPS-002 for Nimbus-C3 at 1 Hz [FDR-022], which is derived from the GPS reference set.
- The NAV module fuses GPS along with other sensors and produces a unified aircraft-state output consumed by the FCC (among others) [NAV-002].
- The GPS input used in NAV and ultimately output for FCC usage is governed by [GPS-009] and [GPS-030] (signal and message formatting).
- On the FCC side, [ENG-037] stipulates that the FCC must verify the FADEC/ECU software CRC or part number reported versus the configuration, implying an integrity check on upstream data and configuration.
- The reference chain for NAV and GPS points to DO-178C, ARINC 702A, and others, which are cited by both FMS and NAV and therefore influence FCC requirements [FMS-004], [NAV-002].

In summary:  
**ENG-037** is implicated because the integrity of sensor data, as captured from GPS (and recorded by the FDR for verification), is ultimately checked by the FCC through its configuration verification of critical avionics software paths, satisfying top-level integrity and traceability mandates. This alignment of data traceability from sensor (GPS) to record (FDR), to output (NAV), and integrity check (FCC) is the referenced verification path.

References:  
[FDR-022], [NAV-002], [GPS-009], [GPS-030], [ENG-037]",False,"The answer makes unsupported links from FDR/NAV/GPS data flow to ENG-037 and adds claims about integrity checks, shared references, and a verification path not stated in the contexts.",False,"The answer claims ENG-037 relates to verification of integrity of sensor data from NAV/GPS to FCC, but ENG-037 only concerns FADEC/ECU software CRC and not NAV/GPS data traceability or verification as",,skipped,True
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,graphrag,azure,none,1,2603,1653,272,1925,,FDR-005;COMM-020;CDL-029;FCC-051;FDR-004;FCC-047;FCC-042;FDR-028;BIT-008;CDL-031;EPS-016;FCC-029;FDR-016;FDR-070;NAV-027,15,0,,,,,"The recorder (FDR) must log the communications data link (CDL) health/status word at the native rate specified for that parameter, which is 2 Hz per CDL-029 (""CDL_HEALTH_WORD updated at 2 Hz""). The FDR mandatory parameter table (FDR-016) confirms 'CDL state' is a recorded parameter and lists its native rate as 1 Hz (from CDL-029). However, CDL-029 itself specifies the CDL_HEALTH_WORD is updated at 2 Hz.

The recording requirement (FDR-004) states: ""The FDR shall record at minimum the parameters listed in the FDR_Mandatory_Params table (FDR-016), at each parameter's native rate..."" Therefore, mandatory recording must match the CDL_HEALTH_WORD's update rate of 2 Hz.

Summary:
- CDL_HEALTH_WORD update rate: 2 Hz [CDL-029]
- FDR must record at that rate [FDR-004, FDR-016]
- Therefore, communications data link health/status word must be logged at 2 Hz.

If there’s a discrepancy between FDR-016 (1 Hz for CDL state) and CDL-029 (2 Hz), the engineering requirement is to record at the higher native rate (2 Hz), per FDR-004’s mandate.",False,"The answer adds an unsupported rule to override FDR-016’s listed 1 Hz with 2 Hz and claims the FDR must record at 2 Hz despite the context showing a discrepancy, not a resolution.",False,The claim about resolving the rate discrepancy by recording at the higher native rate (2 Hz) is not supported or specified in the contexts.,,skipped,True
Which load-shed table entry defines the priority-2 load failure condition that forces the EMS into CAUTION within 500 ms?,1-hop,vanilla,azure,none,1,1872,827,186,1013,,EMS-005;PWR-032;EMS-020;EMS-033;EMS-012,5,0,,,,,"The priority-2 load failure condition referenced is defined in the Load_Shed_Priority table, where P2 (keep) loads are: AUTO, FMS, EMS, BIT, FDR, RADAR altimeter. The table entry states these are ""shed only in FAULT"" [PWR-032].

When a P2 load fails (per PWR-032), EMS requirement EMS-005 explicitly states: ""The EMS shall transition to CAUTION upon any P2 fault (##PWR.PWR-032 priority 2 load failure...), notifying operator within 500 ms"" [EMS-005].

Thus, the entry in the table:

|P2 (keep)|AUTO, FMS, EMS, BIT, FDR, RADAR altimeter|shed only in FAULT|

defines the priority-2 load failure cited in EMS-005 as causing a transition to CAUTION within 500 ms.",False,"The answer adds that a P2 load 'fails' per PWR-032, but PWR-032 only defines P2 loads as shed only in FAULT and does not state a failure condition.",True,"All claims are explicitly supported by the context, referencing the correct table entry for P2 loads and EMS-005.",,skipped,False
"How does the two-aircraft live-network separation test demonstrate the coordinated-flight function is supported by guidance accuracy sufficient to meet enroute, terminal, and approach TSE limits?",2-hop,vanilla,azure,none,1,5012,632,375,1007,,DLNK-025;FMS-041;ALX2-FMS-001;FMS-012;NAV-034,5,0,,,,,"The two-aircraft live-network separation test [DLNK-025] demonstrates that the FMS supports coalition multi-aircraft coordinated flight-plan execution with required inter-aircraft separation (≥ 1 nmi lateral, ≥ 500 ft vertical), as specified in [ALX2-FMS-001]. The relationship to guidance accuracy is as follows:

- [ALX2-FMS-001] derives from [FMS-012], meaning the foundational requirement for execution of coordinated flight is predicated on FMS guidance that achieves TSE cross-track limits: ≤ 1.0 nmi (enroute), ≤ 0.5 nmi (terminal), ≤ 0.3 nmi (approach) at the 95 % level.
- Thus, successful demonstration of sustained ≥ 1 nmi lateral separation via PPLI exchange in the test ([DLNK-025]) indirectly confirms that FMS guidance is at least accurate enough to maintain these minimum separations under dynamic, coordinated conditions.
- However, [DLNK-025] itself verifies only separation maintenance and does not directly assess TSE by phase. Verification of TSE for enroute, terminal, and approach is addressed separately through end-to-end simulation and statistics in [FMS-041], directly linked to [FMS-012].

In summary: The live-network test confirms that the coordinated-flight function is operative with minimum required separation, implying guidance meets or exceeds a 1 nmi cross-track error (enroute limit), but does not alone verify that stricter TSE limits for terminal (0.5 nmi) and approach (0.3 nmi) are met. Those are explicitly verified by [FMS-041] and [FMS-012] [DLNK-025][ALX2-FMS-001][FMS-012][FMS-041].",False,"The answer adds unsupported implications that the live-network test indirectly confirms guidance accuracy and enroute TSE compliance, which the contexts do not state.",True,"Every factual claim about test requirements, separation limits, TSE verification, and requirement relationships is directly supported or logically inferred from the retrieved contexts.",,skipped,False
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,graphrag,azure,none,1,4137,1599,364,1963,,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003;SEC-020;SEC-014;SEC-022;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-024;CDL-030,15,0,,,,,"The security requirement ultimately traceable from the initial CDL requirement, through the referenced FMS and downstream CDL verification chain, is the use of AES-256 encryption in GCM mode for both forward and return links, with HMAC-SHA256 for authentication and regular session key rotation. This requirement is captured in [SEC-010], which is referenced by the core CDL requirement for an encrypted, authenticated, integrity-protected link ([CDL-003]), and specifically cited as satisfied by the mechanisms detailed in [CDL-012]. 

The trace flows as follows:

- **[CDL-003]** requires an encrypted, authenticated, integrity-protected bi-directional link, especially for the safety-critical command uplink.
- **[CDL-012]** specifies that AES-256 in GCM mode and HMAC-SHA256 are used for encryption/authentication on the CDL, with key rotation.
- **[SEC-010]** formally states these cryptographic details and ties the security mechanism to the CDL subsystem.
- **[FMS-022]** and its logging in [FDR-012] ensure that FMS flight plan modifications received over the CDL are properly logged and attributed, but the actual security (confidentiality, authentication, integrity) of these transmissions is provided by the cryptographic measures in [SEC-010]/[CDL-012].

Thus, the core security requirement traceable through this chain is:

> ""The system shall use AES-256 in GCM mode for encryption and HMAC-SHA-256 for authentication on the CDL forward and return links [...] with session keys rotated per policy."" [SEC-010]

And this is enforced end-to-end for command/data uplinks to the FMS (and others), with captured references in the cited requirements.",False,The answer invents a trace from CDL-003 through FMS-022/FDR-012 to SEC-010/CDL-012 that is not stated in the retrieved contexts.,True,"All claims about AES-256 GCM, HMAC-SHA-256, key rotation, SEC-010, CDL-012, CDL-003, and their traceability through FMS-022 are explicitly supported in the retrieved contexts.",,skipped,False
Which flight data recorder requirement traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the recorder?,1-hop,vanilla,azure,none,1,2106,531,80,611,,PWR-015;FDR-001;FDR-005;FDR-028;FDR-030,5,0,,,,,"[FDR-028] directly traces to the power subsystem’s 10 Hz real-time power-status telemetry publication to the Flight Data Recorder (FDR). [FDR-028] requires that the FDR records PWR_STATUS_MSG per PWR-015 at 10 Hz, satisfying the publication mandate in [PWR-015] [FDR-028] [PWR-015].",True,The answer correctly identifies FDR-028 and accurately states it records PWR_STATUS_MSG per PWR-015 at 10 Hz to the FDR.,True,"The answer accurately states that FDR-028 traces to the 10 Hz power-status telemetry publication per PWR-015, as supported by the retrieved contexts.",,skipped,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,vanilla,azure,none,1,1261,609,146,755,,SAR-005;PLD-006;SAR-004;FCC-011;SEC-015,5,0,,,,,"The higher-level SAR mode requirement that traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state is [SAR-005]: ""The SAR shall require operator authorisation per ##PLD.PLD-006 before transitioning from STANDBY to any transmitting mode..."" This directly satisfies the platform requirement [PLD-006] which states: ""The PMC shall require operator authorisation per ##HMI.HMI-150 before transitioning from STANDBY to ACTIVE to prevent inadvertent sensor radiation..."" [SAR-005] thus implements and satisfies the platform’s operator authorisation mandate for SAR mode transitions from STANDBY to transmit states [SAR-005][PLD-006].",True,All factual claims are directly supported by SAR-005 and PLD-006 in the retrieved contexts.,True,"[SAR-005] and [PLD-006] are both present in the retrieved contexts, and their content and traceability as described in the answer is directly supported.",,skipped,True
