query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
Where do greyhound buses leave from in the city where the headquarters of Care Bears: Journey to Joke-a-lot's production company is located?,2-hop,agentic-graph,azure,none,0,13905,4314,395,4709,MQ-112-P02;MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18,MQ-112-P02;MQ-096-P09;MQ-112-P10;MQ-058-P05;MQ-080-P18,5,3,continue,semantic,,,0.2,0.3333,0.25,0.3333,0.2,5,3,2,2-hop,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,vanilla,azure,none,0,3407,505,140,645,MQ-098-P03;MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03,5,0,,,,,0.2,0.3333,0.25,0.3333,0.2,5,3,2,2-hop,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,graphrag,azure,none,0,4228,1546,128,1674,MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-113-P19,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03;MQ-113-P14;MQ-072-P01;MQ-072-P09;MQ-072-P08;MQ-098-P06;MQ-113-P16;MQ-072-P14;MQ-098-P11,13,0,,,,,0.5,0.6667,0.5714,1.0,0.2308,4,3,2,2-hop,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,agentic-graph,azure,none,0,16371,4302,602,4904,MQ-113-P19;MQ-072-P01;MQ-072-P02;MQ-098-P17;MQ-113-P11,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-072-P01,5,3,continue,semantic,,,0.2,0.3333,0.25,0.3333,0.2,5,3,2,2-hop,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,vanilla,azure,none,0,3183,837,132,969,MQ-114-P06;MQ-114-P08;MQ-114-P19,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12,5,0,,,,,0.6667,0.6667,0.6667,0.6667,0.4,3,3,2,2-hop,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,graphrag,azure,none,0,4702,1587,160,1747,MQ-114-P06;MQ-114-P08;MQ-114-P19;MQ-114-P16,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12;MQ-010-P17;MQ-150-P14;MQ-143-P04;MQ-114-P16,9,0,,,,,0.75,1.0,0.8571,1.0,0.3333,4,3,2,2-hop,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,agentic-graph,azure,none,0,8779,2471,352,2823,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,vanilla,azure,none,0,2845,1279,95,1374,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15,5,0,,,,,0.5,0.6667,0.5714,0.6667,0.4,4,3,2,2-hop,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,graphrag,azure,none,0,4585,2431,121,2552,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-115-P12;MQ-076-P15;MQ-115-P19;MQ-076-P12;MQ-076-P16;MQ-076-P00;MQ-076-P11;MQ-093-P06;MQ-115-P04;MQ-093-P17,13,0,,,,,0.5,0.6667,0.5714,1.0,0.2308,4,3,2,2-hop,False
How many times did plague occur in the place where Bajazet's composer was born?,2-hop,agentic-graph,azure,none,0,14071,4833,365,5198,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04,MQ-115-P12;MQ-115-P09;MQ-076-P06;MQ-093-P04;MQ-076-P15,5,3,continue,semantic,,,0.5,0.6667,0.5714,0.6667,0.4,4,3,2,2-hop,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,vanilla,azure,none,0,3990,780,224,1004,MQ-083-P18;MQ-095-P19;MQ-116-P18;MQ-095-P12,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18,5,0,,,,,0.0,0.0,0.0,0.3333,0.2,4,3,2,2-hop,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,graphrag,azure,none,0,5388,2317,199,2516,MQ-095-P12;MQ-083-P15;MQ-083-P18;MQ-107-P14;MQ-116-P04;MQ-122-P03;MQ-095-P19;MQ-116-P18,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18;MQ-107-P14;MQ-116-P04;MQ-122-P03;MQ-083-P15;MQ-095-P09;MQ-107-P04;MQ-107-P19;MQ-116-P14;MQ-122-P02;MQ-122-P13,15,0,,,,,0.125,0.3333,0.1818,1.0,0.2,8,3,2,2-hop,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,agentic-graph,azure,none,0,14180,4410,433,4843,MQ-083-P18;MQ-107-P14,MQ-095-P12;MQ-116-P11;MQ-122-P02;MQ-083-P18;MQ-107-P14,5,3,continue,semantic,,,0.0,0.0,0.0,0.3333,0.2,2,3,2,2-hop,False
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,vanilla,azure,none,0,3280,993,122,1115,MQ-117-P09;MQ-060-P12,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,5,0,,,,,0.5,0.3333,0.4,0.6667,0.4,2,3,2,2-hop,False
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,graphrag,azure,none,0,4576,1861,160,2021,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P02,MQ-117-P09;MQ-186-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12;MQ-117-P19;MQ-117-P05;MQ-117-P11;MQ-117-P02;MQ-186-P11;MQ-186-P05,11,0,,,,,0.5,0.6667,0.5714,1.0,0.2727,4,3,2,2-hop,False
"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",2-hop,agentic-graph,azure,none,0,13611,4722,357,5079,MQ-186-P09;MQ-117-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,MQ-186-P09;MQ-117-P09;MQ-060-P12;MQ-117-P15;MQ-186-P12,5,3,continue,semantic,,,0.4,0.6667,0.5,0.6667,0.4,5,3,2,2-hop,False
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,vanilla,azure,none,0,2062,952,56,1008,MQ-118-P19,MQ-118-P19;MQ-118-P18;MQ-118-P17;MQ-118-P02;MQ-173-P15,5,0,,,,,1.0,0.3333,0.5,0.3333,0.2,1,3,2,2-hop,False
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,graphrag,azure,none,0,3668,1524,76,1600,MQ-118-P09;MQ-118-P19,MQ-118-P19;MQ-118-P18;MQ-118-P17;MQ-118-P02;MQ-173-P15;MQ-118-P00;MQ-118-P03;MQ-118-P09;MQ-118-P05,9,0,,,,,1.0,0.6667,0.8,1.0,0.3333,2,3,2,2-hop,False
The Beach was filmed in what location of the country that contains the birth city of Siddhi Savetsila?,2-hop,agentic-graph,azure,none,0,7762,2374,247,2621,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,vanilla,azure,none,0,4317,639,176,815,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09,5,0,,,,,0.5,0.6667,0.5714,0.6667,0.4,4,3,2,2-hop,False
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,graphrag,azure,none,0,4989,1995,196,2191,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09;MQ-125-P04,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09;MQ-125-P04;MQ-054-P06;MQ-053-P09;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-125-P00,12,0,,,,,0.4,0.6667,0.5,1.0,0.25,5,3,2,2-hop,False
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,agentic-graph,azure,none,0,8972,2446,334,2780,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
When does the sport which has Jim Wilson's Cleveland team as a member start the regular season?,2-hop,vanilla,azure,none,0,2329,811,60,871,MQ-120-P18;MQ-159-P08,MQ-120-P11;MQ-120-P18;MQ-159-P13;MQ-159-P08;MQ-050-P03,5,0,,,,,0.5,0.3333,0.4,0.6667,0.4,2,3,2,2-hop,False
When does the sport which has Jim Wilson's Cleveland team as a member start the regular season?,2-hop,graphrag,azure,none,0,3825,1290,114,1404,MQ-120-P18;MQ-120-P11;MQ-159-P08;MQ-120-P01,MQ-120-P11;MQ-120-P18;MQ-159-P13;MQ-159-P08;MQ-050-P03;MQ-120-P00;MQ-120-P14;MQ-120-P01,8,0,,,,,0.75,1.0,0.8571,1.0,0.375,4,3,2,2-hop,False
When does the sport which has Jim Wilson's Cleveland team as a member start the regular season?,2-hop,agentic-graph,azure,none,0,6502,2291,247,2538,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
When did the city where the headquarters of Barton Premium Blend's manufacturer is located elect its first black mayor?,2-hop,vanilla,azure,none,0,3168,797,95,892,MQ-121-P10;MQ-121-P05,MQ-097-P00;MQ-121-P18;MQ-121-P13;MQ-121-P10;MQ-121-P05,5,0,,,,,0.5,0.3333,0.4,0.6667,0.4,2,3,2,2-hop,False
When did the city where the headquarters of Barton Premium Blend's manufacturer is located elect its first black mayor?,2-hop,graphrag,azure,none,0,3943,1350,127,1477,MQ-097-P06;MQ-121-P06;MQ-097-P00;MQ-121-P18,MQ-097-P00;MQ-121-P18;MQ-121-P13;MQ-121-P10;MQ-121-P05;MQ-097-P19;MQ-121-P09;MQ-097-P01;MQ-097-P06;MQ-121-P06;MQ-097-P09,11,0,,,,,0.5,0.6667,0.5714,1.0,0.2727,4,3,2,2-hop,False
When did the city where the headquarters of Barton Premium Blend's manufacturer is located elect its first black mayor?,2-hop,agentic-graph,azure,none,0,17216,5330,408,5738,MQ-121-P10;MQ-097-P00;MQ-121-P18,MQ-121-P13;MQ-121-P10;MQ-097-P00;MQ-121-P18;MQ-121-P15,5,3,continue,semantic,,,0.6667,0.6667,0.6667,0.6667,0.4,3,3,2,2-hop,False
When did the luxury division of the largest auto company in the world change the body style of the rx 350?,2-hop,vanilla,azure,none,0,2925,901,109,1010,MQ-107-P19;MQ-083-P11;MQ-122-P13,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-107-P09;MQ-116-P08,5,0,,,,,0.3333,0.3333,0.3333,0.3333,0.2,3,3,2,2-hop,False
When did the luxury division of the largest auto company in the world change the body style of the rx 350?,2-hop,graphrag,azure,none,0,6200,2167,217,2384,MQ-122-P02;MQ-107-P19,MQ-107-P19;MQ-083-P11;MQ-122-P13;MQ-107-P09;MQ-116-P08;MQ-095-P17;MQ-107-P15;MQ-116-P19;MQ-083-P15;MQ-107-P14;MQ-122-P03;MQ-083-P18;MQ-107-P04;MQ-122-P02,14,0,,,,,0.5,0.3333,0.4,1.0,0.2143,2,3,2,2-hop,False
When did the luxury division of the largest auto company in the world change the body style of the rx 350?,2-hop,agentic-graph,azure,none,0,9989,2484,356,2840,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,vanilla,azure,none,0,2888,659,95,754,MQ-123-P02;MQ-133-P07;MQ-123-P09,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09,5,0,,,,,0.6667,0.6667,0.6667,0.6667,0.4,3,3,2,2-hop,False
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,graphrag,azure,none,0,6171,1761,186,1947,MQ-123-P02;MQ-133-P07;MQ-123-P09,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-133-P07;MQ-123-P09;MQ-073-P03;MQ-123-P18;MQ-133-P17;MQ-123-P01;MQ-133-P04;MQ-133-P19,11,0,,,,,0.6667,0.6667,0.6667,1.0,0.2727,3,3,2,2-hop,False
What is the name of the famous bridge in the birthplace of Gloria in D Major's composer?,2-hop,agentic-graph,azure,none,0,15983,4112,355,4467,MQ-123-P02;MQ-123-P10;MQ-164-P19;MQ-123-P17;MQ-123-P18,MQ-123-P02;MQ-164-P19;MQ-123-P10;MQ-123-P17;MQ-123-P18,5,3,continue,semantic,,,0.2,0.3333,0.25,0.3333,0.2,5,3,2,2-hop,False
What is the region of the country of Sa Thầy and the territory of the Zone 5 Military Museam located?,2-hop,vanilla,azure,none,0,2556,537,71,608,MQ-124-P03;MQ-124-P11;MQ-084-P00,MQ-124-P11;MQ-084-P00;MQ-124-P03;MQ-124-P17;MQ-089-P03,5,0,,,,,0.6667,0.6667,0.6667,0.6667,0.4,3,3,2,2-hop,False
What is the region of the country of Sa Thầy and the territory of the Zone 5 Military Museam located?,2-hop,graphrag,azure,none,0,4475,1403,116,1519,MQ-124-P03;MQ-124-P11;MQ-089-P04,MQ-124-P11;MQ-084-P00;MQ-124-P03;MQ-124-P17;MQ-089-P03;MQ-084-P09;MQ-089-P04;MQ-099-P18;MQ-084-P05;MQ-089-P13;MQ-099-P12;MQ-124-P14;MQ-089-P17;MQ-099-P07,14,0,,,,,0.6667,0.6667,0.6667,1.0,0.2143,3,3,2,2-hop,False
What is the region of the country of Sa Thầy and the territory of the Zone 5 Military Museam located?,2-hop,agentic-graph,azure,none,0,8021,2457,285,2742,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,vanilla,azure,none,0,3396,701,119,820,MQ-103-P03;MQ-119-P08;MQ-125-P06,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16,5,0,,,,,0.3333,0.3333,0.3333,0.3333,0.2,3,3,2,2-hop,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,graphrag,azure,none,0,5425,2445,263,2708,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09;MQ-125-P04;MQ-103-P10;MQ-119-P02;MQ-125-P00,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16;MQ-119-P15;MQ-118-P15;MQ-006-P11;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-119-P09;MQ-125-P04;MQ-125-P00,14,0,,,,,0.375,1.0,0.5455,1.0,0.2143,8,3,2,2-hop,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,agentic-graph,azure,none,0,16665,4473,461,4934,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-006-P11,5,3,continue,semantic,,,0.25,0.3333,0.2857,0.3333,0.2,4,3,2,2-hop,False
What is the abbreviated form of the name of the country where Alfred Kurella hails from?,2-hop,vanilla,azure,none,0,4191,453,89,542,MQ-001-P10;MQ-126-P08,MQ-001-P10;MQ-126-P08;MQ-182-P02;MQ-016-P12;MQ-071-P14,5,0,,,,,0.5,0.3333,0.4,0.3333,0.2,2,3,2,2-hop,False
What is the abbreviated form of the name of the country where Alfred Kurella hails from?,2-hop,graphrag,azure,none,0,4529,1453,119,1572,MQ-001-P10;MQ-126-P08;MQ-126-P11,MQ-001-P10;MQ-126-P08;MQ-182-P02;MQ-016-P12;MQ-071-P14;MQ-015-P02;MQ-195-P02;MQ-032-P01;MQ-126-P11;MQ-195-P01;MQ-195-P18;MQ-126-P17;MQ-195-P00,13,0,,,,,0.6667,0.6667,0.6667,1.0,0.2308,3,3,2,2-hop,False
What is the abbreviated form of the name of the country where Alfred Kurella hails from?,2-hop,agentic-graph,azure,none,0,14426,4063,273,4336,MQ-001-P10;MQ-126-P08,MQ-001-P10;MQ-126-P08;MQ-182-P02;MQ-016-P12;MQ-195-P15,5,3,continue,semantic,,,0.5,0.3333,0.4,0.3333,0.2,2,3,2,2-hop,False
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,vanilla,azure,none,0,4353,1702,183,1885,MQ-094-P00;MQ-127-P02;MQ-094-P11;MQ-127-P07,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15,5,0,,,,,0.5,0.6667,0.5714,0.6667,0.4,4,3,2,2-hop,False
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,graphrag,azure,none,0,5023,2144,162,2306,MQ-127-P06;MQ-094-P00;MQ-127-P02;MQ-094-P11;MQ-127-P07,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15;MQ-094-P06;MQ-127-P11;MQ-094-P14;MQ-094-P07;MQ-127-P06,10,0,,,,,0.6,1.0,0.75,1.0,0.3,5,3,2,2-hop,False
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,agentic-graph,azure,none,0,16311,5321,427,5748,MQ-094-P00;MQ-127-P02;MQ-094-P11;MQ-127-P07,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15,5,3,continue,semantic,,,0.5,0.6667,0.5714,0.6667,0.4,4,3,2,2-hop,False
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,vanilla,azure,none,0,2941,984,113,1097,MQ-050-P11;MQ-128-P17;MQ-128-P05;MQ-128-P11,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17,5,0,,,,,0.75,1.0,0.8571,1.0,0.6,4,3,2,2-hop,False
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,graphrag,azure,none,0,4461,1895,115,2010,MQ-050-P11;MQ-128-P17;MQ-128-P11;MQ-128-P05,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P01;MQ-159-P11;MQ-193-P03;MQ-159-P06;MQ-159-P17;MQ-193-P11;MQ-159-P04;MQ-193-P12,13,0,,,,,0.75,1.0,0.8571,1.0,0.2308,4,3,2,2-hop,False
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,agentic-graph,azure,none,0,15485,4404,410,4814,MQ-128-P11,MQ-128-P11;MQ-030-P16;MQ-030-P00;MQ-030-P06;MQ-020-P04,5,3,continue,semantic,,,1.0,0.3333,0.5,0.3333,0.2,1,3,2,2-hop,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,vanilla,azure,none,0,3256,1187,98,1285,MQ-129-P03;MQ-129-P04,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15,5,0,,,,,0.0,0.0,0.0,0.0,0.0,2,3,2,2-hop,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,5029,1645,171,1816,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P04;MQ-109-P14;MQ-134-P09,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-134-P09;MQ-100-P08,8,0,,,,,0.0,0.0,0.0,0.0,0.0,7,3,2,2-hop,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,agentic-graph,azure,none,0,7217,2313,239,2552,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,vanilla,azure,none,0,3834,684,137,821,MQ-130-P02;MQ-130-P03;MQ-126-P17,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05,5,0,,,,,0.6667,0.6667,0.6667,0.6667,0.4,3,3,2,2-hop,False
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,graphrag,azure,none,0,5847,1353,202,1555,MQ-130-P02;MQ-130-P03;MQ-126-P17;MQ-126-P11;MQ-130-P13,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05;MQ-150-P06;MQ-126-P04;MQ-130-P11;MQ-126-P11;MQ-130-P13;MQ-126-P08,11,0,,,,,0.6,1.0,0.75,1.0,0.2727,5,3,2,2-hop,False
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,agentic-graph,azure,none,0,19424,4304,503,4807,MQ-130-P02;MQ-038-P06;MQ-130-P05;MQ-042-P08;MQ-136-P16,MQ-130-P02;MQ-038-P06;MQ-130-P05;MQ-042-P08;MQ-136-P16,5,3,continue,semantic,,,0.2,0.3333,0.25,0.3333,0.2,5,3,2,2-hop,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,vanilla,azure,none,0,3493,936,92,1028,MQ-131-P02,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16,5,0,,,,,1.0,0.3333,0.5,0.3333,0.2,1,3,2,2-hop,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,graphrag,azure,none,0,5230,1582,137,1719,MQ-131-P02;MQ-131-P13;MQ-131-P01,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16;MQ-131-P06;MQ-037-P17;MQ-131-P00;MQ-131-P01;MQ-131-P13,10,0,,,,,1.0,1.0,1.0,1.0,0.3,3,3,2,2-hop,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,agentic-graph,azure,none,0,6943,2278,188,2466,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
What is the birthplace of the man who does the voice of Stan on the series that includes the episode The Hobbit?,2-hop,vanilla,azure,none,0,3043,1227,92,1319,MQ-132-P00,MQ-132-P12;MQ-132-P01;MQ-104-P01;MQ-132-P00;MQ-104-P00,5,0,,,,,1.0,0.3333,0.5,0.3333,0.2,1,3,2,2-hop,False
What is the birthplace of the man who does the voice of Stan on the series that includes the episode The Hobbit?,2-hop,graphrag,azure,none,0,3991,1772,67,1839,MQ-132-P00;MQ-132-P07,MQ-132-P12;MQ-132-P01;MQ-104-P01;MQ-132-P00;MQ-104-P00;MQ-132-P18;MQ-104-P02;MQ-132-P03;MQ-132-P07;MQ-132-P09,10,0,,,,,1.0,0.6667,0.8,1.0,0.3,2,3,2,2-hop,False
What is the birthplace of the man who does the voice of Stan on the series that includes the episode The Hobbit?,2-hop,agentic-graph,azure,none,0,16320,4745,377,5122,MQ-132-P00;MQ-132-P01,MQ-132-P12;MQ-104-P01;MQ-132-P01;MQ-132-P03;MQ-132-P00,5,3,continue,semantic,,,0.5,0.3333,0.4,0.3333,0.2,2,3,2,2-hop,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,vanilla,azure,none,0,3070,945,79,1024,MQ-123-P05,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05,5,0,,,,,0.0,0.0,0.0,0.0,0.0,1,3,2,2-hop,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,graphrag,azure,none,0,3684,1665,86,1751,MQ-123-P05;MQ-133-P07,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05;MQ-133-P04;MQ-133-P03;MQ-133-P12;MQ-133-P07;MQ-133-P19,10,0,,,,,0.5,0.3333,0.4,1.0,0.3,2,3,2,2-hop,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,agentic-graph,azure,none,0,7637,2362,186,2548,,,0,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,0,3,2,2-hop,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,vanilla,azure,none,0,3929,816,207,1023,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07,5,0,,,,,0.0,0.0,0.0,0.0,0.0,5,4,3,3+-hop,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,graphrag,azure,none,0,5661,1432,223,1655,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-109-P14,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P14,8,0,,,,,0.0,0.0,0.0,0.0,0.0,8,4,3,3+-hop,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,agentic-graph,azure,none,0,14356,4742,462,5204,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P01,MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-129-P01,5,3,continue,semantic,,,0.0,0.0,0.0,0.0,0.0,5,4,3,3+-hop,False
"Who was the second pick in the 1999 draft of the organization, that includes the team with the most titles, in the event preceding the awarding of the MLB MVP?",3+-hop,vanilla,azure,none,0,3372,1239,152,1391,MQ-159-P04;MQ-135-P17;MQ-193-P18;MQ-159-P07;MQ-193-P15,MQ-159-P07;MQ-193-P15;MQ-159-P04;MQ-135-P17;MQ-193-P18,5,0,,,,,0.2,0.25,0.2222,0.25,0.2,5,4,3,3+-hop,False
"Who was the second pick in the 1999 draft of the organization, that includes the team with the most titles, in the event preceding the awarding of the MLB MVP?",3+-hop,graphrag,azure,none,0,4790,2930,183,3113,MQ-159-P04;MQ-135-P02;MQ-135-P16;MQ-135-P10,MQ-159-P07;MQ-193-P15;MQ-159-P04;MQ-135-P17;MQ-193-P18;MQ-135-P10;MQ-135-P07;MQ-193-P05;MQ-135-P02;MQ-135-P16;MQ-159-P06;MQ-193-P12;MQ-159-P11;MQ-193-P11,14,0,,,,,0.75,0.75,0.75,1.0,0.2857,4,4,3,3+-hop,False
