query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,graphrag,azure,none,0,9020,1598,402,2000,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003;SEC-020;SEC-014;SEC-022;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-024;CDL-030,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003;SEC-020;SEC-014;SEC-022;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-024;CDL-030,15,0,,,,,False,The answer is empty and does not identify any traceable security requirement from the provided chain.,False,"The answer is missing; no claims are made, so none are supported by the contexts.",,skipped,True
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,2-hop,agentic,azure,none,1,16490,4365,623,4988,FCC-047;BIT-008;BIT-036;FCC-015,FCC-047;FCC-015;FCC-051;FCC-043;FCC-042;FCC-051;FCC-015;FCC-047;FCC-043;FCC-042;BIT-036;BIT-008;BIT-028;BIT-032;BIT-026,15,1,sufficient,semantic,,,False,"The answer is empty and does not address the question, so it is not a supported grounded answer.",True,FCC-047 and BIT-008 show FCC BIT status reported at 1 Hz drives FDR storage and BIT subsystem health publication; BIT-036 further supports the publication mechanism.,,skipped,False
How are the notch filters on inertial measurements derived from validated ground-vibration modal data and then verified before flutter-clearance flight testing?,2-hop,vanilla,azure,none,0,7469,669,416,1085,FCC-056;STR-020;FCC-027;FCC-039;STR-026,FCC-056;STR-020;FCC-027;FCC-039;STR-026,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the provided contexts.",True,All claims about derivation from ground-vibration test modal data and verification by frequency-response analysis and flight flutter-clearance testing are explicitly supported by the retrieved require,,skipped,True
Which tactical datalink verification requirement demonstrates coordinated flight-plan separation compliance for coalition multi-aircraft FMS operation?,1-hop,graphrag,azure,none,2,3749,1426,125,1551,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012;HMI-037;PLD-015;GCS-011;CDL-030;CDL-040;DLNK-009;FMS-001;FMS-012;FMS-035;HMI-210,ALX2-FMS-001;DLNK-025;FMS-022;SEC-022;FDR-012;HMI-037;PLD-015;GCS-011;CDL-030;CDL-040;DLNK-009;FMS-001;FMS-012;FMS-035;HMI-210,15,0,,,,,False,The answer is empty and does not identify any requirement from the provided contexts.,True,"The claim is supported: DLNK-025 requires live-network testing of coalition flight-plan coordination with separation compliance, verifying ALX2-FMS-001 which specifies coordinated flight-plan executio",,skipped,False
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,graphrag,azure,none,0,6139,1454,305,1759,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029;DLNK-017;SAR-017;RADAR-020;AUTO-002;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029;DLNK-017;SAR-017;RADAR-020;AUTO-002;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032,15,0,,,,,False,No answer content was provided to verify against the retrieved contexts.,True,"The contexts show that COMM, CDL, DLNK, and SAR communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS.",,skipped,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,vanilla,azure,none,1,9414,604,483,1087,FCC-045;PWR-008;PWR-005;STR-021;COMM-025,FCC-045;PWR-008;PWR-005;STR-021;COMM-025,5,0,,,,,False,The answer is empty and does not provide a supported response to the question.,True,"The primary essential bus provides 28 VDC per MIL-STD-704F between 22–29 V steady state, matching the FCC's interface (22–32 V) and undervoltage requirements (shutdown below 18 V), as shown in the ret",,skipped,False
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",3+-hop,adaptive,azure,none,0,9844,1504,438,1942,BIT-001;CDL-038;CDL-003;SEC-014;PLD-035;CDL-001;BIT-003;SEC-008;CDL-011;CDL-013;COMM-002;DLNK-002;FCC-031;FCC-040;GCS-031,BIT-001;CDL-038;CDL-003;SEC-014;PLD-035;CDL-001;BIT-003;SEC-008;CDL-011;CDL-013;COMM-002;DLNK-002;FCC-031;FCC-040;GCS-031,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,"The answer is missing, so no factual claims can be verified against the provided contexts.",False,No context supports a top-level built-in test objective specifically tracing through software and logic design into the command/data link implementation or imposing downstream design obligations; no e,,skipped,True
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,1-hop,vanilla,azure,none,2,8575,582,343,925,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006,HMI-160;EOIR-006;EOIR-030;EOIR-004;PLD-006,5,0,,,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",True,"The answer, if it states that HMI controls must require explicit operator authorisation for EOIR laser DESIGNATE mode with eye-safety warning and a persistent indicator during laser active, is fully s",,skipped,True
"Which flight control software requirement ultimately traces through detailed design to the flight data recording requirement for timestamped fault-event capture, and what intermediate control and recorder requirements connect them?",3+-hop,agentic,azure,none,1,24163,10223,774,10997,FCC-050;EMS-008;FDR-045;GCS-010;FDR-018,FDR-001;FDR-008;FDR-002;FDR-022;FDR-035;FDR-012;FDR-018;FCC-012;FDR-005;FDR-030;FDR-032;FDR-050;FDR-040;FDR-020;FDR-004;FDR-045;FCC-001;FCC-019;FCC-047;FCC-050;FCC-054;FCC-004;NBC3-FCC-004;FCC-023;ALX2-FCC-003;TCS-017;EMS-008,27,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,False,"No retrieved context explicitly traces a flight control software requirement through detailed design to the FDR timestamped fault-event capture requirement, nor do they describe intermediate control a",,skipped,False
What navigation time-synchronization service must the flight data recorder use to timestamp mandatory parameters in UTC at native sampling rates?,1-hop,agentic-graph,azure,none,2,16324,4064,416,4480,NAV-027;NAV-022,NAV-027;NAV-010;NAV-022;NAV-030;NAV-019,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"NAV-027 specifies that the NAV Fusion function exposes a time-synchronisation service derived from GPS or OCXO, supporting precise UTC timestamping for consumers such as the flight data recorder.",,skipped,False
"Which interface power requirement defines the 50 ms ride-through capability, and which general requirement establishes the DO-160G Category Z interruption profile?",1-hop,agentic-graph,azure,none,2,26066,5180,574,5754,COMM-025;INS-035;CDL-025;DLNK-016;COMM-016,INS-046;COMM-025;FCC-055;FCC-045;DLNK-020;INS-035;CDL-025;COMM-016;TCS-020;DLNK-016,10,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the retrieved contexts.",True,"INS-035 defines the 50 ms ride-through capability for the INS interface and establishes the DO-160G Category Z interruption profile, as shown in the retrieved contexts.",,skipped,True
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",2-hop,agentic,azure,none,2,19527,5436,552,5988,SEC-015;GPS-029,GPS-029;GPS-021;GPS-016;GPS-008;GPS-004;ICE-008;ICE-019;ICE-002;ICE-013;ICE-015;NAV-002;ALX2-NAV-001;NAV-015;NAV-028;STR7-NAV-001,15,3,continue,semantic,,,False,The answer is empty and does not state the authentication or maintenance interface requirements from the provided contexts.,True,"The answer can be supported by GPS-029, which states maintenance-only command requires operator authentication per SEC.SEC-015, governing the use of the ground-maintenance port and authentication.",,skipped,False
What GNSS timing output and validity conditions support the data link terminal’s 1 µs network time alignment requirement?,1-hop,agentic,azure,none,1,18860,4311,528,4839,GPS-010,GPS-010;GPS-029;GPS-017;GPS-005;GPS-027;NBC3-GPS-002;GPS-024;GPS-033;GPS-034;GPS-014,10,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,No answer was provided for evaluation.,,skipped,False
"Which flight-control verification requirement traces through power constraints to the GPS interface dependency, and what end-to-end rationale links those subsystems?",3+-hop,vanilla,azure,none,0,6967,547,340,887,COMM-018;SEC-035;GPS-034;GPS-029;DLNK-017,COMM-018;SEC-035;GPS-034;GPS-029;DLNK-017,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,No flight-control verification requirement tracing through power constraints to the GPS interface or associated end-to-end rationale is present in the retrieved contexts.,,skipped,False
"What EPS status publication rate is required for the flight data recorder, and which endpoint requirement defines that interface?",1-hop,agentic-graph,azure,none,1,14298,4219,391,4610,EPS-016;FDR-028;EPS-020,EPS-020;EPS-016;EPS-001;EPS-025;EPS-017,5,3,continue,semantic,,,False,The answer is empty and does not provide the required supported information.,True,"EPS-016 specifies that EPS_STATUS_MSG must be published at 5 Hz to the FDR per FDR.FDR-028, and EPS-020 defines the interface.",,skipped,False
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,adaptive,azure,none,0,6196,1711,262,1973,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify any requirement or EMS trace path from the provided contexts.,True,"CDL-003 describes the secure CDL satisfying ARP4761-FHA-COMM-01, SEC-010 defines cryptographic requirements for CDL traced to CDL-012, which satisfies SEC.SEC-010 and EMS.EMS-009, tracing satisfaction",,skipped,False
"For secure UHF voice operation, what encryption/authentication scheme and key-rotation policy apply, and what happens if no valid key is loaded?",2-hop,graphrag,azure,none,2,10834,1575,389,1964,COMM-019;COMM-030;SEC-010;CDL-012;SEC-009;CDL-021;FCC-011;SEC-003_1;APM-033;AUTO-006;AUTO-034;CDL-040;DLNK-013;EMS-009;EMS-030,COMM-019;COMM-030;SEC-010;CDL-012;SEC-009;CDL-021;FCC-011;SEC-003_1;APM-033;AUTO-006;AUTO-034;CDL-040;DLNK-013;EMS-009;EMS-030,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about encryption/authentication scheme (AES-256 GCM, HMAC-SHA-256), key-rotation policy (per SEC-010), and transmit inhibition with no valid key are fully supported by the retrieved context",,skipped,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,agentic-graph,azure,none,0,14789,4117,475,4592,AUTO-029;AUTO-040;AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-AUTO-001;STR7-ADS-001,5,3,continue,semantic,,,True,The answer is empty and therefore makes no factual claims beyond the provided contexts.,True,AUTO-040 specifies that autoland centreline touchdown accuracy on Stratos-7 is demonstrated by 30 simulated approaches showing ≥95% of touchdowns within ±3 m of centreline with representative winds.,,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,adaptive,azure,none,1,9817,1705,520,2225,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,No answer was provided to evaluate against the retrieved contexts.,,skipped,False
How is the landing weight-on-wheels dual-sensor/voting architecture verified to ensure correct discrete output under a single-sensor fault?,1-hop,agentic-graph,azure,none,0,15049,4177,527,4704,LDG-031;LDG-015;FCC-048,LDG-031;LDG-015;FCC-048;LDG-010;INS-015,5,3,continue,semantic,,,False,The answer is empty and does not answer the question using the provided contexts.,True,"The answer is supported by LDG-031, which specifies verification by fault injection and 2-out-of-3 voting to demonstrate correct discrete WoW output under a single-sensor fault.",,skipped,False
Which HMI requirement implements the flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification?,1-hop,vanilla,azure,none,2,3159,504,146,650,HMI-020;ALX2-FCC-003;HMI-050;HMI-090;HMI-009,HMI-020;ALX2-FCC-003;HMI-050;HMI-090;HMI-009,5,0,,,,,True,The contexts explicitly show that HMI-020 implements ALX2-FCC-003 operator notification for single-engine-out detection and automatic rudder-trim alerting.,True,HMI-020 implements flight control single-engine-out detection and automatic rudder-trim alerting behavior for operator notification as supported by context.,,skipped,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,adaptive,azure,none,1,3985,584,158,742,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,5,0,,,vanilla,R5: numeric_hint + single_module (DLNK) → top-K,True,The answer is empty and therefore makes no unsupported factual claims.,False,The retrieved contexts specify coexistence with GPS without interference but do not detail which GNSS frequencies or constellations must remain operable.,,skipped,False
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,agentic,azure,none,0,20887,5590,657,6247,NAV-014;NAV-001;GPS-001;GPS-022,ALX2-GPS-001;GPS-022;SKT1-GPS-001;GPS-006;GPS-008;ADS-015;ADS-017;ADS-004;ADS-003;ADS-012;ALX2-NAV-001;NAV-014;NBC3-NAV-001;NAV-028;NAV-002,15,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,False,No context describes radar-altimeter EMC coexistence verification with GNSS tracking during CDL transmissions.,,skipped,True
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",3+-hop,agentic,azure,none,1,14427,3158,686,3844,FCC-017;NAV-015;NAV-002;FCC-016;INS-020,FCC-007;FCC-017;FCC-016;NBC3-FCC-004;FCC-024;GPS-006;GPS-008;GPS-007;GPS-009;GPS-028;NAV-015;NAV-008;NAV-007;NAV-002;NAV-005,15,0,sufficient,semantic,,,False,The answer is empty and does not identify any requirement chain or behavior from the provided contexts.,True,"FCC-017 references reversion to GPS-aided AHRS per NAV.NAV-015 when INS is degraded, establishing an end-to-end dependency from FCC through GPS and INS to navigation outputs, as described in the conte",,skipped,False
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,adaptive,azure,none,0,14389,3521,378,3899,AUTO-029;AUTO-040;AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-AUTO-001;STR7-ADS-001,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,The requirement for autoland centreline touchdown accuracy (±3 m) and its verification via 30 simulated approaches with ≥95% within limits is explicitly stated in the retrieved contexts.,,skipped,True
What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,adaptive,azure,none,2,20477,5342,575,5917,NAV-035;NAV-002;NAV-030;ADS-014;ADS-026;ADS-019;ICE-019,NAV-035;NAV-026;NAV-002;NAV-030;NBC3-NAV-001;ICE-008;ICE-019;ICE-018;ICE-016;ICE-017;ADS-026;ADS-019;ADS-020;ADS-014;ADS-027,15,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=False)",True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,No retrieved context mentions any authentication or access conditions for using the INS maintenance port or for firmware updates during BIT-commanded ground fault-injection testing.,,skipped,False
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,graphrag,azure,none,2,10431,1705,492,2197,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,15,0,,,,,False,The answer is empty and does not address the question using the provided requirements.,False,"No answer is given, so no claims are made or supported by the contexts.",,skipped,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,graphrag,azure,none,2,6149,1389,249,1638,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,15,0,,,,,False,The contexts do not provide any trace chain from an FDR requirement through security and BIT to a flight computer control requirement.,False,The answer is missing; no claims are present in the ANSWER field for evaluation.,,skipped,True
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",2-hop,adaptive,azure,none,1,24171,7297,858,8155,INS-028;SEC-025;SEC-028;INS-029;NAV-028;NAV-011;INS-039;INS-052,NAV-028;NAV-011;NAV-008;NAV-017;NAV-016;GPS-023;GPS-022;GPS-021;GPS-034;GPS-017;ADS-014;ADS-026;ADS-005;ADS-002;ADS-020;INS-029;INS-028;NAV-024;SEC-025;INS-052;NAV-036;INS-039,22,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=1, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer contains no factual claims, so nothing is unsupported.",True,The answer can be fully supported: INS detects spoofing via innovation-sequence monitoring and flags SPOOF_SUSPECT (INS-028); NAV Fusion rejects security-relevant inputs by deweighting corresponding m,,skipped,True
"How does the autonomous function’s top-level requirement trace through radar interface constraints and back to its originating autonomy requirement, and what end-to-end obligation does that imply?",3+-hop,agentic-graph,azure,none,0,20690,6272,683,6955,FCC-004,ADS-017;ADS-004;ADS-003;ADS-001;ADS-016;FCC-007;FCC-032;FCC-016;FCC-020;STR7-FCC-004,10,3,continue,semantic,,,False,The answer is empty and does not address the requested traceability or obligation from the provided contexts.,False,No retrieved context discusses tracing the autonomy requirement through radar interface constraints or the implied end-to-end obligation.,,skipped,True
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,graphrag,azure,none,0,11961,1370,557,1927,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029;BIT-026;BIT-010;BIT-002;BIT-025;BIT-040;EMS-001;EOIR-024;FCC-023;FDR-001;FDR-016,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029;BIT-026;BIT-010;BIT-002;BIT-025;BIT-040;EMS-001;EOIR-024;FCC-023;FDR-001;FDR-016,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"BIT-036 confirms the BIT_STATUS_MSG includes per-LRU health and faults, and FDR-016 lists BIT faults in the mandatory FDR parameters set, supporting that the recorder captures BIT fault info as verifi",,skipped,True
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",1-hop,agentic-graph,azure,none,1,16507,5842,539,6381,APM-023;EPS-011;EPS-024,EPS-011;EPS-005;EPS-023;EPS-024;EPS-015;ADS-014;ADS-026;ADS-005;NBC3-ADS-001;ADS-017,10,3,continue,semantic,,,False,The contexts mention APU self-shutdown and mode transitions but provide no flight-data recording rates or fault-window capture requirements for an APU exceedance shutdown.,False,No retrieved context discusses required flight data recording rates or fault-window capture for APU exceedances and shutdowns.,,skipped,True
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,adaptive,azure,none,2,3891,1341,108,1449,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not state the referenced endurance-capacity requirement.,True,APM-009 is explicitly referenced as the endurance-capacity requirement by the laboratory discharge verification for the 30-minute RTB load profile in the retrieved contexts.,,skipped,False
"How is an uplinked flight plan modification protected if cryptographic keys are zeroised, and what verification demonstrates the data link goes safely OFF afterward?",2-hop,graphrag,azure,none,0,6661,1287,302,1589,DLNK-024;CDL-021;FMS-022;CDL-012;CDL-040;SEC-023;COMM-030;EMS-025;CDL-030;COMM-019;DLNK-014;FDR-012;GCS-011;HMI-037;SEC-009,DLNK-024;CDL-021;FMS-022;CDL-012;CDL-040;SEC-023;COMM-030;EMS-025;CDL-030;COMM-019;DLNK-014;FDR-012;GCS-011;HMI-037;SEC-009,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,False,"There is no context explicitly describing how flight plan modification is protected if cryptographic keys are zeroised, nor is there a context confirming how it is verified that the data link goes OFF",,skipped,False
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,agentic,azure,none,2,23209,5834,901,6735,AUTO-020;RADAR-017;RADAR-025;RADAR-009;RADAR-024,ADS-004;ADS-017;ADS-001;ADS-021;ADS-005;FCC-004;FCC-047;FCC-043;FCC-013;FCC-001;RADAR-025;RADAR-017;RADAR-024;RADAR-009;RADAR-014,15,3,continue,semantic,,,False,The answer is empty and does not address the automation-level requirement or referenced constraints to the radar subsystem from the provided contexts.,False,No retrieved context describes a secure data-link implementation or details about automation-level requirements or propagation of constraints to the radar subsystem.,,skipped,True
"For loss of INS with no valid GPS/barometric fallback, what autonomous emergency transition and priority-tagged GCS mode-change notification are required?",2-hop,adaptive,azure,none,0,14657,3770,446,4216,EMS-010;FCC-009,INS-013;FCC-009;NAV-007;FCC-017;GPS-008,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=3, trace_kw=False, chain_ind=False, numeric=False)",True,The answer is empty and therefore makes no factual claims unsupported by the provided contexts.,True,FCC-009 specifically requires autonomous emergency mode transition and GCS notification when INS is lost with no valid GPS/barometric fallback.,,skipped,True
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,agentic,azure,none,1,19151,3743,604,4347,APM-023;EPS-011;EPS-024;EPS-006,EPS-011;EPS-024;EPS-005;EPS-015;EPS-006,5,3,continue,semantic,,,False,The answer is empty and does not provide the required EPS mode transition and RTB behavior.,True,"All requirements for the specified APU self-shutdown scenario, including transition to BATT_ONLY and issuing RTB to AUTO, are explicitly supported in the contexts.",,skipped,False
What upstream navigation timing service requirement justifies the payload computer’s UTC sensor timestamping accuracy and source-selection behavior?,1-hop,agentic-graph,azure,none,2,22024,6921,724,7645,NAV-027;NAV-022,NAV-027;NAV-010;NAV-022;NAV-002;NAV-030;ICE-017;ICE-016;ICE-008;ICE-002;ICE-018,10,3,continue,semantic,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",True,"NAV-027 explicitly justifies UTC time accuracy and source-selection behavior for timestamping, matching the payload computer requirements.",,skipped,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,agentic,azure,none,0,12138,2569,609,3178,FCC-045;EPS-014;EPS-006;EPS-012;EPS-002;EPS-010,EPS-014;EPS-012;EPS-006;EPS-010;EPS-002;FCC-045;FCC-001;FCC-007;FCC-038;FCC-029,10,0,sufficient,semantic,,,False,"The contexts support the FCC’s 28 VDC nominal interface and 18 V/200 ms undervoltage shutdown, but do not provide the primary essential bus voltage specification to show it satisfies those requirement",True,FCC-045 specifies FCC 28 VDC interface and undervoltage requirements; EPS context indicates primary essential bus supplies 28 VDC and satisfies these requirements.,,skipped,False
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",1-hop,agentic,azure,none,2,15813,3526,485,4011,APM-023;EPS-011;EPS-024,EPS-011;EPS-005;EPS-023;EPS-024;EPS-015,5,3,continue,semantic,,,False,"The contexts mention APU self-shutdown/start-fail handling only, and provide no support for any flight data recording rates or fault-window capture requirements.",False,No information on flight data recording rates or fault-window capture is present in the retrieved contexts.,,skipped,True
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,adaptive,azure,none,1,5631,506,198,704,EPS-024;EPS-011;EPS-005;EPS-015;APM-023,EPS-024;EPS-011;EPS-005;EPS-015;APM-023,5,0,,,vanilla,R5: numeric_hint + single_module (EPS) → top-K,True,"The contexts support that an APU self-shutdown during start causes EPS to declare BATT_ONLY and issue RTB to AUTO, and that this must be demonstrated by fault-injection testing.",True,EPS-011 states EPS shall declare BATT_ONLY and issue RTB to AUTO if APU self-shuts down on monitored exceedance; EPS-024 requires mode-transition demonstration during fault-injection.,,skipped,True
"Which flight computer security requirement flows through the data link to satisfy the communication subsystem requirement, and what intermediate security rationale connects them?",3+-hop,adaptive,azure,none,1,10667,1574,461,2035,SEC-014;CDL-003;CDL-001;FDR-055;COMM-018;CDL-012;SEC-028;COMM-024;CDL-024;COMM-002;COMM-029;DLNK-002;EMS-021;EMS-033;FCC-044,SEC-014;CDL-003;CDL-001;FDR-055;COMM-018;CDL-012;SEC-028;COMM-024;CDL-024;COMM-002;COMM-029;DLNK-002;EMS-021;EMS-033;FCC-044,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify any requirement or rationale from the provided contexts.,False,The answer is missing; there is no information to evaluate the claims.,,skipped,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,adaptive,azure,none,1,14231,3625,367,3992,STR-038;PLD-003;DLNK-017;CDL-024,STR-038;PLD-003;STR-004;STR-021;PWR-012,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"STR-038 defines dedicated payload-bus routing and shielding, per PLD-003's requirement for single-LRU installation near the bay rack.",,skipped,True
"Which control law requirement, ultimately linked from the fuel system requirement through the payload design trace, is referenced by the same control document and then traced onward to the flight control computer?",3+-hop,graphrag,azure,none,1,6610,1493,268,1761,FUEL-001;FCC-001;AUTO-004;SEC-035;FUEL-017;AUTO-001;COMM-018;CDL-001;CDL-024;COMM-002;COMM-029;DLNK-002;ENG-037;FCC-007;GCS-031,FUEL-001;FCC-001;AUTO-004;SEC-035;FUEL-017;AUTO-001;COMM-018;CDL-001;CDL-024;COMM-002;COMM-029;DLNK-002;ENG-037;FCC-007;GCS-031,15,0,,,,,False,The answer is empty and does not identify any control law requirement from the provided contexts.,False,"The answer is missing; thus, no claim is supported by retrieved contexts.",,skipped,True
