query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
Where was the director of film Katka'S Reinette Apples born?,graphrag,2,2-hop,2026-08-21,True,The answer correctly identifies Fridrikh Ermler as a director of Katka's Reinette Apples and confirms from the retrieved context that he was born in Rēzekne.,3252
"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",graphrag,2,3+-hop,2026-08-21,True,"All facts, including the directors of each film and their birth dates, are directly supported by the context.",2862
"Which film has the director who was born first, Legend Of The Mountain or Three Men To Kill?",graphrag,2,3+-hop,2026-08-21,False,"The opening sentence incorrectly claims Legend of the Mountain has the director born first, contradicting the dates provided in the context.",2060
"Who lived longer, Jean-Baptiste-Denis Despré or Lucien Bonaparte Webster?",vanilla,0,1-hop,2026-08-21,True,All dates and calculated lifespans for both individuals are directly supported by the context.,1505
"Who died later, Pieter Corneliszoon Hooft or Rudi Carrell?",vanilla,0,1-hop,2026-08-21,True,All dates of death and the comparative conclusion are directly supported by the retrieved contexts.,1615
"Which film came out first, Defendor or Njanum Ente Familiyum?",vanilla,0,1-hop,2026-08-21,True,All facts regarding the release years of Defendor and Njanum Ente Familiyum are accurately supported by the retrieved contexts.,1463
"Which film came out first, What Women Love or Ramudu Kadu Krishnudu?",vanilla,0,1-hop,2026-08-21,True,The contexts confirm that What Women Love was released in 1920 and Ramudu Kadu Krishnudu in 1983.,1143
Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,vanilla,0,1-hop,2026-08-21,True,All claims are accurately supported by contexts [2W-004-P09] and [2W-004-P03].,1262
Do Jan Christiaan Lindeman and Jermano Lo Fo Sang have the same nationality?,vanilla,0,1-hop,2026-08-21,True,Both individuals are confirmed to be Dutch by the retrieved contexts [2W-005-P06] and [2W-005-P09].,1540
Are both directors of films Tarzan And The Slave Girl and Sweet Crude from the same country?,vanilla,0,3+-hop,2026-08-21,True,"All facts and cited references accurately reflect the provided contexts, correctly noting the lack of nationality information for Lee Sholem.",1354
"Who was born first, Heo Keon or Ljiljana Nanušević?",vanilla,0,1-hop,2026-08-21,True,"All facts, including birthdates and the comparison between them, are fully supported by the provided contexts.",1063
Who was born first out of Kazimierz Cichowski and Ellen Margrethe Løj?,vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Kazimierz Cichowski (7 December 1887) and Ellen Margrethe Løj (17 October 1948) based directly on the provided context.,1948
"Where did Catherine Of Taranto, Countess Of Copertino's mother die?",vanilla,0,2-hop,2026-08-21,True,The answer accurately notes that the provided contexts identify Catherine's mother as Mary of Enghien without mentioning where she died.,1061
Who is Princess Caroline Napoléon's maternal grandmother?,vanilla,0,2-hop,2026-08-21,True,All claims regarding Princess Caroline Napoléon's lineage and maternal grandmother are fully supported by the provided contexts.,1197
Where was the father of Alina Fernández born?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects that the retrieved context identifies Alina Fernández's father as Fidel Castro without stating where he was born.,1288
"Who died later, Adam Purple or Chyskillz?",vanilla,0,1-hop,2026-08-21,False,The answer contradicts the retrieved context by stating Adam Purple died later despite citing that Chyskillz died in 2018 and Adam Purple died in 2015.,1367
"Which film whose director was born first, Lions For Lambs or Nowhere In Africa?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the provided contexts and correctly notes that their birth dates are not present in the text.,1356
"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",vanilla,0,1-hop,2026-08-21,True,Both release years and the comparison are directly supported by the retrieved contexts.,1068
"Where was the place of death of Crato, Count Of Nassau-Saarbrücken's father?",vanilla,0,2-hop,2026-08-21,True,The answer accurately identifies Crato's father and his place of death as supported by the provided contexts.,1532
"Which film has the director who was born later, Young Buffalo Bill or The Lacquered Box?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states that the retrieved contexts do not provide the birth dates of the directors.,827
"Do Kim Darby and John Birdsall (Politician, Born 1840) have the same nationality?",vanilla,0,1-hop,2026-08-21,True,All claims in the answer are directly supported by the retrieved contexts.,1027
"Which film whose director was born first, Sin'S Pay Day or Gunaah (1993 Film)?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly notes that their birth dates are not provided.,1941
Who was the teacher of the composer of film The Cousin From Nowhere (1953 Film)?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the information in the context and correctly identifies that the teacher of Eduard Künneke is not mentioned.,1277
"Who is older, Arnold Carl Johansen or Walter Lafferty?",vanilla,0,1-hop,2026-08-21,True,"All factual claims, birth dates, and the conclusion are fully supported by the retrieved contexts.",997
"Who was born first, Cornelis Gijsbert Gerrit Jan Van Steenis or Tarsem King, Baron King Of West Bromwich?",vanilla,0,1-hop,2026-08-21,True,The answer correctly identifies the birth dates from the provided contexts and accurately determines who was born first.,1463
"Did the movies Mille Bolle Blu and La Moglie Vergine, originate from the same country?",vanilla,0,1-hop,2026-08-21,True,The answer accurately reflects the retrieved contexts confirming both films are Italian.,1030
"Who is older, Daniel David Moses or Stanislas Batchi?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Stanislas Batchi and Daniel David Moses using the provided contexts.,1155
"Which film came out first, Blood And Diamonds or Opened By Mistake?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided context.,1132
When was Richard Bootle-Wilbraham's father born?,vanilla,0,2-hop,2026-08-21,True,All factual claims and citations are directly supported by the retrieved contexts.,1538
"Which film has the producer who is older, Dweepa or Kalank?",vanilla,0,3+-hop,2026-08-21,True,"All statements correctly reflect the retrieved context, including the acknowledgment that Dweepa's producer is not mentioned.",2020
Who was born first out of Gerda Weissensteiner and Stasys Šaparnis?,vanilla,0,1-hop,2026-08-21,True,All facts and citations regarding the birthdates and order of birth are fully supported by the retrieved contexts.,998
Who is the paternal grandfather of George Tupou V?,vanilla,0,2-hop,2026-08-21,False,"The answer claims the retrieved context does not state George Tupou V's father, which directly contradicts context [2W-028-P09].",1556
"Which film has the director who is older than the other, Odd Job (Film) or Everything'S Ducky? ",vanilla,0,3+-hop,2026-08-21,True,The answer correctly identifies the directors from the contexts and accurately notes that their ages or birth dates are missing.,1229
When did Mary Basset's father die?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately reflects the context, which identifies William Roper as Mary Basset's father but does not mention his date of death.",1956
"Which film has the director who was born earlier, The Forbidden Trail or A Weaver Of Dreams?",vanilla,0,3+-hop,2026-08-21,True,"All statements in the answer accurately reflect the provided contexts, correctly noting that Robert N. Bradbury's birth date is missing.",1418
"Which film has the director died later, The Wax Model or Khoon Ka Karz?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors from the context and correctly identifies that their dates of death are not provided.,1722
"Are the movies The Urethra Chronicles and Starter For 10 (Film), from the same country?",vanilla,0,1-hop,2026-08-21,True,The answer accurately reflects the information provided in the retrieved contexts without introducing external facts.,1583
"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",vanilla,0,3+-hop,2026-08-21,True,All claims about the directors and the missing birth dates are accurately supported by the retrieved contexts.,1217
"Who lived longer, George F. Sowers or Henrietta Amelia Leeson?",vanilla,0,1-hop,2026-08-21,False,"The claim that Henrietta Amelia Leeson lived longer is not supported by the provided context, which shows both lived approximately 75 years without sufficient precision to determine who lived longer.",2053
Did Mitch Brian and Harry Kent (Cyclist) share the same nationality?,vanilla,0,1-hop,2026-08-21,True,All facts stated in the answer are fully supported by the provided contexts.,1144
"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the contexts and correctly notes that their death dates are missing.,967
Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects that the retrieved contexts name her mother as Grand Duchess Elena Vladimirovna of Russia but do not state her maternal grandfather.,981
What is the place of birth of Dianne Bentley's husband?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately identifies Dianne Bentley's husband as Robert J. Bentley and states his birthplace as Columbiana, Alabama, both of which are directly supported by the contexts.",1610
What nationality is Sukhumala Marasri's father?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately states that King Mongkut is identified as the father in the context, but his nationality is not provided.",1231
"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",vanilla,0,1-hop,2026-08-21,True,All facts and citations in the answer are fully supported by the retrieved contexts.,1248
"Which film was released earlier, Smiles Of A Summer Night or Two Idiots In Hollywood?",vanilla,0,1-hop,2026-08-21,True,All claims about the release years and comparison are directly supported by the context.,1021
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,vanilla,0,1-hop,2026-08-21,True,The answer accurately reflects the provided context and correctly notes the absence of information regarding Terri Hooley.,1005
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,vanilla,0,3+-hop,2026-08-21,True,"All factual claims are fully supported by the retrieved contexts, which mention the directors of both films but omit their nationalities.",1571
Where was the director of film Death Of A Friend born?,vanilla,0,2-hop,2026-08-21,True,The answer correctly identifies from [2W-045-P04] that Franco Rossi directed the film and accurately states that his birth location is not mentioned in the context.,1925
Who is the spouse of the director of film Fire-Eater (Film)?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states the director identified in the context and correctly notes that information regarding her spouse is absent.,849
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",vanilla,0,3+-hop,2026-08-21,True,"Every claim in the answer is directly supported by the retrieved contexts, which correctly note the directors of both films and the absence of their birth dates.",1153
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,vanilla,0,1-hop,2026-08-21,True,All factual statements in the answer are directly supported by the retrieved contexts.,1311
Are the directors of films Jaco (Film) and Half A Bride both from the same country?,vanilla,0,3+-hop,2026-08-21,True,All factual statements made in the answer accurately reflect the provided contexts.,1494
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly points out that their death dates are missing.,867
Are Vivicca Whitsett and Pepa (Rapper) from the same country?,vanilla,0,1-hop,2026-08-21,True,The answer accurately reflects the information in the retrieved contexts regarding the stated nationalities of both individuals.,1467
"Which film came out first, Je L'Ai Été Trois Fois or Tamala 2010: A Punk Cat In Space?",vanilla,0,1-hop,2026-08-21,False,Context [2W-052-P05] does not mention the release year 2002 for Tamala 2010: A Punk Cat in Space.,1473
"Which film came out first, The Happy Life or King Arthur Was A Gentleman?",vanilla,0,1-hop,2026-08-21,True,All claims and dates comparing the two films are directly supported by the retrieved contexts.,927
"Which film has the director who was born earlier, Time For Loving or Un'Altra Vita?",vanilla,0,3+-hop,2026-08-21,True,"All statements are fully supported by the retrieved contexts, which do not contain the birth dates of the directors.",1127
"Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states what is present and missing from the provided contexts without introducing ungrounded information.,977
"Which film has the director who died first, The Squaw Man'S Son or Till We Meet Again (1936 Film)?",vanilla,0,3+-hop,2026-08-21,True,"All claims accurately reflect the retrieved contexts, correctly citing the directors and noting the absence of death dates.",1029
What is the place of birth of Marie Tomášová's husband?,vanilla,0,2-hop,2026-08-21,True,All facts and citations are fully supported by the retrieved contexts.,1220
Where did Eduardo Notari's mother die?,vanilla,0,2-hop,2026-08-21,True,The contexts confirm that Eduardo Notari's mother was Elvira Notari and that she died in Cava de' Tirreni.,1539
"Who is younger, Empress Xiaoshurui or Goran Veselinovski?",vanilla,0,1-hop,2026-08-21,False,The answer makes a contradictory claim that Empress Xiaoshurui is younger than Goran Veselinovski despite citing birth dates of 1760 and 1975.,1202
"Which film has the director who died earlier, A Medal For Benny or King Of Chinatown?",vanilla,0,3+-hop,2026-08-21,True,"All statements made in the answer accurately reflect the retrieved contexts, correctly citing the directors and noting the absence of their death dates.",1312
"Which film came out earlier, Painted Post (Film) or Katka'S Reinette Apples?",vanilla,0,1-hop,2026-08-21,True,All claims regarding the release years of both films and the comparison are fully supported by the provided contexts.,1108
"Who was born earlier, Ela Gandhi or Sebastián Borensztein?",vanilla,0,1-hop,2026-08-21,True,All factual claims and citations are directly supported by the retrieved contexts.,1221
Was Dudley Russell or Juan René Serrano born first?,vanilla,0,1-hop,2026-08-21,True,All birth dates and the conclusion that Dudley Russell was born first are fully supported by the provided contexts.,1087
Are Bilthoven and Herveld both located in the same country?,vanilla,0,1-hop,2026-08-21,True,All facts in the answer regarding the locations of Bilthoven and Herveld in Dutch provinces and the Netherlands are directly supported by the context.,1335
Who is the spouse of the director of film The Glass Boat?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states the directors identified in the context and correctly notes that their spouses are not provided.,1234
What is the place of birth of the director of film A Woman'S Face (1938 Film)?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately states that Gustaf Molander is named as the director in the context, but his place of birth is not provided.",1268
Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,vanilla,0,3+-hop,2026-08-21,True,All claims regarding the information present and missing in the provided contexts are accurate and supported.,2057
"Which film has the director who was born later, El Extraño Viaje or Love In Pawn?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors mentioned in the context and correctly identifies that their birth dates are not provided.,1006
Who is Charlotte Of Schaumburg-Lippe's father?,vanilla,0,2-hop,2026-08-21,True,The answer accurately identifies Charlotte of Schaumburg-Lippe's father as Prince Wilhelm Karl August of Schaumburg-Lippe as directly stated in context [2W-069-P07].,1199
"Which film came out first, A Girl'S Folly or The Original Latin Kings Of Comedy?",vanilla,0,1-hop,2026-08-21,True,The release years for both films and the conclusion that A Girl's Folly came out first are fully supported by the contexts.,1151
"Who was born later, Borys Karnicki or Admir Velagić?",vanilla,0,1-hop,2026-08-21,True,The answer accurately reflects the birth dates and comparison provided in the retrieved contexts.,844
Are Paula Arundell and Trent Grimsey both from the same country?,vanilla,0,1-hop,2026-08-21,True,Both Paula Arundell and Trent Grimsey are explicitly identified as Australian in the provided contexts.,1238
Where did Hal Steinbrenner's father die?,vanilla,0,2-hop,2026-08-21,True,"The answer is directly supported by the context which states that Hal Steinbrenner's father, George Steinbrenner, died in his Tampa home.",1254
"Who is older, Oreste Scalzone or John Dugard?",vanilla,0,1-hop,2026-08-21,True,All facts and birthdates comparing Oreste Scalzone and John Dugard are directly supported by the retrieved contexts.,1299
"Which film has the director who was born first, The Millionaire'S Double or The Groundstar Conspiracy?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states that the retrieved context identifies the two directors but does not provide their birth dates to determine who was born first.,1560
"Which film was released earlier, Navavadhu or The January Man?",vanilla,0,1-hop,2026-08-21,True,"All facts, release years, and requirement citations are fully supported by the retrieved contexts.",1540
"Where did Frederick, Hereditary Prince Of Baden-Durlach's father die?",vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the information about Charles III William's death provided in the retrieved contexts.,1351
"Which film has the director who is older, Heremias or S.P.Q.R.: 2,000 And A Half Years Ago?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the provided contexts and correctly notes that the directors' ages or birth dates are missing.,1857
"Were both Pietro Salini and Domenico Ravenna, born in the same place?",vanilla,0,1-hop,2026-08-21,True,"All statements accurately reflect the provided contexts, correctly noting Salini's birthplace and Ravenna's lack of birthplace information.",1057
"Which film has the director born earlier, Street Of No Return or Stage Door?",vanilla,0,3+-hop,2026-08-21,False,"The contexts do not contain Samuel Fuller's birth date, so the claim that Stage Door has the earlier-born director cannot be verified.",1345
"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei??",vanilla,0,3+-hop,2026-08-21,True,The answer accurately summarizes the directors listed in the context and correctly identifies that their dates of death are not provided.,1340
"Which magazine came out first, Sri Ramakrishna Vijayam or Tait'S Edinburgh Magazine?",vanilla,0,1-hop,2026-08-21,True,All facts and cited dates in the answer are directly supported by the retrieved contexts.,1361
"Which film has the director who died earlier, Here Is The Beauty or Whirl Of Youth?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the context and correctly states that their death dates are not provided.,1054
"Who is older, Artyom Novichonok or Lyubov Kiryukhina-Tsyoma?",vanilla,0,1-hop,2026-08-21,True,All facts and citations are fully supported by the retrieved contexts.,1249
Who was born first out of Andrea Di Vito and Barbara Fairchild?,vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the birth dates given in the retrieved contexts and correctly states who was born first.,1018
What is the place of birth of the director of film The New Kids?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately states the context confirms Sean S. Cunningham directed the film, but does not provide his place of birth.",1087
"What is the place of birth of Rudolf Christian, Count Of East Frisia's father?",vanilla,0,2-hop,2026-08-21,True,The answer accurately identifies the father from the context and correctly states that his place of birth is not provided.,1641
"Which film was released earlier, Samundi or Babilonia?",vanilla,0,1-hop,2026-08-21,False,The initial statement claiming Samundi was released earlier contradicts both the retrieved contexts and the answer's own conclusion.,1318
Do director of film Trouble In The Glen and director of film Hennessy (Film) have the same nationality?,vanilla,0,3+-hop,2026-08-21,False,"The context does not indicate that the directors have different nationalities, making the claim that they do unsupported.",1164
"Who was born earlier, Denis Rogers or Zelma Wilson?",vanilla,0,1-hop,2026-08-21,True,Both birth dates and the resulting comparison are directly supported by the retrieved contexts.,1109
"Which film has the director born first, Escape From The Dark or Bulundi?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly states that their birth dates are missing.,1415
"Which film has the director who died later, The Heart Of Nora Flynn or A Vanished World?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states that the retrieved contexts do not provide death dates for the directors of either film.,1208
Are Trenton Aerodrome and Mackenzie Airport both located in the same country?,vanilla,0,1-hop,2026-08-21,True,All claims regarding the locations of Trenton Aerodrome and Mackenzie Airport are directly supported by the retrieved contexts.,798
"Which film has the director born first, Free Hand For A Tough Cop or Man'S Favorite Sport??",vanilla,0,3+-hop,2026-08-21,True,All claims regarding the directors and the absence of birth date information are fully supported by the provided contexts.,1754
What is the place of birth of Lupe Rumazo's father?,vanilla,0,2-hop,2026-08-21,True,The answer is fully supported by the provided contexts identifying Lupe Rumazo's father and his place of birth.,2105
Are Mount Queen Mary and Curia Mountain located in the same country?,vanilla,0,1-hop,2026-08-21,False,The answer starts with 'No' which contradicts the retrieved context showing both mountains are located in Canada.,1289
"Which film was released earlier, Robotech: The Movie or Lakeeran?",vanilla,0,1-hop,2026-08-21,True,All claims regarding the films and their release years are supported by the retrieved contexts.,929
"Who is younger, R. Nagarajan or Agneta Engström?",vanilla,0,1-hop,2026-08-21,True,All claims regarding their birth dates and who is younger are directly supported by the retrieved contexts.,944
"Which film has the director who died earlier, Up In The World or Gioventù Alla Sbarra?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly states that their death dates are missing.,1239
Where did the composer of film Kilippattu (Film) die?,vanilla,0,2-hop,2026-08-21,True,All facts stated in the answer are directly supported by the retrieved contexts.,1692
Where did the composer of film Before Sunset study?,vanilla,0,2-hop,2026-08-21,True,All claims made in the answer are accurately supported by the retrieved contexts.,1313
"Which film has the director who died later, Farewell, My Beautiful Lady or Night 'N' Gales?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately identifies the directors from the provided context and correctly states that their dates of death are not given.,1177
Does Éric Ruf have the same nationality as Jean Léonard Marie Poiseuille?,vanilla,0,1-hop,2026-08-21,True,Every claim in the answer is directly supported by the retrieved contexts.,935
Where was the founder of university Vermont Studio Center born?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly states that the birthplace is not mentioned.,1001
Are Marib Airport and Lee County Airport (Virginia) both located in the same country?,vanilla,0,1-hop,2026-08-21,True,All claims are directly supported by the retrieved contexts.,874
What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,vanilla,0,2-hop,2026-08-21,True,All claims regarding the performer of 'Heaven' and her birthplace are directly supported by the cited contexts.,1823
Where did Shivaji Ii's father die?,vanilla,0,2-hop,2026-08-21,True,All facts regarding Shivaji II's parentage and the place of Rajaram I's death are directly supported by the retrieved contexts.,1509
Where did Paulding Farnham's wife die?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects that the retrieved contexts do not provide the death location of Paulding Farnham's wife.,1014
What is the place of birth of Oliver Penrose's father?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the retrieved contexts by identifying Oliver Penrose's father and correctly stating that his place of birth is not provided.,1395
"Who is younger, Adam Morawski or Matt Kilcullen?",vanilla,0,1-hop,2026-08-21,True,All facts and birth dates comparing the ages of Adam Morawski and Matt Kilcullen are fully supported by the retrieved contexts.,1013
Which award the director of film Solstice (Film) received?,vanilla,0,2-hop,2026-08-21,True,All factual statements in the answer are accurate and fully supported by the provided context.,1236
"Are director of film The Case Is Closed, Forget It and director of film Le Signorine Dello 04 from the same country?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the information provided in the context and correctly points out the absence of the directors' nationalities.,1415
Who is the father of the director of film Dino Ki Dulhaniya?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the retrieved contexts by identifying Mehreen Jabbar as the director and stating that her father's identity is not provided.,1762
Are both directors of films Dead Man Running and Night Alone from the same country?,vanilla,0,3+-hop,2026-08-21,True,All factual claims made in the answer are directly supported by the retrieved contexts.,1326
Do director of film Brain Damage (Film) and director of film The Hole In The Ground (Film) have the same nationality?,vanilla,0,3+-hop,2026-08-21,False,The claim that the directors have different nationalities is unsupported because Frank Henenlotter's nationality is not provided in the context.,1289
"Which film has the director who was born later, L'Eclisse or A Matter Of Morals?",vanilla,0,3+-hop,2026-08-21,False,The claim that L'Eclisse has the director who was born later cannot be verified because the birth date of John Cromwell is not provided in the contexts.,1683
"Who was born later, Jay T. Harris or Amie Casey?",vanilla,0,1-hop,2026-08-21,True,All claims regarding the birth dates of Amie Casey and Jay T. Harris are directly supported by the retrieved contexts.,999
Where was the director of film Chopsticks (Film) born?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the retrieved context identifies Sachin Yardi as the director but does not provide his birthplace.,1284
"Which film whose director was born first, Flesh And The Spur or Memories Of A Mexican?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reports director names from the context and correctly states that birth dates are missing.,1209
Who is the father of Alexios Iii Angelos?,vanilla,0,2-hop,2026-08-21,False,The retrieved contexts establish that Isaac II Angelos was Alexios III's brother and that their father was Andronikos Doukas Angelos.,2037
"Which magazine came out first, Family Herald or Books For Keeps?",vanilla,0,1-hop,2026-08-21,True,All claims about the launch dates and relative timing of Family Herald and Books for Keeps are directly supported by the context.,1086
"Which film has the director born earlier, Trail To Vengeance or Sally'S Irish Rogue?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly identifies that their birth dates are not present.,1195
Where was the composer of film Billy Elliot born?,vanilla,0,2-hop,2026-08-21,True,The answer accurately cites Stephen Warbeck as the composer from the context and correctly states that his birthplace is not provided.,1368
"Which film has the director who is older than the other, Velli Vizha or A Year Ago In Winter? ",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the information in the contexts and correctly states that the directors' birth dates or ages are not provided.,1256
"Which film came out earlier, Kalyana Mandapam or Lucrèce Borgia?",vanilla,0,1-hop,2026-08-21,True,All release years and comparisons mentioned in the answer are directly supported by the retrieved contexts.,1467
"Which film was released more recently, Bhanwarey or Harlem Nights?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the release dates of both films based on the retrieved contexts.,1629
"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",vanilla,0,3+-hop,2026-08-21,True,"All claims are fully supported by the retrieved contexts, which lack the birth dates needed to answer the question.",920
"Which film has the director who was born earlier, The Blackmailers or Re-Animator?",vanilla,0,3+-hop,2026-08-21,True,"All statements in the answer accurately reflect the provided contexts, correctly noting that the birth dates of the directors are missing.",1570
Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?,vanilla,0,1-hop,2026-08-21,True,All factual statements and cited sources are directly supported by the retrieved contexts.,897
Who is Paolo Ii Vitelli's maternal grandfather?,vanilla,0,2-hop,2026-08-21,True,The answer accurately identifies Troilo I de' Rossi as Paolo II Vitelli's maternal grandfather using facts and citations directly supported by the context.,1262
Do both films: Blockade (1938 Film) and Woman In The River have the directors from the same country?,vanilla,0,3+-hop,2026-08-21,True,"All factual statements, including the names of the directors and the absence of their nationality details in the context, are accurately supported by the provided text.",1857
"Which film has the director died later, Mexican Spitfire'S Elephant or Revenge (1918 Film)?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the lack of information in the context regarding death dates and the film Revenge while correctly citing the director of Mexican Spitfire's Elephant.,1271
What is the place of birth of the director of film Walerjan Wrobel'S Homesickness?,vanilla,0,2-hop,2026-08-21,True,"The context directly verifies that Rolf Schübel directed Walerjan Wrobel's Homesickness and was born in Stuttgart, Germany.",2010
Do both films September Affair and A Gathering Of Eagles have the directors that share the same nationality?,vanilla,0,3+-hop,2026-08-21,False,"The initial affirmation 'Yes.' makes an unsupported claim regarding the directors sharing the same nationality, which cannot be verified from the context.",1661
"Which film has the director died earlier, Hôtel Du Nord or Down In 'Arkansaw'?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the information available in the retrieved contexts and correctly states that the death dates of both directors are missing.,1322
Who is Adolf Ernst Of Limburg Stirum's paternal grandfather?,vanilla,0,2-hop,2026-08-21,False,"The context identifies Hermann Otto I of Limburg-Styrum as Adolf Ernst's father, not his paternal grandfather.",1114
When did Harald Sigtryggsson's father die?,vanilla,0,2-hop,2026-08-21,True,All claims are accurately supported by the provided context chunks.,2513
Where did Richard Altham's father study?,vanilla,0,2-hop,2026-08-21,True,"The contexts confirm that Richard Altham's father was Harry Altham and that he was educated at Repton School and Trinity College, Oxford.",1098
"Which film has the director who is older than the other, Zwemplaats Voor Jongelingen Te Amsterdam or Client 9: The Rise And Fall Of Eliot Spitzer? ",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the information in the contexts and correctly notes that M.H. Laddé's age/birth date is missing.,1966
Where was the editor of magazine Argentus born?,vanilla,0,2-hop,2026-08-21,True,"The statement identifying Steven H Silver as the editor of Argentus and his birthplace as Hinsdale, Illinois is fully supported by the context.",1831
"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",vanilla,0,1-hop,2026-08-21,True,All facts and release dates are directly supported by the retrieved contexts.,1241
Where was the place of burial of the director of film Loose Ankles?,vanilla,0,2-hop,2026-08-21,True,The answer accurately cites that Ted Wilde directed the film based on the provided context and correctly states that his burial place is not mentioned.,2063
"Which film has the director who died later, The House Behind The Cedars or First Case, Second Case?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately identifies the directors from the context and correctly notes that their death dates are not mentioned.,1710
Where did the performer of song Girlfriend (Alicia Keys Song) study?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the retrieved context does not contain information about where Alicia Keys studied and correctly summarizes what the context provides.,2100
Does Devorah Rose have the same nationality as Jay Hambidge?,vanilla,0,1-hop,2026-08-21,True,The answer is fully supported by the provided contexts which confirm both individuals are American.,1435
Where did Princess Catherine Of Schleswig-Holstein-Sonderburg-Beck's father die?,vanilla,0,2-hop,2026-08-21,True,"The answer is fully supported by the provided contexts, which confirm that Princess Catherine's father, Peter August, died in Reval.",1588
"Which film whose director is younger, The Jazz Cinderella or The Battle Of Jangsari?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states that the retrieved context lacks birth dates or ages to determine which director is younger and correctly cites the facts that are present.,1116
Who is the paternal grandmother of King Kang Of Zhou?,vanilla,0,2-hop,2026-08-21,False,The answer contains a contradictory and unsupported claim stating that the context does not contain the information.,1608
