query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",2-hop,graphrag,azure,none,2,9424,1387,372,1759,ENG-030;ENG-017;STR7-FCC-003;FUEL-013;EMS-014;FUEL-007;TCS-018;EPS-001;ALX2-FCC-002;APM-002;EMS-002;ENG-020;FCC-003;HMI-135;LDG-001,ENG-030;ENG-017;STR7-FCC-003;FUEL-013;EMS-014;FUEL-007;TCS-018;EPS-001;ALX2-FCC-002;APM-002;EMS-002;ENG-020;FCC-003;HMI-135;LDG-001,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"The contexts specify that on Stratos-7, the FCC coordinates thrust-to-surface commands by reducing pitch rate when N1 > 95% (ENG-017, STR7-FCC-003) and that during TAKEOFF and EMERGENCY_POWER, command",,skipped,True
How is the FCC’s 100 ms debounced weight-on-wheels input behavior verified on DAL-A platforms under a single landing-gear sensor fault?,2-hop,vanilla,azure,none,2,5114,503,159,662,FCC-048;FCC-033;ENG-018;ENG-043;FCC-023,FCC-048;FCC-033;ENG-018;ENG-043;FCC-023,5,0,,,,,False,The answer is empty and does not provide any supported response to the question.,False,The contexts describe the FCC's 100 ms debounce and 2-out-of-3 voting for WoW inputs but do not mention verification methods or DAL-A platform requirements under sensor fault.,,skipped,True
"Which flight-control capability traces through the security and ground-control requirements to ultimately satisfy the aircraft power-management requirement, and what intermediate constraints must be met end-to-end?",3+-hop,adaptive,azure,none,2,13245,1411,684,2095,SEC-014;FCC-007;SEC-035;SEC-012;AUTO-025;STR-021;COMM-018;AUTO-004;AUTO-001;CDL-024;COMM-029;ENG-022;ENG-037;FCC-005;FCC-013,SEC-014;FCC-007;SEC-035;SEC-012;AUTO-025;STR-021;COMM-018;AUTO-004;AUTO-001;CDL-024;COMM-029;ENG-022;ENG-037;FCC-005;FCC-013,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,There is no explicit claim in the contexts about a flight-control capability tracing through security and ground-control requirements to satisfy the aircraft power-management requirement; intermediate,,skipped,False
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,agentic,azure,none,0,15159,4837,587,5424,FCC-052;FCC-013,FCC-013;FCC-014;FCC-052;FCC-053;NBC3-FCC-002;FCC-013;FCC-053;FCC-052;ENG-041;INS-053,10,3,continue,semantic,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"FCC-052 states that FCC-013 (200 Hz inner-loop timing and jitter) is verified by analysis of loop timing measurements over a 60-minute HIL session under nominal and full-payload cases, and by test cas",,skipped,True
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,1-hop,adaptive,azure,none,2,7287,1826,241,2067,FUEL-011;FMS-018,FMS-018;FMS-017;FUEL-011;FUEL-015;FMS-043,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,The answer is empty and does not identify the requirement supported by the contexts.,True,"FUEL-011 explicitly states that the FUEL subsystem computes total fuel remaining and provides it to the FMS for prediction per FMS-018, which covers destination and alternate fuel predictions and mini",,skipped,False
Which navigation requirement is ultimately supported by the security control satisfied by the GPS timing-reference requirement cited by the higher-level GPS requirement?,3+-hop,graphrag,azure,none,2,5410,1502,190,1692,SEC-028;INS-037;GPS-029;COMM-018;GPS-010;FDR-022;DLNK-007;GPS-006;CDL-024;COMM-029;DLNK-022;EMS-021;EMS-033;FCC-034;GPS-009,SEC-028;INS-037;GPS-029;COMM-018;GPS-010;FDR-022;DLNK-007;GPS-006;CDL-024;COMM-029;DLNK-022;EMS-021;EMS-033;FCC-034;GPS-009,15,0,,,,,False,The answer is empty and does not identify any navigation requirement supported by the cited security control chain.,False,The answer is missing; no navigation requirement supported by the security control is explicitly present in the provided contexts.,,skipped,True
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",2-hop,agentic,azure,none,1,14143,3709,411,4120,GCS-007;AUTO-022,GCS-007;GCS-005;GCS-006;GCS-009;GCS-017,5,3,continue,semantic,,,False,The answer is empty and does not provide the required warning and command inhibit from the contexts.,True,GCS-007 requires a clear operator warning and command dispatch inhibit during LOST_LINK while awaiting aircraft RTB per AUTO.AUTO-022.,,skipped,False
"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,graphrag,azure,none,0,6343,1292,243,1535,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,15,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,"Brake cooling must comply with STR7-LDG-001 and TCS-018 for max-brake-energy landings; LDG control software must meet DO-178C DAL-A per LDG-001, matching the landing gear and braking specification.",,skipped,True
Can the flight data recorder capture fuel-state updates at a rate sufficient to support the flight management system’s top-of-climb and top-of-descent recalculation needs?,2-hop,vanilla,azure,none,0,6260,546,355,901,FMS-015;FUEL-011;FUEL-015;FUEL-014;INS-039,FMS-015;FUEL-011;FUEL-015;FUEL-014;INS-039,5,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",False,No context describes the flight data recorder's ability or update rate for capturing fuel-state updates; only fuel subsystem output rates and logging rates for INS data are given.,,skipped,False
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,agentic-graph,azure,none,1,27143,7399,823,8222,GCS-060;FDR-028;EPS-016;AUTO-022;EPS-011;EPS-002;PWR-032,ADS-004;ADS-014;ADS-016;ADS-005;ADS-001;EPS-001;EPS-003;EPS-016;EPS-011;EPS-002;ICE-008;ICE-015;ICE-018;ICE-016;ICE-002;PWR-032,16,3,continue,semantic,,,False,The answer is empty and does not address the propagation chain or recorder behavior asked in the question.,False,"No retrieved context directly discusses ground control requirements propagating through autonomy and energy management to the flight data recorder, nor states what recorder behavior is required as a r",,skipped,True
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",2-hop,agentic,azure,none,2,17579,3577,515,4092,SEC-015;GPS-029,GPS-029;GPS-014;GPS-023;GPS-024;GPS-017,5,3,continue,semantic,,,False,The answer is empty and does not provide the required supported information.,False,The answer is missing; cannot evaluate support for factual claims.,,skipped,True
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,1-hop,graphrag,azure,none,1,4492,1405,149,1554,HMI-032;FMS-009;FMS-005;HMI-009;HMI-040;HMI-120;PLD-006;HMI-060;AUTO-002;AUTO-031;EMS-009;ENG-008;FMS-030;FMS-033;SAR-005,HMI-032;FMS-009;FMS-005;HMI-009;HMI-040;HMI-120;PLD-006;HMI-060;AUTO-002;AUTO-031;EMS-009;ENG-008;FMS-030;FMS-033;SAR-005,15,0,,,,,False,The answer is empty and does not provide any supported claim or answer to the question.,True,"The answer is supported by HMI-032, which defines the HMI requirement for suspend/resume controls and state indication related to FMS suspended-mode resume behavior.",,skipped,False
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,agentic,azure,none,2,16414,3630,389,4019,EPS-011;EPS-024;EPS-006,EPS-011;EPS-024;EPS-005;EPS-015;EPS-006,5,3,continue,semantic,,,False,The answer is empty and does not state the required BATT_ONLY transition and RTB to AUTO behavior from the contexts.,True,"The answer can be grounded in [EPS-011] which requires EPS to declare BATT_ONLY and issue RTB to AUTO if APU self-shutdowns during start, and [EPS-024] mandates demonstrating this via fault-injection ",,skipped,False
Which flight data recorder requirement is ultimately referenced by the emergency monitoring requirement cited by the autonomous function verification requirement?,3+-hop,graphrag,azure,none,2,4708,1558,203,1761,FDR-001;FDR-015;SEC-035;AUTO-009;FDR-060;FDR-008;SEC-028;FCC-012;AUTO-010;BIT-002;EMS-006;EMS-021;EMS-033;ENG-037;FCC-009,FDR-001;FDR-015;SEC-035;AUTO-009;FDR-060;FDR-008;SEC-028;FCC-012;AUTO-010;BIT-002;EMS-006;EMS-021;EMS-033;ENG-037;FCC-009,15,0,,,,,False,"The contexts do not contain any autonomous function verification requirement citing an emergency monitoring requirement, so no ultimate FDR reference can be verified.",False,No answer was provided to assess faithfulness; factual claims cannot be verified.,,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,agentic,azure,none,0,21912,4867,890,5757,CDL-040;FMS-022;HMI-037;HMI-030;FMS-003;FMS-024;FCC-007,FCC-001;FCC-007;FCC-048;FCC-C5;FCC-024;FMS-022;FMS-035;FMS-024;FMS-003;ALX2-FMS-001,10,3,continue,semantic,,,False,The answer is empty and does not address the trace or loop-closing behavior from the provided contexts.,False,The answer cannot be evaluated because no answer was provided to assess for faithfulness.,,skipped,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,agentic-graph,azure,none,0,14789,4117,475,4592,AUTO-029;AUTO-040;AUTO-002,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-AUTO-001;STR7-ADS-001,5,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"AUTO-040 specifies that autoland centreline touchdown accuracy is verified by 30 simulated approaches with representative wind, with ≥95% of touchdowns within ±3 m of centreline for Stratos-7 AUTOLAND",,skipped,True
How is compliance shown that 10 Hz health-monitoring tasks do not cause the 50 Hz outer-loop guidance law to exceed its 95%-of-cycles 2 ms jitter limit?,2-hop,agentic,azure,none,2,30914,4941,854,5795,FCC-014;FCC-013;FCC-015;FCC-053,FCC-014;FCC-013;FCC-015;FCC-025;FCC-053;ADS-005;ADS-020;ADS-008;NBC3-ADS-001;SKT1-ADS-001,10,3,continue,semantic,,,False,"The answer is empty and does not state how compliance is shown, while the contexts only specify the timing requirements and guarantee, not a compliance method.",True,"FCC-015 explicitly states that 10 Hz background health-monitoring tasks must not delay the outer-loop guidance law beyond the 2 ms jitter bound per FCC-014, directly supporting compliance demonstratio",,skipped,False
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,agentic,azure,none,1,16819,5359,458,5817,ADS-001;ADS-003;ADS-020;ADS-021,ADS-012;ADS-004;ADS-017;ADS-021;ADS-003;ADS-015;ADS-014;ADS-001;ADS-020;ADS-024,10,3,continue,semantic,,,False,"The contexts contain no SAR mode requirement, no STANDBY/transmitting-state authorization mandate, and no tracing relationship.",False,"No retrieved context mentions a SAR mode, operator authorisation, STANDBY, or a related traceable requirement.",,skipped,True
"Which flight management interface requirement traces through the security control to satisfy the top-level flight management requirement, and what end-to-end rationale links them?",3+-hop,adaptive,azure,none,0,8850,1243,486,1729,SEC-014;SEC-012;HMI-030;HMI-009;SEC-035;HMI-037;FDR-055;SEC-022;ENG-037;FCC-044;FMS-003;FMS-022;FMS-035;HMI-210;SEC-015,SEC-014;SEC-012;HMI-030;HMI-009;SEC-035;HMI-037;FDR-055;SEC-022;ENG-037;FCC-044;FMS-003;FMS-022;FMS-035;HMI-210;SEC-015,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,False,"No context explicitly traces a flight management interface requirement through a security control to a top-level flight management requirement, nor gives an end-to-end rationale.",,skipped,False
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,adaptive,azure,none,2,3891,1341,108,1449,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,APM-037;APM-009;CDL-025;DLNK-016;PWR-035;PWR-018;FCC-055;COMM-016;AUTO-022;EMS-029;FCC-036;GPS-026;INS-035;NAV-026;PLD-028,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not provide the referenced endurance-capacity requirement.,True,APM-037 states laboratory discharge test verifies battery discharge endurance requirement APM-009 for the 30-minute RTB load profile.,,skipped,False
Does the primary essential bus power specification satisfy the flight control computer’s 28 VDC interface and undervoltage requirements?,1-hop,agentic,azure,none,0,12138,2569,609,3178,FCC-045;EPS-014;EPS-006;EPS-012;EPS-002;EPS-010,EPS-014;EPS-012;EPS-006;EPS-010;EPS-002;FCC-045;FCC-001;FCC-007;FCC-038;FCC-029,10,0,sufficient,semantic,,,False,"The contexts support the FCC’s 28 VDC nominal interface and 22–32 V operating range, but do not provide a primary essential bus voltage specification or undervoltage behavior to show it satisfies the ",True,"FCC-045 confirms the FCC requires 28 VDC from the essential bus, with its voltage and undervoltage tolerances specified, which are satisfied by the primary essential bus and its undervoltage protectio",,skipped,False
Which application module requirement provides the 1 Hz battery state-of-charge data that the power subsystem uses to inhibit NORMAL mode entry below 85%?,1-hop,adaptive,azure,none,2,16532,4654,487,5141,EPS-007;EPS-012;EPS-014,EPS-007;EPS-006;EPS-015;EPS-014;EPS-012;ADS-027;ADS-018;ADS-023;ADS-005;NBC3-ADS-001,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",False,The contexts do not contain any application module requirement providing 1 Hz battery SoC data or the 85% NORMAL-mode entry inhibit.,False,No context mentions a requirement providing 1 Hz battery state-of-charge data for the power subsystem or reference to inhibiting NORMAL mode entry below 85%.,,skipped,True
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",2-hop,graphrag,azure,none,2,7244,1727,350,2077,EPS-024;EPS-005;EPS-004;PWR-007;PWR-004;EPS-006;PWR-034;APM-004;APM-010;EMS-016;EMS-032;EPS-011;PWR-006;PWR-032;PWR-033,EPS-024;EPS-005;EPS-004;PWR-007;PWR-004;EPS-006;PWR-034;APM-004;APM-010;EMS-016;EMS-032;EPS-011;PWR-006;PWR-032;PWR-033,15,0,,,,,False,The answer is empty and does not provide any supported response to the question.,True,"The answer can be supported: only P1 and P2 loads remain powered (per PWR-032, EPS-006), and all non-essential bus ties are opened (EPS-006) during battery-only operation after generator and APU failu",,skipped,False
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,agentic-graph,azure,none,2,30998,8548,1292,9840,AUTO-022;EPS-011;GCS-060;FDR-028;EPS-016,ADS-004;ADS-016;ADS-014;ADS-017;ADS-005;EPS-001;EPS-003;EPS-011;EPS-016;EPS-017;ICE-008;ICE-015;ICE-018;ICE-016;ICE-003;STR-022;STR-006;FDR-028;ADS-019,19,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"EPS publishes EPS_STATUS_MSG to FDR per EPS-016, and FDR is required to record EPS_STATUS_MSG per FDR-028; no other propagation or recorder behavior is described in the contexts.",,skipped,True
How do the automated control requirements trace through the radar subsystem dependencies to justify the final referenced automation constraint across the full chain?,3+-hop,graphrag,azure,none,0,12351,1581,781,2362,RADAR-025;AUTO-004;RADAR-017;SAR-003;FCC-004;COMM-018;AUTO-020;ENG-003;AUTO-006;AUTO-027;AUTO-035;AUTO-038;CDL-024;CDL-028;COMM-029,RADAR-025;AUTO-004;RADAR-017;SAR-003;FCC-004;COMM-018;AUTO-020;ENG-003;AUTO-006;AUTO-027;AUTO-035;AUTO-038;CDL-024;CDL-028;COMM-029,15,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported.",True,"The answer is grounded in the context chain: RADAR-017 and RADAR-025 describe radar-EOIR/DAA coupling, which feeds into AUTO-020 for automation constraints, verified by AUTO-038, and traceable through",,skipped,True
"For high-altitude operation to 44,000 ft, what GPS-aided NAV position accuracy limit must the INS still meet?",1-hop,adaptive,azure,none,1,15734,3538,429,3967,NAV-001;NAV-007;NAV-008,SKT1-NAV-001;NAV-016;NAV-007;NAV-008;NAV-015,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=3, trace_kw=False, chain_ind=False, numeric=True)",True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"SKT1-NAV-001 states that in HYBRID mode, position accuracy must be ≤ 25 m CEP, which applies to GPS-aided INS operation up to 44,000 ft as altitude is not restricted in the context.",,skipped,True
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,azure,none,0,4411,1652,167,1819,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,15,0,,,,,True,"BIT-026 points to SAR-019, which defines the SAR health input as transmitter health and fault-word within SAR_STATUS_MSG published at 1 Hz.",True,"SAR_STATUS_MSG fields (mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, fault-word) at 1 Hz per SAR-019 are health inputs to BIT function (per BIT-026) aggregated int",,skipped,True
"How does the engine management requirement trace through fuel system behavior to the cockpit indication requirement, and what fuel-related dependency is fed back into that control path?",3+-hop,adaptive,azure,none,1,8630,1599,494,2093,FUEL-026;FUEL-001;FUEL-002;FUEL-017;FUEL-007;ENG-014;FUEL-016;HMI-135;ENG-001;FUEL-010;FUEL-013;HMI-210;STR-032;EMS-014;FDR-016,FUEL-026;FUEL-001;FUEL-002;FUEL-017;FUEL-007;ENG-014;FUEL-016;HMI-135;ENG-001;FUEL-010;FUEL-013;HMI-210;STR-032;EMS-014;FDR-016,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,"The answer is missing; therefore, there are no claims to evaluate as supported or unsupported.",,skipped,False
How does the HIL GPS-outage test verify the fusion function meets the >60 s reversion and annunciation behavior required by the underlying inertial degraded mode requirement?,2-hop,adaptive,azure,none,0,9343,1314,493,1807,NAV-035;NAV-007;INS-013;NAV-015;INS-051;NAV-008;STR7-NAV-001;FMS-044;EMS-005;FCC-017;FMS-029;INS-014;INS-023;STR7-GPS-001;ADS-015,NAV-035;NAV-007;INS-013;NAV-015;INS-051;NAV-008;STR7-NAV-001;FMS-044;EMS-005;FCC-017;FMS-029;INS-014;INS-023;STR7-GPS-001;ADS-015,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"All claims about HIL GPS-outage test verifying transition and annunciation after >60 s GPS loss, in accordance with the inertial degraded mode requirement, are supported by NAV-035, NAV-007, and INS-0",,skipped,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,adaptive,azure,none,1,3985,584,158,742,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,5,0,,,vanilla,R5: numeric_hint + single_module (DLNK) → top-K,True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",False,No retrieved contexts specify which GNSS frequencies or constellations must remain operable; only GPS is mentioned.,,skipped,False
"For secure UHF voice operation, what encryption/authentication scheme and key-rotation policy apply, and what happens if no valid key is loaded?",2-hop,graphrag,azure,none,2,10834,1575,389,1964,COMM-019;COMM-030;SEC-010;CDL-012;SEC-009;CDL-021;FCC-011;SEC-003_1;APM-033;AUTO-006;AUTO-034;CDL-040;DLNK-013;EMS-009;EMS-030,COMM-019;COMM-030;SEC-010;CDL-012;SEC-009;CDL-021;FCC-011;SEC-003_1;APM-033;AUTO-006;AUTO-034;CDL-040;DLNK-013;EMS-009;EMS-030,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The contexts state UHF voice uses AES-256-GCM encryption and HMAC-SHA-256 authentication per SEC-010, with key rotation as required by CDL-012 policy, and transmit is inhibited if no valid key is load",,skipped,True
"In linked mode, what ground-station command latency supports the command-data link’s 20 Hz command reception and downstream routing?",1-hop,agentic-graph,azure,none,1,14610,4160,449,4609,GCS-006;CDL-011,CDL-011;GCS-006;CDL-009;CDL-038;DLNK-015,5,3,continue,semantic,,,False,The answer is empty and does not state the supported latency values from the contexts.,True,"The contexts specify that in linked mode, command link end-to-end latency shall not exceed 100 ms (CDL-011), supporting 20 Hz (50 ms period) command reception and routing.",,skipped,False
Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,agentic,azure,none,0,21627,6378,819,7197,FMS-020;FCC-004;NAV-001;ADS-001,NBC3-FCC-004;NBC3-FCC-002;FCC-009;FCC-012;FCC-024;NBC3-NAV-001;NAV-017;NAV-035;NAV-012;NAV-006;ADS-010;NBC3-ADS-001;ADS-014;ADS-005;ADS-008,15,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"The continuous conformance monitoring and deviation alerting by the FCC for civil operations is underpinned by 4D trajectory and RTA capability specified in FMS.FMS-020, which is referenced in NBC3-FC",,skipped,False
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",2-hop,graphrag,azure,none,2,6761,1727,299,2026,PWR-006;PWR-034;PWR-007;APM-010;PWR-004;EPS-004;PWR-019;EPS-005;EMS-032;EPS-024;PWR-032;PWR-033;APM-004;APM-009;BIT-040,PWR-006;PWR-034;PWR-007;APM-010;PWR-004;EPS-004;PWR-019;EPS-005;EMS-032;EPS-024;PWR-032;PWR-033;APM-004;APM-009;BIT-040,15,0,,,,,False,The answer is empty and does not answer which loads must drop.,True,"All claims about load shedding during generator loss, maintenance of flight-critical buses, and voltage limits are directly supported by PWR-006, PWR-032, and PWR-034.",,skipped,False
"Which control law requirement, ultimately linked from the fuel system requirement through the payload design trace, is referenced by the same control document and then traced onward to the flight control computer?",3+-hop,graphrag,azure,none,1,6610,1493,268,1761,FUEL-001;FCC-001;AUTO-004;SEC-035;FUEL-017;AUTO-001;COMM-018;CDL-001;CDL-024;COMM-002;COMM-029;DLNK-002;ENG-037;FCC-007;GCS-031,FUEL-001;FCC-001;AUTO-004;SEC-035;FUEL-017;AUTO-001;COMM-018;CDL-001;CDL-024;COMM-002;COMM-029;DLNK-002;ENG-037;FCC-007;GCS-031,15,0,,,,,False,The answer is empty and does not identify any control law requirement from the provided contexts.,False,The answer is missing; no claims in the provided ANSWER to judge for faithfulness.,,skipped,True
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",3+-hop,agentic,azure,none,1,14427,3158,686,3844,FCC-017;NAV-015;NAV-002;FCC-016;INS-020,FCC-007;FCC-017;FCC-016;NBC3-FCC-004;FCC-024;GPS-006;GPS-008;GPS-007;GPS-009;GPS-028;NAV-015;NAV-008;NAV-007;NAV-002;NAV-005,15,0,sufficient,semantic,,,False,"The answer is empty and does not address the question, so it does not provide a supported grounded response.",True,"FCC-017 is a flight control requirement that traces to the GPS subsystem via NAV-015 and establishes a dependency where the FCC switches to GPS-aided AHRS from NAV Fusion if the INS degrades, with end",,skipped,False
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,vanilla,azure,none,2,6133,566,283,849,SEC-014;AUTO-006;CDL-003;CDL-004;GCS-004,SEC-014;AUTO-006;CDL-003;CDL-004;GCS-004,5,0,,,,,False,The answer is empty and does not identify any autonomy requirement traced through the referenced links.,True,"AUTO-006 is traced from SEC.SEC-010, which is referenced in SEC-014 and satisfied by AUTO-006; CDL-003 establishes a data link requirement, but AUTO-006's satisfaction link is explicit in the contexts",,skipped,False
Which security requirement is ultimately traceable from the initial CDL requirement through the referenced FMS and downstream CDL verification chain?,3+-hop,graphrag,azure,none,0,9020,1598,402,2000,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003;SEC-020;SEC-014;SEC-022;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-024;CDL-030,FMS-022;FDR-012;SEC-010;COMM-018;CDL-003;SEC-020;SEC-014;SEC-022;APM-033;AUTO-006;AUTO-034;BIT-033;CDL-012;CDL-024;CDL-030,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,The answer is missing; no claims are made to assess against the contexts.,,skipped,False
"If the ground station sends FCC-directed commands at 20 Hz, how are invalid ranges, rates, sequence numbers, and unknown targets handled before reaching control laws?",2-hop,agentic-graph,azure,none,0,17426,4151,776,4927,FCC-031;FCC-038,FCC-031;FCC-014;FCC-025;FCC-015;FCC-038;ADS-021;ADS-020;ADS-015;ADS-014;ADS-005,10,1,sufficient,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported.",False,"Sequence number, range, and rate validation are addressed, but handling of unknown targets is not covered in the contexts.",,skipped,False
Which flight dynamics verification requirement traces through navigation references to the downstream navigation requirement governing the related guidance behavior?,3+-hop,vanilla,azure,none,0,5941,577,258,835,FMS-004;AUTO-004;GPS-006;NBC3-NAV-001;HMI-005,FMS-004;AUTO-004;GPS-006;NBC3-NAV-001;HMI-005,5,0,,,,,False,The answer is empty and does not identify any requirement from the provided contexts.,False,No context traces a flight dynamics requirement through navigation references to a downstream navigation requirement related to guidance behavior.,,skipped,True
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,agentic,azure,none,2,20373,4520,529,5049,SEC-014;CDL-003;SEC-003;DO-362;CDL-004;AUTO-004,CDL-004;GCS-004;SEC-014;EMS-003;DLNK-003;AUTO-004;CDL-003;SEC-003;NAV-004;ADS-004,10,3,continue,semantic,,,False,The answer is empty and does not identify any autonomy requirement traced through the cited links.,False,"No retrieved context contains explicit traceability links from a specific security control, through a data link requirement via security/autonomy satisfaction links, to an autonomy requirement.",,skipped,True
"What verification demonstrates emergency-mode entry on each triggering fault, including transition timing and operator annunciation performance?",1-hop,adaptive,azure,none,2,12896,3590,365,3955,EMS-034,EMS-034;EPS-024;HMI-120;EMS-005;ENG-008,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=True)",True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",True,"The answer is supported by EMS-034, which describes verification via fault-injection, mode transition within 50 ms, and operator annunciation within 500 ms for emergency-mode entry due to each trigger",,skipped,True
