query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately summarizes the requirements present in the context and correctly identifies that the specific GNSS frequencies and constellations are missing from the excerpts.,1525
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",adaptive,1,2-hop,2026-08-20,True,"All statements in the answer are fully supported by the retrieved contexts, correctly noting that specific GNSS frequencies and constellations are not provided in the text.",1328
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are directly supported by the provided requirement contexts.,1720
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",agentic,1,2-hop,2026-08-20,True,The answer accurately reflects the contents of NAV-028 while correctly identifying the requested details not found in the context.,2238
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",graphrag,1,2-hop,2026-08-20,True,All statements and requirement citations are fully supported by the retrieved contexts.,2735
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",agentic-graph,1,2-hop,2026-08-20,True,"All claims are strictly supported by the provided requirements, and missing parts of the question are accurately identified as absent from the context.",2927
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",adaptive,1,2-hop,2026-08-20,True,"All factual claims are accurately grounded in the retrieved requirements, correctly identifying what is supported and explicitly noting missing aspects.",2465
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved requirement contexts.,1517
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",agentic,1,2-hop,2026-08-20,True,"All claims, requirement citations, and specific operational limits in the answer are directly supported by the provided contexts.",2405
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",graphrag,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are accurately grounded in the retrieved contexts.,2516
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",agentic-graph,1,2-hop,2026-08-20,True,"All claims are fully supported by the provided requirements (EPS-009, EPS-023, FCC-036, FCC-045, FCC-055, and NAV-026).",2837
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",adaptive,1,2-hop,2026-08-20,True,All claims and requirement citations in the answer are directly supported by the retrieved contexts.,3045
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,vanilla,1,2-hop,2026-08-20,True,"All claims regarding DAA resolution coupling, HIL verification tests, engagement latency, and manoeuvre execution rates are directly supported by the retrieved contexts.",1635
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,agentic,1,2-hop,2026-08-20,True,The answer correctly identifies that the retrieved contexts lack requirements for DAA resolution coupling and accurately summarizes only the relevant tangential requirements present in the context.,4086
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,graphrag,1,2-hop,2026-08-20,True,"All claims regarding DAA resolution coupling verification, HIL injection, RA arming, engagement timing, and manoeuvre execution rates are fully supported by the retrieved contexts.",3155
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,agentic-graph,1,2-hop,2026-08-20,True,The answer correctly identifies that the retrieved context lacks requirements for DAA/RA verification and accurately references the available ADS and FCC requirements.,3041
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,adaptive,1,2-hop,2026-08-20,True,"The answer accurately identifies that the retrieved context lacks DAA and RA verification requirements, while correctly citing the execution timing and rate-limiting specifications that are present.",3071
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are accurately derived directly from and supported by the retrieved contexts.,1455
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",agentic,1,2-hop,2026-08-20,True,The answer accurately summarizes the available information from the context and correctly identifies that the specific cyber incident prioritization and subsequent operator actions are not present in ,1537
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",graphrag,1,2-hop,2026-08-20,True,"All claims regarding navigation deweighting, security monitor notification, EMS P1 prioritization, defensive posture actions, and the operator role to decide are fully supported by the retrieved conte",2751
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly notes that emergency management prioritization and specific follow-up operator actions are not covered in the provided requirements,2203
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",adaptive,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,2193
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",vanilla,1,2-hop,2026-08-20,True,"All statements about operator authentication, external GNSS aiding, and interface enforcement are directly supported by the retrieved contexts.",1384
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",agentic,1,2-hop,2026-08-20,True,All claims are strictly supported by requirement GPS-029 in the retrieved context.,952
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",graphrag,1,2-hop,2026-08-20,True,All factual statements in the answer are directly supported by the retrieved contexts.,2542
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",agentic-graph,1,2-hop,2026-08-20,True,All factual claims regarding multi-factor authentication and enforcement ports are directly supported by GPS-029 and SEC-015.,1286
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",adaptive,1,2-hop,2026-08-20,True,All claims are fully supported by requirement [GPS-029] in the retrieved context.,1692
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",vanilla,1,2-hop,2026-08-20,True,All factual claims and citations in the answer are directly supported by the provided context.,1488
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",agentic,1,2-hop,2026-08-20,True,The answer accurately reflects requirement GPS-029 for operator authentication and correctly identifies that the specific interface requirement for the APM ground-maintenance port is absent from the c,1320
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",graphrag,1,2-hop,2026-08-20,True,"All claims regarding GNSS aiding, APM maintenance port specifications, and authentication requirements are fully supported by the provided context.",2356
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately cites the authentication requirement from GPS-029 and correctly states that APM ground-maintenance port requirements are not present in the context.,1385
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",adaptive,1,2-hop,2026-08-20,True,All claims regarding GNSS external aiding authentication under SEC-015 and the APM RS-422 ground-maintenance interface requirements are fully supported by GPS-029 and APM-029.,2219
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",vanilla,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are accurately grounded in the retrieved context.,1795
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",agentic,1,2-hop,2026-08-20,True,"All claims regarding the 50 ms ride-through, transition limits, and hold-up requirements for the FCC, EPS essential bus, and GNSS are fully supported by the retrieved contexts.",2842
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",graphrag,1,2-hop,2026-08-20,True,All claims are accurately grounded in the retrieved requirements.,3267
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",agentic-graph,1,2-hop,2026-08-20,True,"All claims about FCC, EPS, and GNSS 50 ms ride-through, test verifications, and hold-up requirements are fully supported by the retrieved contexts.",2700
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",adaptive,1,2-hop,2026-08-20,True,"All claims regarding FCC-036, essential-bus power provisioning, and GPS hold-up alignment are fully supported by the retrieved contexts.",2328
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",vanilla,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,1535
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",agentic,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved context does not contain information to answer the question and correctly summarizes the available ADS contexts.,1524
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",graphrag,1,2-hop,2026-08-20,True,"All claims regarding the operator-confirmation workflow, full-diff display, routing, and logging requirements are fully supported by the provided requirements.",2733
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",agentic-graph,1,2-hop,2026-08-20,True,All facts and requirement citations in the answer are directly supported by the provided context chunks FMS-022 and HMI-037.,1691
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",adaptive,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,1547
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",vanilla,1,2-hop,2026-08-20,True,"All statements regarding the BATT_ONLY mode transition, powered loads, and bus-tie state changes are directly supported by the provided requirements.",1477
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",agentic,1,2-hop,2026-08-20,True,"All factual statements regarding mode transitions, powered loads, bus-tie states, and isolation conditions are fully supported by the retrieved contexts.",1465
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",graphrag,1,2-hop,2026-08-20,True,"All stated bus-tie changes, load retention details, and test transition logic are accurately grounded in EPS-006, EPS-011, EPS-024, and PWR-032.",2859
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",agentic-graph,1,2-hop,2026-08-20,True,"All statements regarding powered loads, bus tie state changes, mode definitions, and recovery behavior are fully supported by the retrieved contexts.",1421
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",adaptive,1,2-hop,2026-08-20,True,"All factual statements regarding retained loads, bus tie changes, and associated conditions are accurately grounded in the retrieved context requirements.",1763
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",vanilla,1,2-hop,2026-08-20,True,"All claims regarding encryption, authentication, fuel commands, and key-rotation rules are fully supported by the provided contexts.",1516
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",agentic,1,2-hop,2026-08-20,True,"All claims regarding encryption, authentication, key rotation, and fuel command interfaces are fully supported by FUEL-025, CDL-012, and SEC-010.",1507
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",graphrag,1,2-hop,2026-08-20,True,"All factual claims regarding encryption, authentication, key rotation, and fuel command interfaces are fully supported by the retrieved contexts.",2648
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",agentic-graph,1,2-hop,2026-08-20,True,"All claims regarding encryption, authentication, and key-rotation rules are fully supported by FUEL-025, CDL-012, and SEC-010.",1729
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",adaptive,1,2-hop,2026-08-20,True,"All claims regarding the encryption, authentication, and key-rotation specifications are fully supported by the provided requirement contexts.",1559
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",vanilla,1,2-hop,2026-08-20,True,The answer accurately cites the retrieved requirements and correctly identifies that the specific 60-minute HIL recorder coverage check is not present in the context.,1471
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",agentic,1,2-hop,2026-08-20,True,"All requirement citations, rates, and source linkages are fully supported by AUTO-031, HMI-060, and FDR-016, and the answer accurately notes that no specific coverage check procedure is detailed in th",1902
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",graphrag,1,2-hop,2026-08-20,True,"All claims are supported by the provided requirements, and the answer accurately notes that specific details regarding the 60-minute test procedure are absent from the context.",2571
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately reflects the content of the provided requirements and correctly identifies that the specific 60-minute HIL recorder coverage check is not defined in the context.,1273
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",adaptive,1,2-hop,2026-08-20,True,The answer accurately reflects the contents of AUTO-031 and HMI-060 while correctly acknowledging that the context does not define a 60-minute HIL recorder coverage check procedure.,1567
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,vanilla,1,2-hop,2026-08-20,True,Every claim and requirement citation in the answer is directly supported by the retrieved contexts.,1377
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,agentic,1,2-hop,2026-08-20,True,All factual claims and requirement references are directly supported by the retrieved context.,3002
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,graphrag,1,2-hop,2026-08-20,True,"All claims regarding message rates, interfaces, aggregation flows, and scope exclusions are directly supported by the retrieved requirements.",2458
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,agentic-graph,1,2-hop,2026-08-20,True,"All claims regarding the FCC BIT reporting, FDR recording rate, and BIT subsystem aggregation and publication are fully supported by the provided requirements.",3308
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,adaptive,1,2-hop,2026-08-20,True,All factual statements and requirement citations in the answer are directly supported by the retrieved contexts.,2384
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",vanilla,1,2-hop,2026-08-20,True,"All factual claims regarding the LRUs, hold-up requirements, and verification test procedures are fully supported by the provided contexts.",1717
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",agentic,1,2-hop,2026-08-20,True,"All factual claims, LRU identifications, requirement details, and verification methods are fully supported by the provided contexts.",2730
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",graphrag,1,2-hop,2026-08-20,True,"All listed LRUs and verification details are fully supported by the provided requirements PWR-018, PWR-035, FCC-055, FCC-036, and CDL-025.",3163
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",agentic-graph,1,2-hop,2026-08-20,True,"All listed LRUs, verification methods, and related constraints are directly supported by the provided contexts.",1854
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",adaptive,1,2-hop,2026-08-20,True,"All listed LRUs, requirements, and verification procedures are fully supported by the retrieved contexts.",2539
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are fully supported by the provided requirement contexts.,1381
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",agentic,1,2-hop,2026-08-20,True,The answer accurately summarizes the available EPS requirements and correctly states that specific single-generator load-drop requirements are not defined in the context.,1730
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",graphrag,1,2-hop,2026-08-20,True,"All claims regarding load shedding, transition timing, bus limits, and verification requirements are fully supported by the retrieved contexts.",2320
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",agentic-graph,1,2-hop,2026-08-20,True,"All factual statements, requirement citations, and acknowledged limitations are accurately supported by the retrieved contexts.",1841
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",adaptive,1,2-hop,2026-08-20,True,All statements and requirement citations accurately reflect the provided contexts and correctly note the absence of explicit requirements for standard single-generator transition shedding.,1546
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",vanilla,1,2-hop,2026-08-20,True,All factual claims are directly supported by the retrieved contexts.,1453
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",agentic,1,2-hop,2026-08-20,True,All statements in the answer accurately reflect the provided requirement ALX2-FCC-003 and correctly note the details absent from the context.,2424
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",graphrag,1,2-hop,2026-08-20,False,"The answer cites requirement ID AUTO-003, which is not present in the retrieved contexts (the context requirement is ALX2-AUTO-003).",3685
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",agentic-graph,1,2-hop,2026-08-20,True,"All factual claims are accurately supported by the retrieved contexts, and the answer correctly identifies that the specific altitude hold and 95% power details are absent from the provided context.",2775
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",adaptive,1,2-hop,2026-08-20,True,"The answer accurately reflects the contents of the retrieved requirements, correctly citing ALX2-FCC-003 and ADS-002 while noting the absence of details regarding altitude hold and 95% power.",2754
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",vanilla,1,2-hop,2026-08-20,True,"All claims in the answer regarding the LOST_LINK operator warning, command inhibit, RTB behavior, and authenticated rally point updates are fully supported by GCS-007, AUTO-022, and EMS-015.",1347
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",agentic,1,2-hop,2026-08-20,True,All statements in the answer are directly supported by the retrieved contexts.,1352
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",graphrag,1,2-hop,2026-08-20,True,"All claims regarding GCS warning, command inhibition, and rally point RTB behavior are fully supported by the retrieved contexts.",2254
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",agentic-graph,1,2-hop,2026-08-20,True,"All claims in the answer are fully supported by the retrieved contexts GCS-007, EMS-015, and AUTO-022.",1491
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",adaptive,1,2-hop,2026-08-20,True,"All claims regarding the GCS warnings, command inhibits, RTB timing, and rally point management are fully supported by the retrieved contexts.",1403
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",vanilla,1,2-hop,2026-08-20,True,All statements and requirement details match the provided contexts ENG-017 and ENG-030 without introducing unsupported external claims.,1477
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",agentic,1,2-hop,2026-08-20,True,"The answer accurately states that the retrieved context contains no information about thrust-to-surface coordination or N1 reserve limits, and all cited ICE requirements are completely supported.",2790
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",graphrag,1,2-hop,2026-08-20,True,All statements in the answer are directly supported by the retrieved contexts ENG-017 and ENG-030 without introducing unsupported claims.,2401
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately states that the requested concepts are absent from the context and correctly summarizes the related retrieved requirements without introducing unsupported claims.,2904
"On Stratos-7, how does the thrust-to-surface coordination logic at high N1 support compliance with the N1 reserve limit during takeoff and emergency power?",adaptive,1,2-hop,2026-08-20,True,The answer accurately reflects the retrieved requirements and correctly identifies that the specific thrust-to-surface coordination logic for Stratos-7 is not present in the context.,3082
"How do lateral-guidance accuracy requirements constrain autopilot roll and throttle targets through the FCC flight-control command limits across enroute, terminal, and approach phases?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are fully supported by and accurately derived from the retrieved context requirements.,2092
"How do lateral-guidance accuracy requirements constrain autopilot roll and throttle targets through the FCC flight-control command limits across enroute, terminal, and approach phases?",agentic,1,2-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify the information missing from the context.,2894
"How do lateral-guidance accuracy requirements constrain autopilot roll and throttle targets through the FCC flight-control command limits across enroute, terminal, and approach phases?",graphrag,1,2-hop,2026-08-20,True,All claims are fully supported by the retrieved requirement contexts.,3598
"How do lateral-guidance accuracy requirements constrain autopilot roll and throttle targets through the FCC flight-control command limits across enroute, terminal, and approach phases?",agentic-graph,1,2-hop,2026-08-20,True,"The answer accurately reflects the retrieved contexts, correctly citing the available requirements and identifying what phase-specific details are missing.",2377
"How do lateral-guidance accuracy requirements constrain autopilot roll and throttle targets through the FCC flight-control command limits across enroute, terminal, and approach phases?",adaptive,1,2-hop,2026-08-20,True,All claims in the answer are accurate and fully supported by the retrieved requirement contexts.,1987
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",vanilla,1,2-hop,2026-08-20,True,"All claims, citations, and notes about missing context are accurately grounded in the retrieved requirements.",1493
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",agentic,1,2-hop,2026-08-20,True,All factual statements and requirement citations are accurately supported by the provided retrieved contexts.,3017
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",graphrag,1,2-hop,2026-08-20,True,"All claims, requirement IDs, and message field details are accurately derived from the retrieved contexts.",2960
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",agentic-graph,1,2-hop,2026-08-20,True,All statements and requirement citations are fully supported by and accurately derived from the retrieved context.,1680
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",adaptive,1,2-hop,2026-08-20,True,All claims in the answer are fully supported by the provided requirement contexts.,2096
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",vanilla,1,2-hop,2026-08-20,True,All claims in the answer are strictly supported by the retrieved requirement contexts.,1461
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",agentic,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved contexts lack information about flight-plan uploads and firmware update signature controls.,1941
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",graphrag,1,2-hop,2026-08-20,True,"All claims in the answer are directly supported by requirements BIT-033, SEC-020, SEC-022, and FMS-035.",2341
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks information on flight-plan uploads and firmware signing while correctly summarizing the relevant provided requirements.,2156
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",adaptive,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks information to answer the question and correctly summarizes the only related requirement.,1761
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",vanilla,1,2-hop,2026-08-20,True,"All factual statements in the answer are strictly supported by the retrieved contexts, and it correctly identifies the absence of crypto/key-retention requirements.",1559
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",agentic,1,2-hop,2026-08-20,True,The answer accurately acknowledges the missing information from the retrieved context and only makes claims directly supported by the provided requirements.,3491
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",graphrag,1,2-hop,2026-08-20,True,"All claims are strictly supported by the provided requirements, and the answer accurately acknowledges the missing crypto and key-retention contexts.",2473
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",agentic-graph,1,2-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain the requested crypto and autopilot requirements, and correctly summarizes the provided ADS and ICE contexts.",2181
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",adaptive,1,2-hop,2026-08-20,True,All factual statements and requirement citations are fully grounded in and supported by the retrieved contexts.,6438
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,vanilla,1,2-hop,2026-08-20,True,All claims in the answer are directly supported by and accurately cite the provided requirements.,1509
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,agentic,1,2-hop,2026-08-20,True,"All factual claims in the answer are directly supported by the retrieved contexts, and absence of specific flutter-margin numbers is correctly noted.",1731
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,graphrag,1,2-hop,2026-08-20,True,All statements and requirement citations in the answer are fully supported by the provided context chunks.,2236
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,agentic-graph,1,2-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved context requirements and accurately reference the provided requirement IDs.,1809
How are the inertial-measurement structural-notch filters validated using ground-vibration data and in-flight flutter testing to show adequate damping through the required flutter-clearance margin?,adaptive,1,2-hop,2026-08-20,True,"All factual claims and citations are directly supported by the retrieved contexts, and unmentioned details are accurately identified as absent.",1677
"For the flight data recorder’s mandatory engine-parameter logging, which engine status message fields must be captured, and at what recorder rate versus publication rate?",vanilla,1,2-hop,2026-08-20,True,"The answer accurately reflects the publication rate (20 Hz) and recording rate (1 Hz) and correctly notes that the specific message fields are defined in ENG-038, which is not provided.",2115
"For the flight data recorder’s mandatory engine-parameter logging, which engine status message fields must be captured, and at what recorder rate versus publication rate?",agentic,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks engine-parameter logging requirements and correctly summarizes the available ICE status and event logging contexts.,1265
