query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
What is the region of the country of Sa Thầy and the territory of the Zone 5 Military Museam located?,2-hop,graphrag,azure,none,0,1808,1373,118,1491,MQ-124-P03;MQ-124-P11;MQ-124-P14,MQ-124-P11;MQ-084-P00;MQ-124-P03;MQ-124-P17;MQ-089-P03;MQ-084-P09;MQ-089-P04;MQ-099-P18;MQ-124-P14;MQ-084-P05;MQ-089-P13;MQ-099-P07;MQ-099-P12,13,,,,,,1.0,1.0,1.0,1.0,0.2308,3,3,2,2-hop,False
Who played the man named identically to the singer of Is She Really Going Out With Him in the movie about the composer of Speechless?,2-hop,graphrag,azure,none,0,2874,2328,247,2575,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-119-P09;MQ-125-P04;MQ-103-P10;MQ-119-P02;MQ-125-P00,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-053-P09;MQ-053-P16;MQ-119-P15;MQ-118-P15;MQ-006-P11;MQ-103-P10;MQ-119-P02;MQ-125-P00;MQ-119-P09;MQ-125-P04,13,,,,,,0.375,1.0,0.5455,1.0,0.2308,8,3,2,2-hop,False
What is the abbreviated form of the name of the country where Alfred Kurella hails from?,2-hop,graphrag,azure,none,0,1690,1494,116,1610,MQ-001-P10;MQ-126-P08;MQ-126-P11;MQ-126-P17,MQ-001-P10;MQ-126-P08;MQ-182-P02;MQ-016-P12;MQ-071-P14;MQ-015-P02;MQ-195-P02;MQ-032-P01;MQ-195-P01;MQ-195-P00;MQ-126-P11;MQ-195-P18;MQ-126-P17,13,,,,,,0.75,1.0,0.8571,1.0,0.2308,4,3,2,2-hop,False
Who is the president of the newly declared independent country that formed the Timor Leste Commission of Truth and Friendship with the country where Pantar is found?,2-hop,graphrag,azure,none,0,1856,2200,114,2314,MQ-127-P06;MQ-094-P00;MQ-094-P11,MQ-094-P11;MQ-127-P07;MQ-094-P00;MQ-127-P02;MQ-127-P15;MQ-094-P06;MQ-127-P11;MQ-094-P14;MQ-127-P06;MQ-094-P07,10,,,,,,0.3333,0.3333,0.3333,1.0,0.3,3,3,2,2-hop,False
"What franchise of the pro soccer organization headquartered in New York, is based in the city that produced the album considered the true portrait of the No Wave movement?",2-hop,graphrag,azure,none,0,1795,1933,155,2088,MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P05,MQ-128-P05;MQ-128-P03;MQ-128-P11;MQ-050-P11;MQ-128-P17;MQ-128-P01;MQ-159-P11;MQ-193-P03;MQ-193-P12;MQ-159-P06;MQ-159-P17;MQ-159-P04;MQ-193-P11,13,,,,,,0.75,1.0,0.8571,1.0,0.2308,4,3,2,2-hop,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,1412,1703,83,1786,MQ-129-P04;MQ-109-P14,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-134-P09;MQ-100-P08,8,,,,,,0.0,0.0,0.0,0.0,0.0,2,3,2,2-hop,False
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,graphrag,azure,none,0,3235,1390,270,1660,MQ-130-P02;MQ-130-P03;MQ-126-P17;MQ-126-P11;MQ-130-P13,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05;MQ-150-P06;MQ-126-P04;MQ-130-P11;MQ-126-P11;MQ-130-P13;MQ-126-P08,11,,,,,,0.6,1.0,0.75,1.0,0.2727,5,3,2,2-hop,False
"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?",2-hop,graphrag,azure,none,0,2418,1621,206,1827,MQ-131-P02;MQ-131-P01;MQ-131-P13,MQ-131-P02;MQ-131-P12;MQ-131-P18;MQ-037-P10;MQ-131-P16;MQ-131-P06;MQ-037-P17;MQ-131-P00;MQ-131-P01;MQ-131-P13,10,,,,,,1.0,1.0,1.0,1.0,0.3,3,3,2,2-hop,False
What is the birthplace of the man who does the voice of Stan on the series that includes the episode The Hobbit?,2-hop,graphrag,azure,none,0,1893,1803,100,1903,MQ-132-P00;MQ-132-P07,MQ-132-P12;MQ-132-P01;MQ-104-P01;MQ-132-P00;MQ-104-P00;MQ-132-P18;MQ-104-P02;MQ-132-P03;MQ-132-P07;MQ-132-P09,10,,,,,,1.0,0.6667,0.8,1.0,0.3,2,3,2,2-hop,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,graphrag,azure,none,0,1857,1735,134,1869,MQ-123-P05;MQ-133-P07,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05;MQ-133-P04;MQ-133-P03;MQ-133-P12;MQ-133-P07;MQ-133-P19,10,,,,,,0.5,0.3333,0.4,1.0,0.3,2,3,2,2-hop,False
How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,3+-hop,graphrag,azure,none,0,2313,1504,160,1664,MQ-100-P12;MQ-109-P14,MQ-100-P12;MQ-129-P01;MQ-109-P18;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P14,8,,,,,,0.0,0.0,0.0,0.0,0.0,2,4,3,3+-hop,False
"Who was the second pick in the 1999 draft of the organization, that includes the team with the most titles, in the event preceding the awarding of the MLB MVP?",3+-hop,graphrag,azure,none,0,2216,2834,145,2979,MQ-159-P04;MQ-193-P12;MQ-135-P10,MQ-159-P07;MQ-193-P15;MQ-159-P04;MQ-135-P17;MQ-193-P18;MQ-135-P10;MQ-135-P07;MQ-193-P05;MQ-193-P11;MQ-193-P12;MQ-135-P02;MQ-159-P06;MQ-135-P16,13,,,,,,0.3333,0.25,0.2857,1.0,0.3077,3,4,3,3+-hop,False
When was the region immediately north of the region of the country in Strangers No More and the Persian Gulf established?,3+-hop,graphrag,azure,none,0,2708,1318,172,1490,MQ-167-P16;MQ-136-P02,MQ-136-P00;MQ-167-P18;MQ-051-P10;MQ-136-P13;MQ-167-P16;MQ-136-P02;MQ-136-P15;MQ-167-P14,8,,,,,,0.0,0.0,0.0,0.0,0.0,2,4,3,3+-hop,False
What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,3+-hop,graphrag,azure,none,0,1820,1067,119,1186,MQ-142-P09;MQ-137-P09,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17;MQ-101-P12;MQ-137-P09;MQ-123-P12,8,,,,,,0.0,0.0,0.0,0.0,0.0,2,4,3,3+-hop,False
Country A developed the ZH-29 and invaded Country B because their military branch that the Air Defense Artillery is a branch of was unprepared. Country B was the only communist country to have an embassy where?,3+-hop,graphrag,azure,none,0,2261,1503,167,1670,MQ-138-P14;MQ-138-P02;MQ-138-P13;MQ-138-P04,MQ-138-P14;MQ-075-P19;MQ-075-P14;MQ-138-P04;MQ-147-P00;MQ-147-P06;MQ-138-P03;MQ-150-P11;MQ-138-P02;MQ-147-P05;MQ-138-P13;MQ-147-P16,12,,,,,,1.0,1.0,1.0,1.0,0.3333,4,4,3,3+-hop,False
How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,3+-hop,graphrag,azure,none,0,2028,2212,141,2353,MQ-196-P11;MQ-139-P07;MQ-092-P04,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-111-P04;MQ-162-P14;MQ-168-P09;MQ-179-P04;MQ-111-P16;MQ-168-P16;MQ-139-P15;MQ-196-P14;MQ-162-P10;MQ-179-P11,13,,,,,,0.3333,0.25,0.2857,0.5,0.1538,3,4,3,3+-hop,False
What shares a border with the city where the person who went to the state where the 951 area code is used during the gold rush works?,3+-hop,graphrag,azure,none,0,2125,1495,132,1627,MQ-140-P16;MQ-192-P04;MQ-140-P07,MQ-140-P16;MQ-192-P04;MQ-140-P07;MQ-005-P04;MQ-151-P00;MQ-197-P12;MQ-183-P05;MQ-174-P17;MQ-140-P06;MQ-192-P16;MQ-140-P11;MQ-197-P00;MQ-151-P07,13,,,,,,0.6667,0.5,0.5714,1.0,0.3077,3,4,3,3+-hop,False
When did the birthplace of the Live and Beyond performer become the capitol of the state Knowles was from?,3+-hop,graphrag,azure,none,0,2148,2234,153,2387,MQ-198-P11;MQ-194-P02;MQ-155-P18;MQ-195-P01,MQ-198-P11;MQ-144-P07;MQ-026-P04;MQ-155-P18;MQ-195-P01;MQ-194-P02;MQ-173-P02;MQ-154-P17;MQ-195-P02;MQ-155-P17;MQ-195-P00;MQ-155-P16;MQ-195-P18,13,,,,,,0.0,0.0,0.0,0.0,0.0,4,4,3,3+-hop,False
Where does the body of water by the city where the Southeast Library designer died empty into the Gulf of Mexico?,3+-hop,graphrag,azure,none,0,2158,1532,155,1687,MQ-142-P14;MQ-142-P09,MQ-142-P06;MQ-142-P03;MQ-142-P02;MQ-142-P14;MQ-142-P09;MQ-142-P08;MQ-184-P00;MQ-142-P04;MQ-142-P01;MQ-142-P05,10,,,,,,0.5,0.25,0.3333,0.75,0.3,2,4,3,3+-hop,False
"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",3+-hop,graphrag,azure,none,0,2047,2717,158,2875,MQ-150-P00;MQ-143-P14;MQ-143-P10;MQ-143-P13,MQ-073-P18;MQ-143-P07;MQ-150-P00;MQ-073-P07;MQ-143-P12;MQ-055-P16;MQ-150-P16;MQ-143-P11;MQ-143-P14;MQ-143-P10;MQ-143-P13;MQ-150-P13;MQ-073-P08,13,,,,,,0.75,0.75,0.75,1.0,0.3077,4,4,3,3+-hop,False
Who won the Indy car race in the largest city and capitol of the state where the Oh Yeah performer is from?,3+-hop,graphrag,azure,none,0,1955,2095,119,2214,MQ-144-P19;MQ-144-P17;MQ-144-P09,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P13;MQ-198-P17;MQ-177-P01;MQ-144-P19;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-181-P10,13,,,,,,1.0,0.75,0.8571,0.75,0.2308,3,4,3,3+-hop,False
"The German priest, who wanted Abraham Shimonaya's religious denomination to reform, preached a sermon on Marian devotion soon before his death in which German state?",3+-hop,graphrag,azure,none,0,2200,3362,166,3528,MQ-145-P18;MQ-145-P15;MQ-146-P03;MQ-145-P04;MQ-146-P04,MQ-145-P18;MQ-073-P06;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-146-P08;MQ-150-P14;MQ-145-P15;MQ-146-P03;MQ-188-P15;MQ-175-P05;MQ-146-P04,13,,,,,,0.6,0.75,0.6667,0.75,0.2308,5,4,3,3+-hop,False
Where is the district that the person who wanted to reform and address Bernhard Lichtenberg's religion preached a sermon on Marian devotion before his death located?,3+-hop,graphrag,azure,none,0,1754,3462,97,3559,MQ-153-P17;MQ-175-P11;MQ-145-P16,MQ-146-P08;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-153-P17;MQ-182-P10;MQ-145-P15;MQ-146-P03;MQ-188-P15;MQ-175-P05;MQ-153-P09;MQ-145-P16,13,,,,,,0.0,0.0,0.0,0.75,0.2308,3,4,3,3+-hop,False
Where is the embassy in the only communist country whose military branch helping the Old West's inadequate local police was unprepared for invasion of the country conquered by the Pact?,3+-hop,graphrag,azure,none,0,3536,1529,327,1856,MQ-138-P04;MQ-147-P00;MQ-147-P06;MQ-117-P01;MQ-186-P18;MQ-150-P11;MQ-138-P03;MQ-138-P02;MQ-147-P05;MQ-147-P16;MQ-138-P13,MQ-147-P06;MQ-117-P01;MQ-186-P18;MQ-150-P11;MQ-138-P03;MQ-138-P04;MQ-147-P00;MQ-117-P08;MQ-138-P02;MQ-147-P05;MQ-147-P16;MQ-138-P13;MQ-138-P14,13,,,,,,0.3636,1.0,0.5333,1.0,0.3077,11,4,3,3+-hop,False
How many ethnic minorities were looked at differently where the only group larger than the record label of The Lost Trident Sessions is headquartered?,3+-hop,graphrag,azure,none,0,1851,1362,134,1496,MQ-148-P08;MQ-148-P06;MQ-148-P19,MQ-148-P08;MQ-024-P11;MQ-111-P12;MQ-160-P03;MQ-088-P06;MQ-024-P15;MQ-199-P04;MQ-199-P18;MQ-148-P06;MQ-148-P17;MQ-148-P19,11,,,,,,1.0,0.75,0.8571,1.0,0.3636,3,4,3,3+-hop,False
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,3+-hop,graphrag,azure,none,0,1536,1272,89,1361,MQ-149-P04,MQ-149-P04;MQ-096-P11;MQ-071-P02;MQ-071-P05;MQ-194-P13;MQ-154-P00;MQ-000-P03;MQ-078-P00;MQ-149-P15;MQ-149-P11;MQ-154-P05;MQ-194-P04;MQ-154-P11,13,,,,,,1.0,0.25,0.4,0.75,0.2308,1,4,3,3+-hop,False
"The People's Socialist Republic of Albania was a member of an organization which was dissolved in Country A. Who invaded the country where many expelled French Jews relocated, other than Country A?",3+-hop,graphrag,azure,none,0,2301,1856,175,2031,MQ-147-P06;MQ-073-P18;MQ-143-P07;MQ-147-P04,MQ-001-P11;MQ-169-P17;MQ-015-P07;MQ-147-P04;MQ-073-P18;MQ-143-P07;MQ-172-P00;MQ-147-P00;MQ-147-P06;MQ-147-P05,10,,,,,,0.0,0.0,0.0,0.0,0.0,4,4,3,3+-hop,False
What county shares a border with the county where the singer of Hungry Eyes from the movie Dirty Dancing was born?,3+-hop,graphrag,azure,none,0,1789,1312,132,1444,MQ-151-P12;MQ-180-P18;MQ-029-P06;MQ-165-P19;MQ-149-P10,MQ-151-P12;MQ-151-P14;MQ-180-P18;MQ-029-P06;MQ-165-P19;MQ-149-P10;MQ-007-P05;MQ-000-P14;MQ-151-P07;MQ-151-P00;MQ-151-P13,11,,,,,,0.2,0.25,0.2222,1.0,0.3636,5,4,3,3+-hop,False
"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",3+-hop,graphrag,azure,none,0,2134,1483,165,1648,MQ-152-P16;MQ-152-P14;MQ-152-P06,MQ-152-P06;MQ-075-P05;MQ-150-P11;MQ-138-P03;MQ-147-P06;MQ-117-P01;MQ-186-P18;MQ-075-P19;MQ-147-P05;MQ-152-P14;MQ-152-P16;MQ-147-P00;MQ-147-P16,13,,,,,,1.0,0.75,0.8571,0.75,0.2308,3,4,3,3+-hop,False
Who married the man who wanted to reform the institution behind the denomination constituting 12.6% of Christians in New Zealand?,3+-hop,graphrag,azure,none,0,1310,2544,82,2626,MQ-153-P13;MQ-153-P17;MQ-153-P09,MQ-153-P13;MQ-153-P15;MQ-183-P17;MQ-153-P08;MQ-175-P13;MQ-188-P13;MQ-146-P19;MQ-104-P12;MQ-153-P09;MQ-153-P17;MQ-153-P02;MQ-104-P03;MQ-104-P06,13,,,,,,1.0,0.75,0.8571,1.0,0.3077,3,4,3,3+-hop,False
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,3+-hop,graphrag,azure,none,0,1569,1306,96,1402,MQ-154-P11;MQ-154-P05;MQ-180-P18;MQ-165-P19,MQ-154-P11;MQ-154-P05;MQ-194-P04;MQ-154-P06;MQ-154-P15;MQ-154-P07;MQ-180-P18;MQ-165-P19;MQ-194-P10;MQ-154-P16;MQ-194-P03;MQ-154-P00;MQ-194-P13,13,,,,,,0.5,0.5,0.5,1.0,0.3077,4,4,3,3+-hop,False
When did the city where Hillcrest High School is located become capitol of the state in which a statue of a Latin mother goddess is located?,3+-hop,graphrag,azure,none,0,1691,2430,143,2573,MQ-155-P16;MQ-155-P17;MQ-155-P18,MQ-155-P16;MQ-155-P17;MQ-086-P11;MQ-165-P11;MQ-082-P15;MQ-155-P18;MQ-195-P01;MQ-097-P15;MQ-155-P04;MQ-195-P02;MQ-082-P09;MQ-195-P00;MQ-082-P10,13,,,,,,1.0,0.75,0.8571,1.0,0.3077,3,4,3,3+-hop,False
When did Burma change its name to the country on the natural boundary between the country that hosted the tournament and the country where That Dam is from?,3+-hop,graphrag,azure,none,0,2138,1821,166,1987,MQ-156-P15;MQ-189-P00;MQ-139-P13,MQ-156-P15;MQ-156-P11;MQ-189-P00;MQ-139-P13;MQ-179-P00;MQ-196-P12;MQ-164-P07;MQ-176-P14;MQ-189-P07;MQ-156-P08;MQ-164-P16;MQ-176-P05;MQ-139-P15,13,,,,,,0.3333,0.25,0.2857,0.5,0.1538,3,4,3,3+-hop,False
What is the seat of the county sharing a border with the county where Don Werner was born?,3+-hop,graphrag,azure,none,0,1958,1425,148,1573,MQ-157-P00;MQ-149-P15;MQ-157-P02;MQ-157-P17;MQ-149-P18,MQ-157-P00;MQ-019-P05;MQ-152-P17;MQ-130-P08;MQ-149-P11;MQ-157-P12;MQ-039-P00;MQ-055-P01;MQ-157-P17;MQ-149-P18;MQ-149-P15;MQ-157-P02;MQ-149-P04,13,,,,,,0.6,0.75,0.6667,1.0,0.3077,5,4,3,3+-hop,False
In which county is the city sharing a border with the capitol of the state where WYFG is located?,3+-hop,graphrag,azure,none,0,1861,1474,118,1592,MQ-158-P02;MQ-158-P13,MQ-140-P03;MQ-192-P09;MQ-158-P02;MQ-183-P14;MQ-105-P06;MQ-070-P13;MQ-195-P03;MQ-077-P03;MQ-158-P06;MQ-158-P13,10,,,,,,1.0,0.5,0.6667,0.75,0.3,2,4,3,3+-hop,False
When is opening day of the season of the league that the team that has the most titles from the competition they gave out MVP awards after?,3+-hop,graphrag,azure,none,0,2154,2562,187,2749,MQ-193-P18;MQ-159-P04;MQ-135-P17;MQ-159-P06;MQ-193-P12;MQ-135-P16;MQ-159-P11;MQ-159-P08,MQ-159-P08;MQ-159-P13;MQ-193-P18;MQ-159-P04;MQ-135-P17;MQ-120-P12;MQ-120-P17;MQ-159-P07;MQ-159-P06;MQ-193-P12;MQ-135-P16;MQ-159-P11;MQ-135-P10,13,,,,,,0.375,0.75,0.5,0.75,0.2308,8,4,3,3+-hop,False
What day is the Feast in the city where the headquarters of the only group larger than Desde El Principio's record label held on?,3+-hop,graphrag,azure,none,0,2111,1386,173,1559,MQ-160-P01;MQ-199-P03;MQ-160-P07;MQ-199-P08,MQ-160-P01;MQ-199-P03;MQ-024-P19;MQ-199-P12;MQ-024-P12;MQ-160-P09;MQ-088-P02;MQ-020-P18;MQ-160-P08;MQ-160-P07;MQ-199-P08;MQ-199-P10,12,,,,,,0.5,0.5,0.5,0.75,0.25,4,4,3,3+-hop,False
When did the country with a co-official language used in the film titled after the city that is the final resting place of Tito first attend the Olympics games?,3+-hop,graphrag,azure,none,0,2135,1763,159,1922,MQ-161-P03;MQ-161-P01;MQ-161-P09;MQ-161-P13,MQ-161-P13;MQ-169-P17;MQ-161-P03;MQ-161-P05;MQ-127-P18;MQ-094-P18;MQ-169-P04;MQ-055-P07;MQ-161-P01;MQ-161-P09;MQ-169-P14;MQ-169-P13,12,,,,,,1.0,1.0,1.0,1.0,0.3333,4,4,3,3+-hop,False
How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,3+-hop,graphrag,azure,none,0,2538,1617,214,1831,MQ-189-P16;MQ-139-P03;MQ-196-P02;MQ-179-P13;MQ-162-P05;MQ-168-P02;MQ-189-P12;MQ-139-P08,MQ-189-P16;MQ-139-P03;MQ-196-P02;MQ-179-P13;MQ-162-P05;MQ-168-P02;MQ-189-P12;MQ-139-P08,8,,,,,,0.0,0.0,0.0,0.0,0.0,8,4,3,3+-hop,False
Who's the son of the Italian navigator who explored the eastern coast of the continent Manuel Balbi was born in?,3+-hop,graphrag,azure,none,0,1922,1513,182,1695,MQ-163-P11;MQ-163-P16;MQ-163-P00,MQ-163-P11;MQ-163-P00;MQ-163-P04;MQ-163-P18;MQ-163-P10;MQ-163-P08;MQ-163-P19;MQ-163-P03;MQ-163-P16;MQ-163-P09,10,,,,,,1.0,0.75,0.8571,1.0,0.4,3,4,3,3+-hop,False
What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,3+-hop,graphrag,azure,none,0,1531,1345,103,1448,MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-176-P01;MQ-156-P12;MQ-164-P06,MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-164-P03;MQ-171-P12;MQ-176-P01;MQ-156-P12;MQ-164-P06,8,,,,,,0.0,0.0,0.0,0.0,0.0,6,4,3,3+-hop,False
In what county is the city that shares a border with the capital of the state where Levi Casey was born?,3+-hop,graphrag,azure,none,0,1914,2222,137,2359,MQ-165-P13;MQ-165-P02,MQ-165-P13;MQ-195-P02;MQ-155-P18;MQ-195-P01;MQ-177-P17;MQ-180-P13;MQ-198-P04;MQ-166-P19;MQ-165-P15;MQ-165-P02;MQ-195-P18;MQ-155-P16;MQ-195-P00,13,,,,,,1.0,0.5,0.6667,0.75,0.2308,2,4,3,3+-hop,False
Who won the Indy car race in the largest city and capital of the state where the performer of Tijuana Moods was born?,3+-hop,graphrag,azure,none,0,1980,1898,161,2059,MQ-166-P12;MQ-181-P09;MQ-144-P02;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-166-P12;MQ-181-P09;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P19;MQ-181-P10;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-144-P02,13,,,,,,0.2727,0.75,0.4,0.75,0.2308,11,4,3,3+-hop,False
The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?,3+-hop,graphrag,azure,none,0,1467,2936,75,3011,MQ-167-P01;MQ-136-P04,MQ-167-P01;MQ-170-P11;MQ-170-P05;MQ-170-P00;MQ-136-P04;MQ-167-P19;MQ-180-P15;MQ-170-P07;MQ-167-P02;MQ-170-P14;MQ-136-P14;MQ-170-P15;MQ-136-P11,13,,,,,,0.5,0.25,0.3333,0.75,0.2308,2,4,3,3+-hop,False
How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Muang Kasi's country?,3+-hop,graphrag,azure,none,0,2308,2217,143,2360,MQ-196-P11;MQ-092-P06,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-111-P04;MQ-162-P14;MQ-168-P09;MQ-179-P04;MQ-092-P11;MQ-092-P06;MQ-168-P16;MQ-139-P15;MQ-179-P11;MQ-162-P10,13,,,,,,0.0,0.0,0.0,0.5,0.1538,2,4,3,3+-hop,False
What continent is the country located near the country of citizenship of The Book Thief's author part of?,3+-hop,graphrag,azure,none,0,2363,1631,182,1813,MQ-169-P14;MQ-169-P13;MQ-130-P11;MQ-126-P04,MQ-169-P02;MQ-169-P14;MQ-130-P11;MQ-126-P04;MQ-169-P16;MQ-146-P08;MQ-150-P06;MQ-169-P13;MQ-146-P04;MQ-146-P03;MQ-169-P04,11,,,,,,0.5,0.5,0.5,1.0,0.3636,4,4,3,3+-hop,False
When was the region that lies to the north of where Israel is located and where Shamal is located established?,3+-hop,graphrag,azure,none,0,2420,3231,180,3411,MQ-136-P04;MQ-170-P07;MQ-170-P01;MQ-136-P11;MQ-167-P09;MQ-170-P15,MQ-170-P01;MQ-136-P04;MQ-167-P19;MQ-180-P15;MQ-066-P17;MQ-170-P00;MQ-170-P07;MQ-066-P16;MQ-136-P11;MQ-167-P09;MQ-170-P15;MQ-170-P14;MQ-136-P14,13,,,,,,0.5,0.75,0.6,1.0,0.3077,6,4,3,3+-hop,False
"During British rule, what wood product was produced primarily in the country between the country that hosted the tournament and the country where That Dam is from?",3+-hop,graphrag,azure,none,0,2331,1309,167,1476,MQ-176-P09;MQ-162-P12;MQ-068-P11,MQ-176-P00;MQ-164-P08;MQ-068-P11;MQ-171-P16;MQ-190-P11;MQ-162-P12;MQ-123-P12;MQ-176-P09,8,,,,,,0.0,0.0,0.0,0.0,0.0,3,4,3,3+-hop,False
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,3+-hop,graphrag,azure,none,0,2507,2172,240,2412,MQ-012-P11;MQ-172-P18;MQ-172-P13;MQ-172-P19,MQ-172-P16;MQ-012-P11;MQ-053-P07;MQ-181-P03;MQ-019-P09;MQ-194-P00;MQ-165-P03;MQ-180-P05;MQ-172-P19;MQ-172-P13;MQ-172-P18,11,,,,,,0.75,0.75,0.75,1.0,0.3636,4,4,3,3+-hop,False
"In 1900, what was the population of the second largest city in the state where the Oh Yeah performer is from?",3+-hop,graphrag,azure,none,0,1539,1667,78,1745,,MQ-144-P05;MQ-166-P15;MQ-198-P01;MQ-174-P02;MQ-181-P03;MQ-181-P00;MQ-181-P18;MQ-181-P16,8,,,,,,0.0,0.0,0.0,0.0,0.0,0,4,3,3+-hop,False
"Among the top five largest urban areas in the state Jacoby Shaddix' band formed in, where does the city Veoh's headquarters are located rank?",3+-hop,graphrag,azure,none,0,1684,1673,127,1800,MQ-174-P07;MQ-174-P03;MQ-174-P15,MQ-174-P13;MQ-174-P03;MQ-174-P07;MQ-183-P06;MQ-183-P08;MQ-087-P18;MQ-144-P07;MQ-198-P11;MQ-183-P04;MQ-174-P15;MQ-183-P16;MQ-183-P13,12,,,,,,1.0,0.75,0.8571,1.0,0.3333,3,4,3,3+-hop,False
"The German priest, who wanted Jean Hengen's religious denomination to reform, preached a sermon on Marian devotion a month before his death in what German state?",3+-hop,graphrag,azure,none,0,1832,3495,131,3626,MQ-145-P15;MQ-146-P03;MQ-175-P11;MQ-145-P04,MQ-175-P18;MQ-146-P08;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-073-P06;MQ-153-P09;MQ-145-P15;MQ-146-P03;MQ-188-P15;MQ-153-P17;MQ-175-P05,13,,,,,,0.25,0.25,0.25,0.75,0.2308,4,4,3,3+-hop,False
What year did the country that is the natural boundary between where tournament was hosted and where That Dam is located host the ASEAN Conference?,3+-hop,graphrag,azure,none,0,2676,1196,191,1387,MQ-156-P17;MQ-171-P06;MQ-176-P05,MQ-176-P05;MQ-156-P17;MQ-164-P14;MQ-176-P18;MQ-189-P13;MQ-162-P08;MQ-171-P04;MQ-162-P12;MQ-171-P06;MQ-176-P02;MQ-164-P18;MQ-189-P05;MQ-156-P09,13,,,,,,0.3333,0.25,0.2857,0.75,0.2308,3,4,3,3+-hop,False
Who won the Indy car race in the largest city and the capital of the US state of origin of the performer of The Black Saint and the Sinner Lady?,3+-hop,graphrag,azure,none,0,1810,1987,135,2122,MQ-177-P05;MQ-144-P02;MQ-144-P17;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P13;MQ-198-P17;MQ-177-P01;MQ-177-P05;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-144-P02,13,,,,,,0.25,0.5,0.3333,0.5,0.1538,8,4,3,3+-hop,False
"Despite being located in East Belgium, the Carnival of the birth place of Guido Maus harks purely to an area. What was the language having the same name as this area of the era with Fastrada's spouse's name later known as?",3+-hop,graphrag,azure,none,0,1571,1623,133,1756,MQ-178-P12;MQ-178-P11;MQ-178-P00;MQ-178-P17,MQ-178-P12;MQ-178-P11;MQ-178-P08;MQ-178-P00;MQ-085-P02;MQ-102-P15;MQ-080-P03;MQ-161-P19;MQ-178-P17,9,,,,,,1.0,1.0,1.0,1.0,0.4444,4,4,3,3+-hop,False
