query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,graphrag-ppr,azure,none,0,3504,1196,242,1438,TCS-018;STR7-LDG-001;LDG-001,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;LDG-011;LDG-032;AUTO-040;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,False
"If a condition escalates to WARNING, how quickly must the ground station annunciate it, and what audio cue and repeat behavior are required?",2-hop,graphrag-ppr,azure,none,0,3036,1604,206,1810,EMS-012;GCS-016;GCS-035,EMS-012;GCS-016;HMI-010;GPS-017;EMS-005;GCS-017;FCC-009;GCS-035;GPS-034;FCC-017;AUTO-020;GPS-014;EMS-006;RADAR-025;PWR-032,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
How does the ground-vibration test’s identified modal model determine the notch-filter frequencies and widths applied to inertial measurements before inner-loop control?,2-hop,graphrag-ppr,azure,none,0,6008,1367,543,1910,STR-020;STR-026;FCC-027;FCC-039;FCC-056;STR-025,STR-020;STR-026;FCC-027;FCC-056;FCC-039;INS-054;INS-016;FCC-054;INS-034;STR-025;FCC-020;FCC-024;FCC-025;AUTO-026;NAV-012,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,graphrag-ppr,azure,none,0,3737,1457,279,1736,GPS-015;GPS-007;GPS-016;INS-022;GPS-011;FMS-028,FMS-028;INS-022;GPS-007;GPS-016;GPS-015;AUTO-017;INS-021;GPS-011;NAV-013;FCC-043;FMS-012;SAR-009;STR-028;FMS-033;INS-020,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"How does the two-aircraft live-network separation test demonstrate the coordinated-flight function is supported by guidance accuracy sufficient to meet enroute, terminal, and approach TSE limits?",2-hop,graphrag-ppr,azure,none,0,8007,1321,765,2086,ALX2-FMS-001;DLNK-025;FMS-012;AUTO-017;AUTO-025;FCC-024;NAV-012;NAV-006;NAV-034;FMS-041,DLNK-025;FMS-041;ALX2-FMS-001;FMS-012;NAV-034;ALX2-INS-001;ENG-043;NAV-012;NAV-006;ENG-036;AUTO-017;AUTO-025;FCC-024;FCC-054;SKT1-NAV-001,15,0,,,,,0.3,1.0,0.4615,1.0,0.2,10,3,2,2-hop,True
"If spoofing is suspected, how are GPS updates and aircraft control affected, and which monitoring and incident-response actions must follow?",2-hop,graphrag-ppr,azure,none,0,3765,868,312,1180,INS-028;INS-029;NAV-028;SEC-028;EMS-021,INS-029;INS-028;INS-052;SEC-025;GPS-021;SEC-028;GPS-023;NAV-028;GPS-022;EMS-021,10,0,,,,,0.6,1.0,0.75,1.0,0.3,5,3,2,2-hop,True
"How does in-field LRU firmware updating ensure only signed loads are accepted, and during INIT how is an expired navigation database revision rejected?",2-hop,graphrag-ppr,azure,none,0,3711,1274,289,1563,BIT-033;SEC-020;FMS-006;FMS-010;HMI-033,BIT-033;FMS-006;NAV-013;BIT-013;SEC-035;SEC-004;FMS-042;SEC-020;FMS-010;ENG-037;INS-021;SEC-021;NAV-002;HMI-033;RADAR-005,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
How is the EOIR geolocation accuracy flight test tied to the navigation solution’s WGS-84 position output and synchronized MGRS display representation?,2-hop,graphrag-ppr,azure,none,0,5307,1218,411,1629,NAV-020;EOIR-014;EOIR-029,EOIR-014;EOIR-029;NAV-020;SAR-024;INS-022;SAR-009;INS-026;EOIR-010;EOIR-028;FMS-034;GPS-015;INS-020;FUEL-020;GPS-011;FCC-043,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
How are authenticated operator mode-change commands from the ground station routed through the data link to engage autopilot modes requiring explicit operator authorization?,2-hop,graphrag-ppr,azure,none,0,7250,1606,645,2251,CDL-030;SEC-010;AUTO-006;AUTO-034;FCC-011;AUTO-005,AUTO-006;AUTO-007;PLD-006;AUTO-008;AUTO-034;AUTO-005;FCC-011;FCC-007;SEC-010;SKT1-AUTO-001;STR7-AUTO-001;SAR-005;PLD-018;CDL-030;FCC-005,15,0,,,,,0.3333,0.6667,0.4444,0.6667,0.1333,6,3,2,2-hop,True
"In battery-only flight, what SoC data path and update rate support critical-battery RTB, and how does the power subsystem’s SoC monitoring relate to mode-entry constraints?",2-hop,graphrag-ppr,azure,none,0,5070,1310,442,1752,APM-015;EPS-006;EMS-016;PWR-028;EPS-007;PWR-032,PWR-028;EMS-016;EPS-007;APM-015;APM-008;APM-026;BIT-004;BIT-024;BIT-025;BIT-028;EPS-006;FCC-023;PWR-032;STR-018;EPS-024,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"During a 50 ms Category Z primary-power interruption, what essential-bus hold-up energy provision ensures both navigation output continuity and uninterrupted FCC inner-loop execution?",2-hop,graphrag-ppr,azure,none,0,2722,1019,211,1230,PWR-018;FCC-036;NAV-026;PWR-013,FCC-036;PWR-018;CDL-025;NAV-026;PWR-013;PLD-028;ICE-018;INS-035;FCC-055;EMS-029;GPS-026;PWR-035,12,0,,,,,0.75,1.0,0.8571,1.0,0.25,4,3,2,2-hop,True
Do the payload-bay mounting rails and bus routing provide enough EMC shielding for coexistence with the selectable-power VHF transceiver under the CDL’s DO-160G Category Y requirement?,2-hop,graphrag-ppr,azure,none,0,5278,1262,390,1652,STR-038;CDL-024;COMM-018;COMM-005,STR-038;COMM-018;COMM-029;CDL-024;RADAR-024;PLD-027;DLNK-017;TCS-019;RADAR-009;GPS-009;SAR-017;PLD-003;COMM-005;CDL-005;SKT1-GPS-001,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"How is autonomous or operator-requested autopilot mode engagement authenticated over the data link, and what terminal cryptographic capability must support that protection?",2-hop,graphrag-ppr,azure,none,0,6237,1387,529,1916,AUTO-006;CDL-030;SEC-010;CDL-012;FCC-011;SEC-003_1;DLNK-013;DLNK-009,AUTO-006;FCC-011;CDL-012;DLNK-013;SEC-015;SEC-010;CDL-003;SEC-003_1;SEC-009;STR7-CDL-002;CDL-030;EMS-030;PWR-025;SEC-003;DLNK-009,15,0,,,,,0.375,1.0,0.5455,1.0,0.2,8,3,2,2-hop,True
"When weight-on-wheels permits ground maintenance, what authentication must be enforced on the battery management unit’s service interface for firmware updates and calibration?",2-hop,graphrag-ppr,azure,none,0,4701,1209,164,1373,SEC-015;APM-029;GCS-008,APM-029;SEC-015;INS-045;PWR-028;BIT-020;BIT-033;APM-033;APM-008;BIT-025;PWR-027;FCC-044;APM-015;SEC-020;SEC-010;BIT-031,15,0,,,,,0.6667,0.6667,0.6667,1.0,0.2,3,3,2,2-hop,True
"If the command link is lost long enough to trigger return-to-base, can the aircraft autonomously use the current operator-updated rally point without prior operator engagement?",2-hop,graphrag-ppr,azure,none,0,3335,1155,241,1396,AUTO-022;EMS-015;EMS-011;CDL-006,EMS-015;EMS-011;AUTO-022;GCS-007;AUTO-021;CDL-006;CDL-007;FMS-029;HMI-100;APM-009;EPS-011;FDR-050;AUTO-040;AUTO-039;NAV-009,15,0,,,,,0.5,0.6667,0.5714,0.6667,0.1333,4,3,2,2-hop,True
What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,graphrag-ppr,azure,none,0,5278,1243,395,1638,SEC-015;GCS-008;BIT-020;BIT-033;SEC-020;PWR-027;FCC-044,SEC-015;BIT-020;PWR-027;BIT-040;BIT-010;APM-029;BIT-033;FCC-006;INS-015;FCC-044;SEC-020;BIT-005;EMS-004;FDR-018;BIT-031,15,0,,,,,0.2857,0.6667,0.4,0.6667,0.1333,7,3,2,2-hop,True
How is the flight control computer’s 50 ms power-interruption continuity requirement shown compliant through the power hold-up provision and its Category Z verification testing?,2-hop,graphrag-ppr,azure,none,0,5828,1066,472,1538,FCC-036;PWR-018;PWR-013;FCC-055;PWR-035,FCC-055;CDL-025;PWR-035;PWR-018;PLD-028;FCC-036;TCS-020;COMM-016;PWR-013;EMS-029;GPS-026;INS-035;NAV-026,13,0,,,,,0.6,1.0,0.75,1.0,0.2308,5,3,2,2-hop,True
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,graphrag-ppr,azure,none,0,5828,1531,474,2005,ENG-020;FMS-017;FUEL-015;ENG-025;FUEL-010;FUEL-024;FUEL-005;FMS-043,FMS-017;FMS-043;FUEL-015;FUEL-010;ENG-014;FUEL-019;FUEL-005;FUEL-024;ENG-025;ENG-020;FDR-016;FUEL-026;FMS-015;GCS-014;STR7-FCC-003,15,0,,,,,0.25,0.6667,0.3636,0.6667,0.1333,8,3,2,2-hop,True
"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,graphrag-ppr,azure,none,0,4881,1503,366,1869,FCC-008;FCC-037;FCC-048;LDG-015;LDG-016,FCC-008;FCC-048;INS-006;LDG-016;FCC-037;FCC-020;ENG-023;FCC-005;LDG-015;HMI-070;FCC-054;FCC-007;INS-005;INS-032;LDG-031,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,False
"How is operator-triggered MBIT maintenance on the FCC’s ground Ethernet port authenticated, and under what ground-only conditions is that port enabled?",2-hop,graphrag-ppr,azure,none,0,5509,1189,284,1473,SEC-015;BIT-020;FCC-044;GCS-008;LDG-020;BIT-004,FCC-044;LDG-020;BIT-020;SEC-015;FCC-006;APM-029;BIT-004;BIT-031;PWR-027;FDR-055;FMS-035;BIT-005;EMS-004;GCS-008;GPS-029,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"When GPS is valid, can the navigation fusion timing service meet the flight control computer’s UTC alignment requirement through the GNSS time outputs?",2-hop,graphrag-ppr,azure,none,0,5442,1212,342,1554,GPS-010;FCC-034;NAV-027;GPS-028,NAV-027;GCS-020;NAV-022;GPS-010;FCC-034;INS-037;PLD-019;NAV-015;GPS-028;FCC-017;DLNK-007;FDR-004;SEC-013;DLNK-022;FCC-016,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"What cryptographic authentication must the APM use when accepting autopilot mode engagement requests, and which autonomous modes are exempt from explicit operator engagement?",2-hop,graphrag-ppr,azure,none,0,2585,1361,203,1564,SEC-010;AUTO-006,AUTO-006;AUTO-021;AUTO-005;APM-033;AUTO-009;AUTO-010;FDR-015;FCC-011;SEC-010;FCC-032;EMS-006;HMI-050;FCC-009;CDL-030;FMS-030,15,0,,,,,1.0,0.6667,0.8,1.0,0.2,2,3,2,2-hop,True
How does payload-bay thermal management need to accommodate the SAR’s platform-specific steady-state and transmit-pulse power loads while keeping sensor electronics within operating range?,2-hop,graphrag-ppr,azure,none,0,5813,1252,528,1780,TCS-022;PLD-022;SAR-018;SAR-023;TCS-005,TCS-022;SAR-018;PLD-022;SAR-023;SAR-016;TCS-002;SAR-017;TCS-005;TCS-025;ENG-029;ICE-001;CDL-024;RADAR-009;STR-010;TCS-015,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
"If the operator commands autonomous-flight mode engagement from the ground station, how must the command be routed, and which modes still require explicit authenticated engagement?",2-hop,graphrag-ppr,azure,none,0,4741,1357,427,1784,SEC-010;FCC-011;GCS-022;FCC-007;AUTO-006;AUTO-005,AUTO-006;FCC-011;FCC-007;AUTO-005;AUTO-009;AUTO-021;AUTO-008;GCS-005;BIT-027;SEC-010;AUTO-007;SKT1-AUTO-001;STR7-AUTO-001;EMS-006;FCC-009,15,0,,,,,0.1667,0.3333,0.2222,0.3333,0.0667,6,3,2,2-hop,True
"When a flight-plan change is uplinked from the ground, how is it routed through the data link to the FMS, and what operator confirmation must the HMI enforce before activation?",2-hop,graphrag-ppr,azure,none,0,3021,1462,246,1708,GCS-011;CDL-030;FMS-022;HMI-037;HMI-210,FMS-022;HMI-037;GCS-011;HMI-030;FMS-035;FMS-021;HMI-009;SEC-022;FMS-003;FCC-044;SEC-015;CDL-030;HMI-210;FDR-016;CDL-040,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
Can the GCS uplink a flight plan change over the command data link while requiring operator confirmation before the FMS activates it?,2-hop,graphrag-ppr,azure,none,0,3675,1450,321,1771,GCS-011;FMS-022;HMI-037;CDL-030;SEC-022;FMS-035,GCS-011;FMS-022;HMI-037;FMS-021;GCS-006;SEC-022;GCS-005;CDL-030;BIT-027;FMS-035;HMI-210;FDR-016;FCC-044;CDL-040;GCS-040,15,0,,,,,0.3333,0.6667,0.4444,0.6667,0.1333,6,3,2,2-hop,True
"During EMC Category Y coexistence testing with CDL and GPS active, which CDL operational modes should the radar altimeter remain interference-free in while maintaining RA track and PVT output?",2-hop,graphrag-ppr,azure,none,0,4276,1341,298,1639,RADAR-009;RADAR-024;CDL-005,RADAR-024;CDL-024;RADAR-009;COMM-029;COMM-018;SAR-017;DLNK-017;RADAR-015;GPS-009;STR-038;PLD-027;CDL-005;EMS-032;COMM-005;SKT1-GPS-001,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"For an uplinked flight-plan modification, what operator-logged evidence is required before activation, and how does the referenced data-link verification demonstrate secure command handling?",2-hop,graphrag-ppr,azure,none,0,4550,1220,348,1568,FMS-022;HMI-037;FDR-012;CDL-003;SEC-010;SEC-003_1;FCC-011;CDL-040,FMS-022;HMI-037;SEC-022;GCS-011;SEC-003_1;FCC-011;CDL-003;FDR-012;CDL-030;STR7-CDL-002;SEC-010;FMS-035;HMI-210;CDL-040;FCC-044,15,0,,,,,0.375,1.0,0.5455,1.0,0.2,8,3,2,2-hop,True
"For ground maintenance fault injection through the power subsystem via the built-in test interface, what operator authentication is required and where must it be enforced?",2-hop,graphrag-ppr,azure,none,0,3859,1120,308,1428,SEC-015;GCS-008;PWR-027;BIT-020,SEC-015;PWR-027;BIT-020;GCS-008;APM-029;PLD-035;EPS-018;LDG-020;FCC-044;SEC-010;BIT-031;FDR-055;PLD-029;APM-033;FMS-035,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"For the live multi-aircraft separation test, which platform relies on navigation integration instead of an FMS, and what DAL applies to its navigation software?",2-hop,graphrag-ppr,azure,none,0,2291,1402,129,1531,FMS-001;NAV-001;ALX2-FMS-001;DLNK-025,NAV-001;FMS-001;DLNK-025;NAV-002;ALX2-FMS-001;ALX2-NAV-001;NBC3-NAV-001;SKT1-NAV-001;FMS-012;FMS-020;INS-002;NAV-006;GPS-005;AUTO-017;NAV-034,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
Can the flight data recorder capture fuel-state updates at a rate sufficient to support the flight management system’s top-of-climb and top-of-descent recalculation needs?,2-hop,graphrag-ppr,azure,none,0,4523,1391,350,1741,FMS-015;FUEL-010;FUEL-011;FDR-016,FMS-015;FUEL-011;FUEL-015;FUEL-014;INS-039;FUEL-019;FUEL-018;FMS-018;EMS-017;FDR-020;FMS-017;FUEL-010;ENG-025;HMI-035;FDR-016,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"When coalition sensor handover control arrives over the tactical datalink, what operator-authenticated engagement constraints apply before the autopilot can enter a commanded mode?",2-hop,graphrag-ppr,azure,none,0,4041,1374,279,1653,DLNK-009;AUTO-006;SEC-010;AUTO-020;PLD-015,AUTO-006;PLD-015;AUTO-009;AUTO-010;AUTO-021;AUTO-007;AUTO-008;AUTO-020;AUTO-005;DLNK-009;EMS-006;SKT1-AUTO-001;STR7-AUTO-001;FCC-009;FCC-032,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,graphrag-ppr,azure,none,0,4351,1385,345,1730,APM-023;EPS-024;EPS-011;EPS-006;AUTO-022,EPS-024;EPS-011;EPS-005;EPS-015;APM-023;EPS-004;EPS-006;APM-008;BIT-025;AUTO-022;FDR-030;PWR-032;EMS-016;APM-015;APM-030,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
Will the flight control computer maintain uninterrupted inner-loop operation and preserve sensor state and pointing during a 50 ms Category Z power interruption using essential-bus hold-up energy?,2-hop,graphrag-ppr,azure,none,0,3916,1074,287,1361,FCC-036;PWR-018;FCC-055;PWR-035;PLD-028,FCC-036;TCS-020;PLD-028;PWR-018;ICE-018;CDL-025;INS-035;NAV-026;EMS-029;GPS-026;PWR-035;FCC-055;PWR-013,13,0,,,,,0.6,1.0,0.75,1.0,0.2308,5,3,2,2-hop,True
"For loss of INS with no valid GPS/barometric fallback, what autonomous emergency transition and priority-tagged GCS mode-change notification are required?",2-hop,graphrag-ppr,azure,none,0,3290,1442,237,1679,FCC-009;EMS-010;EMS-006,FCC-009;INS-013;EMS-010;NAV-007;FCC-017;GPS-008;GCS-007;GPS-007;AUTO-022;CDL-031;EMS-005;INS-014;NAV-035;EMS-006;PWR-032,15,0,,,,,0.6667,0.6667,0.6667,0.6667,0.1333,3,3,2,2-hop,False
"How is a malformed GCS command screened against table-defined limits, sequence, and authentication before rejection and prevention of propagation into the control laws?",2-hop,graphrag-ppr,azure,none,0,6078,1540,583,2123,GCS-034;CDL-033;CDL-013;SEC-008;FCC-031;FCC-040;CDL-035,FCC-031;FCC-040;SEC-008;GCS-036;GCS-039;SEC-030;GCS-034;GCS-008;GCS-024;GCS-009;SEC-015;CDL-033;SEC-005;CDL-013;CDL-030,15,0,,,,,0.4286,1.0,0.6,1.0,0.2,7,3,2,2-hop,False
How does the command path from the ground station to the flight control computer ensure invalid commands are rejected before reaching the control laws?,2-hop,graphrag-ppr,azure,none,0,7593,1698,741,2439,CDL-013;SEC-008;CDL-030;CDL-035;FCC-031;FCC-040;SEC-014;FCC-007,FCC-031;FCC-007;FCC-040;SEC-008;EMS-025;ENG-016;FCC-038;SEC-014;CDL-030;CDL-013;SEC-019;CDL-035;PLD-029;FCC-005;AUTO-001,15,0,,,,,0.375,1.0,0.5455,1.0,0.2,8,3,2,2-hop,True
"For the battery maintenance interface, what authentication must be enforced before any diagnostics, firmware updates, or calibration actions are permitted?",2-hop,graphrag-ppr,azure,none,0,2906,1184,188,1372,APM-029;SEC-015;GCS-008,SEC-015;APM-029;GCS-008;APM-033;INS-045;ENG-008;PWR-028;PLD-006;FCC-044;PWR-027;SEC-010;HMI-120;APM-015;SAR-005;BIT-020,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
Under what on-ground conditions is the recorder’s post-flight Ethernet retrieval interface available to maintenance personnel?,2-hop,graphrag-ppr,azure,none,0,2260,1183,139,1322,FDR-055;FCC-044;SEC-015,FDR-055;FCC-044;APM-029;INS-045;PLD-031;GCS-031;FMS-035;FDR-022;SEC-015;NBC3-GPS-002;BIT-031;CDL-001;EOIR-025;SAR-021;PWR-027,15,0,,,,,0.6667,0.6667,0.6667,0.6667,0.1333,3,3,2,2-hop,True
How is compliance shown that 10 Hz health-monitoring tasks do not cause the 50 Hz outer-loop guidance law to exceed its 95%-of-cycles 2 ms jitter limit?,2-hop,graphrag-ppr,azure,none,0,4953,1294,419,1713,FCC-014;FCC-015;FCC-013;FCC-052;AUTO-011,FCC-014;FCC-013;FCC-015;AUTO-011;FCC-025;FCC-023;INS-016;EOIR-010;FCC-052;EOIR-028;FCC-054;AUTO-002;EMS-006;BIT-024;FMS-002,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,False
How is the 30-minute battery discharge endurance test tied to the lost-link return-to-base mission profile and associated essential/emergency bus loads?,2-hop,graphrag-ppr,azure,none,0,6946,1380,538,1918,PWR-032;AUTO-022;APM-009;APM-037;EPS-006;EPS-011;PWR-007;APM-010,APM-037;APM-009;PWR-007;APM-006;EMS-016;DLNK-016;CDL-006;EPS-006;AUTO-022;PWR-032;APM-010;APM-015;EPS-024;EPS-011;EMS-005,15,0,,,,,0.375,1.0,0.5455,1.0,0.2,8,3,2,2-hop,True
"For payload telemetry forwarded for downlink, which fuel-control operator command path must the return-link interface also support, and under what authentication requirement?",2-hop,graphrag-ppr,azure,none,0,2876,1477,160,1637,CDL-030;FUEL-025;SEC-010;CDL-031;CDL-003,CDL-031;CDL-010;FUEL-025;CDL-003;FDR-055;GCS-034;CDL-013;CDL-027;SKT1-CDL-001;STR7-CDL-002;CDL-033;SEC-015;FCC-044;CDL-034;SEC-008,15,0,,,,,0.4,0.6667,0.5,0.6667,0.1333,5,3,2,2-hop,True
"For AeroLynx-X2, how is single-engine-out detection and asymmetric-thrust compensation validated from injected N1 loss through FCC response and operator notification timing?",2-hop,graphrag-ppr,azure,none,0,4768,1558,453,2011,ENG-018;ENG-044;ALX2-FCC-003;HMI-020,ENG-018;ENG-044;ALX2-FCC-003;ALX2-INS-001;ALX2-AUTO-003;ALX2-FCC-002;ALX2-AUTO-001;ENG-027;HMI-020;ENG-040;EMS-032;BIT-040;FCC-050;CDL-005;APM-004,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"What APU health and battery data must the recorder capture, and at what rates during normal operation versus around an APM fault transition?",2-hop,graphrag-ppr,azure,none,0,3841,1207,308,1515,APM-023;FDR-030;APM-030;APM-008,FDR-030;APM-030;APM-023;APM-016;APM-008;PWR-028;APM-021;APM-004;BIT-025;EPS-011;APM-015;EMS-032;AUTO-022;EPS-024;EMS-016,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,False
"In approach mode, if a pilot override disconnects the autopilot, what guidance-source context and mode-transition details must the flight data recorder capture?",2-hop,graphrag-ppr,azure,none,0,5421,1262,325,1587,AUTO-010;HMI-050;FDR-015;FCC-032;AUTO-019;FMS-029,AUTO-010;AUTO-019;AUTO-021;FMS-029;AUTO-009;FDR-015;AUTO-006;FMS-010;FCC-032;EMS-006;HMI-050;AUTO-040;FCC-009;SEC-020;FMS-044,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"How is an uplinked flight plan modification protected if cryptographic keys are zeroised, and what verification demonstrates the data link goes safely OFF afterward?",2-hop,graphrag-ppr,azure,none,0,4286,1252,306,1558,FMS-022;CDL-012;SEC-010;CDL-021;SEC-032;HMI-037;CDL-040;SEC-023,DLNK-024;CDL-021;FMS-022;CDL-012;CDL-040;SEC-023;COMM-030;EMS-025;SEC-032;DLNK-014;SEC-010;COMM-019;CDL-030;SEC-009;HMI-037,15,0,,,,,0.375,1.0,0.5455,1.0,0.2,8,3,2,2-hop,True
Will the GNSS receiver maintain operation and preserve sensor state and pointing through a 50 ms Category Z power interruption using essential-bus hold-up energy?,2-hop,graphrag-ppr,azure,none,0,3642,1213,281,1494,PWR-018;GPS-026;PLD-028,PWR-018;GPS-026;PLD-028;FCC-036;TCS-020;GPS-024;GPS-019;GPS-029;SEC-015;CDL-025;EMS-029;INS-035;NAV-026;PWR-035;FCC-055,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
Under what fine-align and GPS-fix conditions will the INS enter NAV so GNSS velocity can support the autopilot’s ±0.5° track-hold requirement?,2-hop,graphrag-ppr,azure,none,0,3922,1251,285,1536,INS-009;AUTO-014;GPS-012;INS-008,INS-009;INS-010;INS-011;AUTO-014;INS-008;INS-021;NAV-008;INS-022;GPS-012;NAV-013;INS-050;GPS-013;GPS-015;FCC-043;INS-043,15,0,,,,,0.75,1.0,0.8571,1.0,0.2,4,3,2,2-hop,True
"How is the power subsystem’s APU load-transfer command sequence validated across sea-level and 44,000‑ft conditions to ensure timely ready acknowledgement before transfer?",2-hop,graphrag-ppr,azure,none,0,5597,1163,394,1557,PWR-029;APM-020;APM-039;EPS-005;EPS-011,PWR-029;APM-020;APM-039;APM-007;APM-033;APM-022;EPS-024;EPS-005;FUEL-020;FMS-034;EPS-006;EPS-011;SEC-010;NAV-020;AUTO-022,15,0,,,,,0.6,1.0,0.75,1.0,0.2,5,3,2,2-hop,True
"How does the command-validation discipline ensure unauthenticated, replayed, stale, or out-of-sequence ground commands are rejected before reaching the flight control laws?",2-hop,graphrag-ppr,azure,none,0,6211,1555,583,2138,SEC-008;CDL-013;FCC-031;FCC-040;CDL-035;FCC-011;SEC-003_1;PLD-035;SEC-019,FCC-040;FCC-031;SEC-008;SEC-003_1;PLD-035;EMS-025;CDL-013;SEC-014;PLD-029;SEC-019;FCC-011;CDL-030;CDL-035;SEC-003;SEC-010,15,0,,,,,0.3333,1.0,0.5,1.0,0.2,9,3,2,2-hop,True
How are the notch filters on inertial measurements derived from validated ground-vibration modal data and then verified before flutter-clearance flight testing?,2-hop,graphrag-ppr,azure,none,0,5616,949,503,1452,STR-020;STR-026;FCC-027;FCC-039;STR-025;FCC-056,FCC-056;STR-020;FCC-027;FCC-039;STR-026;STR-025;INS-054;NBC3-INS-002;INS-034,9,0,,,,,0.5,1.0,0.6667,1.0,0.3333,6,3,2,2-hop,True
What flight-test evidence demonstrates that hybrid-navigation accuracy supports the FMS’s enroute RNP lateral-guidance containment target when GPS/SBAS is available?,2-hop,graphrag-ppr,azure,none,0,4146,1428,376,1804,NAV-034;NAV-006;FMS-012;AUTO-017;GPS-015;INS-022,FMS-012;NAV-006;FMS-041;AUTO-017;NAV-034;INS-022;FMS-028;HMI-040;GPS-015;FMS-030;FCC-043;ALX2-FMS-001;SKT1-NAV-001;AUTO-025;FMS-033,15,0,,,,,0.5,1.0,0.6667,1.0,0.2,6,3,2,2-hop,True
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",2-hop,graphrag-ppr,azure,none,0,6407,1356,482,1838,SEC-020;FMS-006;HMI-033;FMS-010,FMS-010;INS-015;FMS-006;FMS-029;FCC-009;FCC-017;INS-013;FMS-005;SEC-020;AUTO-002;BIT-010;FDR-018;FMS-042;AUTO-040;EMS-006,15,0,,,,,0.5,0.6667,0.5714,0.6667,0.1333,4,3,2,2-hop,True
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",2-hop,graphrag-ppr,azure,none,0,5982,1212,410,1622,PLD-020;CDL-031;EMS-010,CDL-027;EMS-010;CDL-011;CDL-010;PLD-020;NAV-010;GCS-018;GCS-006;FDR-002;SKT1-CDL-001;CDL-031;COMM-006;CDL-030;FDR-040;CDL-038,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,graphrag-ppr,azure,none,0,4178,1317,344,1661,PLD-027;DLNK-017;GPS-009,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029;RADAR-024;DLNK-016;RADAR-009;GPS-009;STR-038;SAR-017;CDL-005;COMM-005;EMS-032;SKT1-GPS-001,15,0,,,,,1.0,1.0,1.0,1.0,0.2,3,3,2,2-hop,True
