query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
What flight-test evidence demonstrates that hybrid-navigation accuracy supports the FMS’s enroute RNP lateral-guidance containment target when GPS/SBAS is available?,agentic-graph,0,2-hop,2026-08-20,True,The answer accurately reflects the contents of NAV-006 and NAV-034 without any unsupported claims.,2108,True,All claims are directly supported by NAV-006 and NAV-034 in the retrieved contexts.,1498
What flight-test evidence demonstrates that hybrid-navigation accuracy supports the FMS’s enroute RNP lateral-guidance containment target when GPS/SBAS is available?,adaptive,0,2-hop,2026-08-20,True,All claims in the answer are directly supported by NAV-034 and NAV-006 in the retrieved contexts.,1822,True,All claims and details in the answer are directly supported by NAV-034 and NAV-006 in the retrieved contexts.,1345
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",vanilla,0,2-hop,2026-08-20,True,"All claims are strictly supported by the retrieved contexts, accurately noting what requirements state and what they leave unspecified.",1283,True,"All factual claims are grounded in the retrieved contexts, and areas where context is lacking are explicitly noted as unsupported.",991
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",agentic,0,2-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain information regarding MBIT firmware updates, signature detection, or related FMS mode transitions.",2034,True,"Every claim in the answer is a summary of context coverage and limitations, with all facts about coverage justified or quoted from the retrieved contexts.",1605
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",graphrag,0,2-hop,2026-08-20,True,All claims are fully grounded in and supported by the retrieved context requirements.,2740,True,"All claims are explicitly grounded in the retrieved contexts and requirements, with correct attribution and scope statements.",1711
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",agentic-graph,0,2-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts lack information on MBIT firmware updates and signature validation, and all referenced requirement details are fully supported by the provided ",2590,True,"The answer correctly states that MBIT firmware update and signature-related requirements are not present in the retrieved contexts and that the closest information pertains to NAV modes, which is fact",2059
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",adaptive,0,2-hop,2026-08-20,True,The answer accurately states that the retrieved context does not specify FMS mode transitions or navigation capability limits for MBIT firmware signature failures and correctly summarizes the availabl,1545,True,"Every claim is traceable and supported by the retrieved contexts, without adding unsupported details.",933
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",vanilla,0,2-hop,2026-08-20,True,"All claims regarding publication rates, notification latency, and return-link allocation are fully supported by the provided requirement contexts.",1370,True,All claims are directly supported by the retrieved contexts and do not add information beyond what is stated in the requirements.,841
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",agentic,0,2-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks the necessary requirements to answer the question and correctly cites the related context items.,2841,True,The answer only cites details verifiable in the contexts and does not add unsupported claims.,2063
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",graphrag,0,2-hop,2026-08-20,True,"All claims regarding mode-change latency, payload status message publication rates, and CDL aggregation/transmission rates are fully supported by the retrieved contexts.",2570,True,"The answer accurately identifies the relevant requirements and correctly concludes that only mode-change telemetry is explicitly required to reach the GCS within 200 ms, while payload health/pointing ",1690
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",agentic-graph,0,2-hop,2026-08-20,True,The answer correctly identifies that the necessary payload and return-link requirements are missing from the context and accurately cites the provided requirements.,3027,True,The answer only summarizes what is present in the contexts and points out missing information needed to answer the question.,2188
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",adaptive,0,2-hop,2026-08-20,True,"All factual statements regarding the publication rates, notification latency, and CDL bandwidth allocation are accurately derived from the retrieved contexts.",1525,True,"Every factual claim is directly supported by the retrieved requirements, with no unwarranted details or contradictions.",875
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",vanilla,0,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved requirements and correctly identifies that the specific GNSS frequencies and constellations are not specified in the context.,1353,True,"The answer correctly states that the contexts require GPS/GNSS coexistence without interference under DO-160G §20 Category Y, and correctly notes that no specific GNSS frequencies or constellations ar",905
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",agentic,0,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly states that specific GNSS frequencies and constellations are not provided.,1329,True,All claims about DLNK coexistence and unspecified GNSS frequencies/constellations are directly supported by the retrieved contexts.,885
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",graphrag,0,2-hop,2026-08-20,True,"All statements regarding the PMC qualifications, DLNK coexistence with GPS, and applicable GNSS constellations and frequencies are fully supported by PLD-027, DLNK-017, and GPS-009.",2437,True,"All stated frequencies and constellations are directly supported by GPS-009, and no unsupported details are introduced.",1705
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",agentic-graph,0,2-hop,2026-08-20,True,"All factual claims made in the answer are strictly supported by the retrieved contexts, which correctly note that specific GNSS frequencies and constellations are unstated.",1437,True,"The answer only claims GPS must remain operable without mutual interference, and correctly states that specific frequencies and constellations are not provided in the retrieved requirements.",862
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",adaptive,0,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly notes that specific GNSS frequencies and constellations are not provided in the requirements.,1459,True,The answer correctly reflects that the contexts specify EMC/coexistence with GPS/GNSS but do not list required frequencies or constellations.,918
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",vanilla,0,2-hop,2026-08-20,True,All factual claims are fully supported by and directly grounded in the provided requirement contexts.,1419,True,"All claims are directly supported by the retrieved contexts, with proper referencing and caution about the lack of logging requirements.",857
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",agentic,0,2-hop,2026-08-20,True,"All claims are fully supported by the retrieved contexts, accurately noting what is specified and what is missing from the provided requirements.",3231,True,"All claims about spoofing detection, handling, and propagation are strictly attributed to the provided requirements without unsupported details.",2335
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",graphrag,0,2-hop,2026-08-20,True,"All statements describing detection, NAV handling, security propagation, and logging are directly supported by the retrieved requirement chunks.",2539,True,"All claims are directly supported or reasonably inferred from the retrieved contexts, with clear citations for detection, handling, NAV fusion, security propagation, and verification steps.",1665
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",agentic-graph,0,2-hop,2026-08-20,True,"All claims regarding GPS spoofing detection, NAV Fusion handling, security monitoring, and logging are fully supported by the provided requirement contexts.",2191,True,All factual claims are explicitly supported by the retrieved contexts with cited requirement IDs and specific behaviors.,1614
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",adaptive,0,2-hop,2026-08-20,True,"All claims are strictly grounded in the provided requirements, and the answer accurately identifies missing information.",2918,True,"Every factual claim in the answer is supported by the retrieved contexts, with explicit calls to what is included and what is not present.",2155
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",vanilla,0,2-hop,2026-08-20,True,All factual claims and citations in the answer are fully supported by the retrieved contexts.,1820,True,"All claims regarding hold-up energy, required continuous operation of FCC and INS, per-LRU implementation, and verification testing are directly supported by the retrieved contexts.",1020
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",agentic,0,2-hop,2026-08-20,True,"All claims regarding the 50 ms interruption limits, hold-up requirements, test conditions, and equipment power interfaces are fully supported by the retrieved contexts.",2815,True,All claims in the answer are traceable to the provided contexts with appropriate requirement IDs and accurate descriptions.,1772
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",graphrag,0,2-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,2204,True,"All claims are supported by the retrieved contexts, citing the relevant requirement IDs and test provisions verbatim or with light inference.",1469
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",agentic-graph,0,2-hop,2026-08-20,True,"All claims regarding hold-up energy, ride-through durations, EPS bus break limits, and verification requirements are directly supported by the retrieved contexts.",2793,True,"All claims about uninterrupted operation, hold-up energy, EPS break duration, FCC mode transition criteria, and verification are supported by the retrieved contexts.",1752
"During a 50 ms Category Z primary-power interruption, how does the specified essential-bus hold-up provision ensure both the INS and FCC remain continuously operational?",adaptive,0,2-hop,2026-08-20,True,All statements and requirement citations are fully supported by the retrieved contexts.,2530,True,"Every factual claim in the answer is directly supported by the retrieved contexts, with requirement references and mechanisms explicitly described.",1493
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,vanilla,0,2-hop,2026-08-20,True,All statements and references in the answer are fully supported by the retrieved contexts.,2045,True,"All claims in the answer are directly supported by the retrieved contexts, with cited steps and requirements present in the chunks.",1382
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,agentic,0,2-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain information regarding DAA resolution coupling, and correctly summarizes the few loosely related verification items present in th",2193,True,"The answer correctly states that the retrieved contexts do not contain DAA resolution-coupling or related requirements, and does not add unsupported claims.",1549
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,graphrag,0,2-hop,2026-08-20,True,"All factual claims, requirement IDs, parameters, and verification procedures are fully supported by the retrieved contexts.",2914,True,"Every factual step and requirement mapping in the answer is directly supported by the retrieved contexts, with no extra detail or contradiction.",2034
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,agentic-graph,0,2-hop,2026-08-20,True,The answer accurately states that the retrieved contexts lack DAA verification requirements while faithfully summarizing the tangential FCC guidance and rate-limiting limits provided.,2545,True,All claims in the answer are demonstrably grounded in the retrieved contexts or carefully limited to what the contexts do and do not provide.,1911
How is end-to-end DAA resolution coupling verified from intruder-profile injection through RA arming to autopilot engagement and correct rate-limited manoeuvre execution timing?,adaptive,0,2-hop,2026-08-20,True,The answer accurately states that the retrieved contexts lack the necessary DAA requirements and correctly summarizes the provided contexts.,2154,True,"All claims in the answer are fully supported by the retrieved contexts, which lack any DAA, RA, or autopilot manoeuvre requirements or tests.",1533
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",vanilla,0,2-hop,2026-08-20,True,"All claims, requirement references, and explicitly identified gaps are fully supported by the retrieved contexts.",2047,True,"All claims in the answer are grounded in the retrieved requirements with correct citations, and knowledge gaps are explicitly marked as unsupported.",1166
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",agentic,0,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly identifies that the requested emergency prioritization and operator actions are not defined in the provided requirements.,1471,True,"Every claim in the answer is explicitly supported or directly inferred from the retrieved contexts, which lack emergency management or operator action details.",1166
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",graphrag,0,2-hop,2026-08-20,True,"All claims regarding navigation spoofing handling, security-monitor coordination, EMS prioritization, and operator alerting are accurately supported by the provided requirement contexts.",2727,True,"All claims are supported by the retrieved contexts, with correct citations and no unsupported details.",1718
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",agentic-graph,0,2-hop,2026-08-20,True,"All statements are fully supported by the retrieved contexts, and the answer accurately states that emergency management prioritization and specific follow-on operator actions are not covered in the t",2029,True,All claims regarding system behavior and requirement coverage are explicitly supported or directly inferred from the retrieved NAV requirements.,1473
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",adaptive,0,2-hop,2026-08-20,True,All factual statements and requirement citations are accurately supported by the provided context chunks.,3238,True,"All factual claims are explicitly supported by the retrieved requirements or are directly inferable without adding details, including the lack of explicit EMS priority mapping for cyber incidents.",1841
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",vanilla,0,2-hop,2026-08-20,True,"All statements regarding required authentication and enforcement locations are directly supported by GPS-029, SEC-015, and GCS-008.",1307,True,"All claims about operator authentication, MFA specifics, the required enforcement, and relevant ports/interfaces are directly supported by the contexts.",797
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",agentic,0,2-hop,2026-08-20,True,The answer accurately reflects the requirement from GPS-029 and correctly notes the absence of SEC-015 details.,1337,True,"All claims in the answer are explicitly supported by GPS-029, without adding unsupported details.",1021
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",graphrag,0,2-hop,2026-08-20,True,All factual claims regarding operator authentication requirements and enforcement interfaces are fully supported by the retrieved contexts.,2292,True,"All claims regarding required operator authentication, its multi-factor nature, requirement of authentication before commands, and enforced interfaces are directly supported by the retrieved contexts.",1526
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",agentic-graph,0,2-hop,2026-08-20,True,All claims in the answer are accurately derived directly from requirement GPS-029 in the retrieved context.,1156,True,All claims are directly supported by GPS-029; the answer appropriately notes the absence of details for ##SEC.SEC-015.,733
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",adaptive,0,2-hop,2026-08-20,True,All statements in the answer are directly supported by requirement GPS-029 and accurately acknowledge missing context for SEC-015.,1063,True,All claims regarding operator authentication being required per SEC-015 and enforcement at the maintenance-only command interface are directly supported by GPS-029.,727
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",vanilla,0,2-hop,2026-08-20,True,All statements made in the answer are directly grounded in and supported by the provided context chunks.,1433,True,All claims about authentication requirements and the APM ground-maintenance interface are directly supported by the provided contexts.,899
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",agentic,0,2-hop,2026-08-20,True,All statements in the answer accurately reflect the contents of GPS-029 and correctly identify the information missing from the retrieved context.,1376,True,Every factual claim in the answer is supported by the retrieved contexts; unsupported details are explicitly noted as absent.,1056
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",graphrag,0,2-hop,2026-08-20,True,"All claims regarding GPS-029, APM-029, SEC-015, and GCS-008 are directly supported by the retrieved contexts.",2307,True,All claims about authentication and interface requirements for the APM maintenance port and operator authentication are present in the contexts.,1473
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",agentic-graph,0,2-hop,2026-08-20,True,All statements are fully supported by GPS-029 and correctly identify that the retrieved contexts do not mention the APM ground-maintenance port.,1752,True,All claims are directly supported by GPS-029 and no unsupported interface requirements are asserted regarding the APM port.,1367
"If external GNSS aiding is invoked through maintenance, what authentication and which maintenance interface requirements govern using the APM ground-maintenance port?",adaptive,0,2-hop,2026-08-20,True,"All claims regarding operator authentication and interface specifications are directly supported by requirements GPS-029, SEC-015, and APM-029.",2633,True,All claims about authentication and maintenance interface requirements are directly supported by the retrieved contexts.,1838
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",vanilla,0,2-hop,2026-08-20,True,All claims are accurately supported by and directly traceable to the provided context requirements.,2007,True,"All claims are directly supported or cautiously framed according to the retrieved requirements, with no unstated assumptions or incorrect attributions.",1145
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",agentic,0,2-hop,2026-08-20,True,All statements and requirement references are fully supported by the retrieved contexts.,2514,True,"All claims about 50 ms ride-through for FCC, EPS, and GNSS, and the emergency mode condition, are directly supported by the retrieved contexts.",1877
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",graphrag,0,2-hop,2026-08-20,True,"All claims regarding the FCC hold-up requirements, essential-bus power delivery, GNSS ride-through capability, and transition to EMERGENCY mode are fully supported by the retrieved contexts.",2837,True,"All claims about FCC, PWR, and GNSS 50 ms ride-through alignment and requirements are explicitly stated or reasonably inferred from the retrieved contexts.",1753
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",agentic-graph,0,2-hop,2026-08-20,True,"All claims in the answer are directly supported by the retrieved contexts, citing the correct requirement IDs and technical parameters without extrapolation.",2446,True,"All factual claims in the answer are supported by the retrieved contexts, with correct references and no unsupported added details.",1766
"If primary aircraft power drops out for 50 ms, how do the FCC hold-up requirement, essential-bus energy provision, and GNSS ride-through capability align?",adaptive,0,2-hop,2026-08-20,True,All statements and requirement citations in the answer are accurately grounded in the retrieved contexts.,1765,True,"All claims about FCC, essential-bus energy, and GPS/GNSS ride-through for 50 ms are directly grounded in the provided contexts, with cited requirement IDs matching.",1102
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",vanilla,0,2-hop,2026-08-20,True,"All details regarding the operator confirmation workflow, full-diff display, and logging/recording requirements are fully supported by the retrieved contexts.",1501,True,"All claims in the answer are directly supported by the retrieved contexts regarding confirmation workflow, diff display, and record retention.",802
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",agentic,0,2-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks information regarding flight-plan changes and correctly summarizes the provided ADS requirements.,1521,True,The answer accurately states that the retrieved contexts do not address uplinked flight-plan change workflow or record storage.,1130
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",graphrag,0,2-hop,2026-08-20,True,"All factual claims regarding the two-step confirmation, full-diff display, and FDR logging of timestamp and operator ID are directly supported by the contexts.",2267,True,"All claims about operator confirmation workflow, full-diff display, and record storage are supported directly by requirements HMI-037, FMS-022, and FDR-012 in the contexts.",1632
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",agentic-graph,0,2-hop,2026-08-20,True,"All claims regarding the two-step confirmation, full-diff display, activation sequence, and FDR logging are directly supported by the contexts.",1289,True,"All claims about confirmation workflow, full-diff display, and FDR logging are explicitly supported by the retrieved contexts.",775
"When an uplinked flight-plan change is received, what operator-confirmation workflow and full-diff display are required before activation, and what record must be stored afterward?",adaptive,0,2-hop,2026-08-20,True,All statements and requirement citations in the answer are fully supported by the retrieved contexts.,1454,True,"All factual claims are directly supported by the retrieved requirement contexts, including two-step confirmation, full-diff display, and recording with timestamp and operator ID.",819
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",vanilla,0,2-hop,2026-08-20,True,"All claims regarding retained loads, bus-tie state changes, fault-injection test sequence, and related power subsystem requirements are fully supported by EPS-006, EPS-024, and PWR-007.",1538,True,All claims about loads and bus ties during battery-only operation are directly supported by EPS-006 and referenced contexts.,953
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",agentic,0,2-hop,2026-08-20,True,"All statements regarding the loads retained, bus tie transitions, mode definitions, and requirement IDs are fully supported by the provided contexts.",1579,True,"All claims regarding retained loads (P1+P2), required bus tie operations, and mode definitions are explicitly supported by EPS-006, EPS-004, and EPS-002 in the retrieved contexts.",1024
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",graphrag,0,2-hop,2026-08-20,True,All statements and requirement references are directly supported by the retrieved contexts.,2565,True,"All claims, including loads powered and bus tie states during BATT_ONLY, are supported explicitly by EPS-006 and PWR-007 in the contexts.",1793
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",agentic-graph,0,2-hop,2026-08-20,True,All factual claims and citations in the answer are fully supported by the provided requirement contexts.,1288,True,"All claims regarding loads, bus tie actions in BATT_ONLY, and related DC-TIE actions are explicitly supported by the retrieved contexts.",876
"During the fault-injection mode-transition test, when battery-only operation is entered after generator and APU failures, which loads must remain powered and which bus ties must change state?",adaptive,0,2-hop,2026-08-20,True,"All claims regarding BATT_ONLY mode loads, bus tie state changes, and related EPS requirements are fully supported by the provided contexts.",1576,True,All claims about loads and bus tie states in BATT_ONLY are directly supported by EPS-006 and related requirements.,876
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",vanilla,0,2-hop,2026-08-20,True,"All statements regarding the authentication, encryption, and key-rotation requirements are fully supported by the retrieved contexts.",1535,True,"All claims regarding encryption, authentication, and key-rotation rules are explicitly supported and accurately cited in the retrieved contexts.",925
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",agentic,0,2-hop,2026-08-20,True,"All claims regarding the encryption, authentication, and key-rotation rules are directly supported by the retrieved requirements.",1410,True,"All encryption, authentication, and key-rotation scheme details in the answer are directly supported by the retrieved contexts.",894
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",graphrag,0,2-hop,2026-08-20,True,"All statements about encryption, authentication, key rotation, and subsystem interfaces are accurately grounded in the retrieved requirements.",2509,True,"All claims about authentication, encryption, and key-rotation are supported directly by the contexts.",1703
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",agentic-graph,0,2-hop,2026-08-20,True,"All statements regarding the encryption, authentication, and key-rotation requirements are fully supported by the provided contexts.",1506,True,"All encryption, authentication, and key-rotation claims about operator fuel commands over the CDL are explicitly supported by the retrieved contexts.",931
"For operator fuel commands sent over the data link, what encryption/authentication scheme and key-rotation rule must the interface comply with?",adaptive,0,2-hop,2026-08-20,True,"All factual claims regarding the encryption, authentication, and key-rotation rules are fully supported by the retrieved contexts.",1767,True,"All claims about encryption, authentication, key rotation, and context relationships are directly supported by the retrieved contexts.",949
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",vanilla,0,2-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify the missing context regarding FDR-016.,1533,True,"The answer accurately reflects that compliance in the 60 min HIL check is shown by verifying the parameter is recorded at its specified rate with valid timestamps per FDR-070, but notes that the conte",898
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",agentic,0,2-hop,2026-08-20,True,All factual statements and inferences are accurately supported by the provided context chunks.,1414,True,"All claims are supported by the retrieved contexts, which specify the required autopilot annunciation rate, the HMI display requirement, and the HIL coverage check method, but do not confirm the param",934
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",graphrag,0,2-hop,2026-08-20,True,All factual claims and citations are directly supported by the retrieved context.,2602,True,"All claims about the Autopilot mode parameter rate, source, requirement IDs, coverage check method, and UTC timestamp synchronization are directly supported by the retrieved contexts.",1785
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",agentic-graph,0,2-hop,2026-08-20,True,All factual statements and assessments of missing context are fully supported by the provided requirements.,1445,True,"All factual claims are supported: HIL check via FDR-070, annunciation at 2 Hz from AUTO-031, HMI display at 2 Hz from HMI-060, absence of explicit FDR recording of annunciation, and the dependency on ",1175
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",adaptive,0,2-hop,2026-08-20,True,"All claims regarding the 60-minute HIL mission test, the mandatory parameter recording rate of at least 2 Hz, and the associated requirement links are directly supported by the context.",2424,True,"Every factual claim in the answer is supported directly by FDR-070, FDR-016, and AUTO-031 about the coverage check, parameter rate, timestamp validity, and parameter sourcing; HMI-060 is correctly men",1608
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,vanilla,0,2-hop,2026-08-20,True,All statements and requirement references in the answer are fully supported by the retrieved contexts.,1597,True,"All claims about FCC 1 Hz reporting, FDR storage, and BIT aggregation/consolidation are directly supported by the retrieved contexts.",1039
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,agentic,0,2-hop,2026-08-20,True,All factual statements and requirement citations are accurately supported by the retrieved contexts.,2474,True,"Every claim about the 1 Hz FCC BIT status report driving FDR storage and BIT subsystem aggregation/publication is directly supported by requirements FCC-047, FDR-005, BIT-008, and BIT-036 in the retri",1757
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,graphrag,0,2-hop,2026-08-20,True,All statements and requirement citations are fully supported by the retrieved contexts.,2680,True,All claims about FCC's 1 Hz BIT reporting driving FDR storage and BIT health publication are supported and cited directly from the retrieved requirements.,1871
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,agentic-graph,0,2-hop,2026-08-20,True,All factual claims and citations in the answer are directly supported by the retrieved context requirements.,2835,True,Every step and factual detail is traceable to the requirements in the retrieved contexts.,1701
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,adaptive,0,2-hop,2026-08-20,True,All claims in the answer are directly supported by and consistent with the retrieved context.,2791,True,"All claims are directly supported by the retrieved requirements, including references to 1 Hz reporting, FDR storage, BIT aggregation, and related interfaces.",1909
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",vanilla,0,2-hop,2026-08-20,True,"All factual claims, LRU identifications, and verification methods are fully supported by the retrieved contexts.",1805,True,All listed LRUs and verification methods are explicitly supported by the retrieved contexts.,988
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",agentic,0,2-hop,2026-08-20,True,"All listed LRUs, requirement citations, and verification details are fully supported by the retrieved contexts.",4361,True,All essential-bus LRUs and verification methods listed are directly supported by the retrieved requirements; distinction between general and LRU-specific verification is justified.,3160
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",graphrag,0,2-hop,2026-08-20,True,"All listed essential-bus LRUs, interactions, verification procedures, and related requirements are directly supported by the retrieved contexts.",2554,True,"All listed LRUs, ride-through mechanism, and verification methods are directly supported by the retrieved contexts.",1575
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",agentic-graph,0,2-hop,2026-08-20,True,"All listed LRUs, requirements, and verification details are fully supported by the provided context chunks.",2737,True,All LRUs and verification methods listed in the answer are directly supported and referenced by the retrieved contexts.,1619
